,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,-0.0,5.906176247783572,5.825507694732348,11.833660586079214,8.966108085584764,8.142139397523172,10.50215692880306,11.162861030100547,10.64772654117265,18.93690833545115,11.45931135894267,5.4570467949678845,6.560744541394791,5.0965033104709425,10.657085196214073,18.940362417007137,12.86106354107078,15.82618259992815,26.788328797013623,21.093085980840524,5.42336054710615,9.593413192518188,8.93183226375539,5.639316537922755,7.370427980506559
1,5.906176247783572,-0.0,7.368012942933804,13.071906916013566,7.43664888432921,9.750778555433497,6.9712274791601505,6.093349810803429,5.346182284636373,13.500601884936918,7.886263984678301,5.97766029438023,2.724514471727497,6.343453467067714,10.241740807917818,17.49778155663667,13.437320306396181,12.10748754535073,26.856464614249944,16.038952361570466,5.532950657118389,11.253706378885541,7.152550392055796,6.80719560494917,7.9053231913046735
2,5.825507694732348,7.368012942933804,-0.0,5.841424162726716,8.158758771469465,9.570645861361974,10.447650735862899,11.671180383699628,11.290735243405553,22.514722441775547,11.210951237311654,2.810134925324958,8.20292672999007,1.9446515468932868,7.880587327742996,24.564145502965868,16.405852549395973,17.847117520073382,32.47026126072424,23.508522632379588,7.75415572489995,5.239834679182391,11.516397065523607,3.2161435513912355,2.867107372884733
3,11.833660586079214,13.071906916013566,5.841424162726716,-0.0,12.312644214355824,13.414085425684902,12.182641295527514,16.52950812922936,17.78179059270996,30.437447853622576,17.234810034511646,8.29158575445187,13.275728078665079,7.689924098575771,8.23289195356803,29.58509037910335,22.17050905065844,21.180473467038368,35.322795253021624,25.187889410562125,13.892430378246912,8.414184904266872,17.74294418778007,8.695126646006976,7.2773308567503365
4,8.966108085584764,7.43664888432921,8.158758771469465,12.312644214355824,-0.0,15.098684135104927,10.69500309520359,9.052519092329108,10.18130253071069,21.21266221498029,10.875414939433911,10.437454301738557,7.441592899988693,4.87958208079875,8.131191663354025,23.16679336061007,14.312220366601126,13.511474721018692,30.04823887136153,16.703834745834527,7.093442395399673,12.82643456497036,8.79827905320664,8.218230918172935,10.340277336594578
5,8.142139397523172,9.750778555433497,9.570645861361974,13.414085425684902,15.098684135104927,-0.0,20.286530491163447,18.131372704001482,16.392994683537864,27.076552946765464,18.029471155082692,7.552261160443699,11.334069237445329,9.898839338960578,13.602154598322825,21.568019608785292,22.482033573369073,21.277458908652825,31.9353405150273,30.950815957040874,10.613570995791488,12.387828061911462,18.441260461791256,10.303332964787648,10.292638872264858
6,10.50215692880306,6.9712274791601505,10.447650735862899,12.182641295527514,10.69500309520359,20.286530491163447,-0.0,8.233846055784182,10.22767536825736,14.151576810825334,9.885849612539513,11.037602481337796,7.007632803289053,12.34462290038284,7.922971443672835,20.913879071044594,19.530106802542534,10.284747859067862,24.194970969779185,19.784504019362824,9.750226479690065,13.05143996246897,10.306286365869797,15.281965638586149,12.872797230919952
7,11.162861030100547,6.093349810803429,11.671180383699628,16.52950812922936,9.052519092329108,18.131372704001482,8.233846055784182,-0.0,5.306745461773368,8.677842011820795,3.6988685578445697,11.916158281141586,5.363618401330727,10.946682981036103,11.633363070799176,13.269284099696664,22.187075139014688,11.210836804077479,20.31330224172592,10.055519330257122,9.575397908950164,17.45364598777004,10.350345867256953,12.229456359108125,15.70327501317268
8,10.64772654117265,5.346182284636373,11.290735243405553,17.78179059270996,10.18130253071069,16.392994683537864,10.22767536825736,5.306745461773368,-0.0,10.760564953292716,7.972412650294258,10.549511211201112,5.58535981535559,10.818067373164327,12.935242418761046,18.02452726363884,14.61673444866226,14.11837368979756,22.547851804875922,9.452169592201862,9.134401869964437,14.433855143037812,8.190367749245285,10.129734667339845,10.582650168942573
9,18.93690833545115,13.500601884936918,22.514722441775547,30.437447853622576,21.21266221498029,27.076552946765464,14.151576810825334,8.677842011820795,10.760564953292716,-0.0,12.870091182601769,17.773748008140206,15.184958643881286,22.02751112748191,20.792874534840074,14.23445993396396,26.678905804079676,18.862839703834588,25.93507194311428,11.887087274210268,20.819920131100325,27.110198414445897,18.07552913644901,20.002105838727086,25.86244059755175
10,11.45931135894267,7.886263984678301,11.210951237311654,17.234810034511646,10.875414939433911,18.029471155082692,9.885849612539513,3.6988685578445697,7.972412650294258,12.870091182601769,-0.0,11.868881437459605,8.210587414679848,11.63337201130667,14.005170152438263,19.10044395854594,21.011714612804102,11.174148867794168,25.415441045678588,16.383043782411054,10.061286858731146,20.585711227090556,15.114881791910548,12.165880234311087,17.6738958106646
