,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,-0.0,10.602693109219631,43.90848310412611,26.11064867211615,22.814882024026904,40.783075761856445,31.902796803969885,51.70790098665705,16.647612342574753,18.78182374577209,32.696510901880856,39.86090458253098,20.294402492136676,25.114876892687384,19.778738858168108,18.89487619255359,19.052511043960834,65.40106367337573,57.883572553473826,49.06997977686892,40.60236727294942
1,10.602693109219631,-0.0,53.202020581603406,27.67799951952694,26.936192630037716,46.22381936767028,21.923182123284384,53.5609781442773,13.85315727458368,13.895650735114101,37.34978934730341,38.10863193034269,13.420063301218189,23.252855097651167,23.63666253012092,21.33854337129833,20.61030210083238,62.311878850867515,55.30669467307997,47.05127684966347,40.24662548979706
2,43.90848310412611,53.202020581603406,-0.0,24.003693890599955,35.4660165601095,5.0521356031823,44.77879721094852,34.419919915222465,48.25185624264677,50.29054900723321,13.463561240966627,21.50955974235595,51.945233971899874,28.85014074456756,40.47648897865653,22.08611867076426,16.978380131709734,28.24407696005227,34.57069762759534,47.266374443638206,32.10811197577341
3,26.11064867211615,27.67799951952694,24.003693890599955,-0.0,27.12447900669422,27.033418696052024,33.75574696899245,36.605525480080104,27.827529718973018,29.703852053920837,21.316342556399416,35.00195778939012,30.803843671882905,14.039727304748515,28.669919846059777,19.201814556564482,17.441195724115158,35.207112650102246,36.37424654990805,39.31440720492687,25.547452613059466
4,22.814882024026904,26.936192630037716,35.4660165601095,27.12447900669422,-0.0,36.086068702234314,39.053554052657965,54.6726205317869,11.91629490226737,15.838572374093888,12.723658166424697,46.40598496228497,19.547491305848606,16.26286910198973,3.178376757820156,14.612919090198792,14.366516140719996,31.20277082588186,23.795702279154067,17.360906055437745,36.42944497085115
5,40.783075761856445,46.22381936767028,5.0521356031823,27.033418696052024,36.086068702234314,-0.0,36.52877963041427,36.419022572030954,45.125098589129614,46.37530837585243,15.287807644151666,12.759847238238155,46.760757072272725,30.566674309242725,40.66334443662889,15.557105156049793,13.876677963107966,29.95427644874446,34.6698351589978,43.675088350151206,31.432868562031864
6,31.902796803969885,21.923182123284384,44.77879721094852,33.75574696899245,39.053554052657965,36.52877963041427,-0.0,31.03053406108406,19.48483728652064,16.23189940437776,46.14786665584126,15.943648138572307,12.735548226042331,32.42000108205682,36.88821859755529,17.473852422261196,16.109615589412726,67.72658917077145,61.040146045083816,50.56765567861323,39.49991192570742
7,51.70790098665705,53.5609781442773,34.419919915222465,36.605525480080104,54.6726205317869,36.419022572030954,31.03053406108406,-0.0,44.25376930233118,43.30218970195198,46.198826776020304,32.69786684086439,41.719820984821176,41.479686571947084,52.66485054523018,28.328715842116157,22.860958041666922,59.55230455869219,60.626748181248445,52.38091273311902,54.71597580843868
8,16.647612342574753,13.85315727458368,48.25185624264677,27.827529718973018,11.91629490226737,45.125098589129614,19.48483728652064,44.25376930233118,-0.0,2.395619959910842,29.89426750332593,38.855635399934464,4.078258295798178,20.57794603938384,9.931937337606445,13.203249307652792,13.325331589772944,57.113737230023915,47.4997928181406,32.641977221504064,37.18971181751955
9,18.78182374577209,13.895650735114101,50.29054900723321,29.703852053920837,15.838572374093888,46.37530837585243,16.23189940437776,43.30218970195198,2.395619959910842,-0.0,33.76208980542823,36.992059532124884,1.8718602178361734,22.06253957485698,13.427268119617072,14.649178559072974,14.022355920682447,61.3773789021076,51.29123827640032,35.99242391131422,41.07751398292272
