0,1,2,time,week
45.81,122.46,17.65,2019-07-06 00:00:00,6
45.58,142.75,17.65,2019-07-06 01:00:00,6
45.53,135.77,17.65,2019-07-06 02:00:00,6
45.52,129.08,17.65,2019-07-06 03:00:00,6
44.43,87.75,17.65,2019-07-06 04:00:00,6
43.63,108.35,17.65,2019-07-06 05:00:00,6
36.95,102.61,17.65,2019-07-06 06:00:00,6
34.66,117.25,20.59,2019-07-06 07:00:00,6
35.33,128.03,20.59,2019-07-06 08:00:00,6
34.74,139.79,20.59,2019-07-06 09:00:00,6
34.74,154.93,23.53,2019-07-06 10:00:00,6
34.99,178.35,20.59,2019-07-06 11:00:00,6
35.67,184.86,20.59,2019-07-06 12:00:00,6
33.99,199.79,17.65,2019-07-06 13:00:00,6
34.57,208.2,17.65,2019-07-06 14:00:00,6
34.79,203.24,14.71,2019-07-06 15:00:00,6
34.9,193.91,17.65,2019-07-06 16:00:00,6
35.52,205.63,14.71,2019-07-06 17:00:00,6
35.37,210.21,20.59,2019-07-06 18:00:00,6
37.72,185.56,17.65,2019-07-06 19:00:00,6
45.56,189.54,20.59,2019-07-06 20:00:00,6
45.38,185.39,20.59,2019-07-06 21:00:00,6
45.04,171.62,20.59,2019-07-06 22:00:00,6
45.5,157.08,17.65,2019-07-06 23:00:00,6
44.62,148.17,17.65,2019-06-30 00:00:00,7
44.97,126.2,20.59,2019-06-30 01:00:00,7
48.29,133.59,17.65,2019-06-30 02:00:00,7
46.1,139.05,17.65,2019-06-30 03:00:00,7
44.48,101.73,20.59,2019-06-30 04:00:00,7
43.68,110.18,23.53,2019-06-30 05:00:00,7
35.84,133.03,20.59,2019-06-30 06:00:00,7
35.7,138.06,20.59,2019-06-30 07:00:00,7
35.77,153.77,23.53,2019-06-30 08:00:00,7
35.62,159.96,20.59,2019-06-30 09:00:00,7
36.92,227.71,20.59,2019-06-30 10:00:00,7
35.58,213.66,20.59,2019-06-30 11:00:00,7
36.3,216.23,20.59,2019-06-30 12:00:00,7
35.98,217.82,20.59,2019-06-30 13:00:00,7
37.61,231.48,20.59,2019-06-30 14:00:00,7
39.82,250.6,20.59,2019-06-30 15:00:00,7
37.24,227.04,20.59,2019-06-30 16:00:00,7
40.37,259.01,20.59,2019-06-30 17:00:00,7
38.66,234.51,20.59,2019-06-30 18:00:00,7
37.8,203.77,17.65,2019-06-30 19:00:00,7
47.22,221.8,17.65,2019-06-30 20:00:00,7
46.18,203.17,14.71,2019-06-30 21:00:00,7
45.39,143.13,17.65,2019-06-30 22:00:00,7
45.6,157.25,17.65,2019-06-30 23:00:00,7
42.81,152.54,17.65,2019-07-07 00:00:00,7
43.82,114.68,17.65,2019-07-07 01:00:00,7
45.97,105.95,17.65,2019-07-07 02:00:00,7
45.22,132.75,20.59,2019-07-07 03:00:00,7
43.11,108.49,20.59,2019-07-07 04:00:00,7
41.48,98.87,17.65,2019-07-07 05:00:00,7
36.11,135.35,17.65,2019-07-07 06:00:00,7
35.64,146.69,14.71,2019-07-07 07:00:00,7
34.76,150.14,17.65,2019-07-07 08:00:00,7
32.8,157.5,17.65,2019-07-07 09:00:00,7
33.7,172.92,17.65,2019-07-07 10:00:00,7
33.83,188.35,14.71,2019-07-07 11:00:00,7
34.57,178.45,17.65,2019-07-07 12:00:00,7
34.25,210.74,20.59,2019-07-07 13:00:00,7
32.96,218.73,20.59,2019-07-07 14:00:00,7
34.28,202.57,20.59,2019-07-07 15:00:00,7
35.69,225.7,20.59,2019-07-07 16:00:00,7
36.74,220.21,14.71,2019-07-07 17:00:00,7
35.29,210.28,17.65,2019-07-07 18:00:00,7
35.93,156.34,17.65,2019-07-07 19:00:00,7
44.46,175.28,17.65,2019-07-07 20:00:00,7
44.12,157.89,17.65,2019-07-07 21:00:00,7
41.39,104.01,20.59,2019-07-07 22:00:00,7
42.47,97.29,20.59,2019-07-07 23:00:00,7
