p,k,db,cp,sp,exemplars,labels
-20.8,3,0.0,0.0,24.847263534552926,[0 1 2],[0 1 2]
-21.8,3,0.0,0.0,24.847263534552926,[0 1 2],[0 1 2]
-22.8,3,0.0,0.0,24.847263534552926,[0 1 2],[0 1 2]
-23.8,3,0.0,0.0,24.847263534552926,[0 1 2],[0 1 2]
-24.8,3,0.0,0.0,24.847263534552926,[0 1 2],[0 1 2]
-25.8,3,0.0,0.0,24.847263534552926,[0 1 2],[0 1 2]
-26.8,3,0.0,0.0,24.847263534552926,[0 1 2],[0 1 2]
-27.8,3,0.0,0.0,24.847263534552926,[0 1 2],[0 1 2]
