,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,-0.0,14.83142723900354,26.423336976984228,20.355449556769848,14.307678539798241,18.690281776506048,18.538960813078695,36.132504770693636,22.947467635454974,29.292654936757064,15.36774011136931,18.977892009236673,12.357253881695527,18.24762117635837,26.444372908240403,32.6664289874936,34.74207436867609,44.85068285080487,23.64586506485088,15.18319375972142,18.425932687892605,31.619449599810327,31.95052391511196,30.42444614157346,25.744325988754557,16.10091156324414,25.2013553979214,24.45290523252048,30.953318152803153,26.66033972668179,26.176626269960614,22.28414718562103
1,14.83142723900354,-0.0,20.67315630917553,7.892520315708783,4.819419051906951,12.176069277758165,9.411863630337475,21.06539308987792,13.187250634470628,10.750922043341244,6.6812291826871615,6.444783500544819,6.615308026136342,7.1226446954088125,8.356126215542423,13.096393950633988,15.4491027287666,27.25318797156633,10.147532467908203,8.044338188431464,5.617713817400915,17.880693450758134,17.07957879177352,14.070278085043293,11.018746034347398,10.82893683307989,12.644902181630565,15.645100797552038,14.879171444867426,21.258012408763015,10.94613755493927,8.206550688207088
2,26.423336976984228,20.67315630917553,-0.0,27.107935088766112,24.87055803357781,18.902851573987732,19.984266869966373,38.894176667426905,28.816014252399246,19.784410090567484,25.059473696767053,25.202001077548665,29.408832814560697,27.112292436878736,19.80544594257285,25.211613983879133,33.09372148943552,42.041957192536834,20.661213789826398,27.229182374657064,22.953633326426836,30.21539990500368,34.49638475777459,24.9911782899665,38.098688222745466,13.887360441127006,19.579990543690965,19.4492391712561,36.58151753832299,38.709040798453245,22.796084120106677,24.80270542071427
3,20.355449556769848,7.892520315708783,27.107935088766112,-0.0,11.437511641776993,12.712828753578568,9.402241997809579,15.838705233817182,14.721081157080778,11.359596217530305,10.613530904251192,8.323776206681881,8.551834926791955,8.60435149761417,10.11250545773862,13.44936207520169,17.916018182506246,17.35594133937576,13.97567773370817,13.939922447927378,8.753497929670662,14.583817125386787,17.708439545251448,11.532546640553111,14.810991374125678,11.346999335704092,12.643390773641547,11.014658870473927,13.603489878886819,17.036249796361368,10.064192025986145,10.982289298879833
4,14.307678539798241,4.819419051906951,24.87055803357781,11.437511641776993,-0.0,13.405271038965328,11.002060984524514,23.264823970512637,15.831590655149327,15.16558355828098,8.104300304709493,9.307617097252724,8.926302986834836,9.940507015009285,13.545097012351167,18.061768758692303,17.67993717141267,39.58428437617345,13.480444125164077,8.967338659895383,10.059970718986909,20.33795645825858,21.652675371635823,16.107204870308273,16.38675999165842,10.435193587164552,16.08617818739018,16.48229511147476,18.979836413907243,23.353994790135093,11.767216390060879,12.823045720972592
5,18.690281776506048,12.176069277758165,18.902851573987732,12.712828753578568,13.405271038965328,-0.0,12.56270343213369,28.20009427758896,21.942715784658482,17.526123574211272,18.105614423115515,12.680793080376525,15.510833233744494,14.956269730560434,17.248747608443235,19.08539184924774,29.1715388506406,27.804310822424767,19.500931875705767,16.022512418940895,15.079911692164496,21.81154978654488,28.15112788165506,19.9956342591866,17.8311818012633,6.204380833849643,14.521533104795855,11.629552082388294,24.600244323873017,23.292205702632323,15.781242387929794,17.8455673535018
6,18.538960813078695,9.411863630337475,19.984266869966373,9.402241997809579,11.002060984524514,12.56270343213369,-0.0,21.62650696648898,15.376343211433909,11.723565156819937,13.718208750362503,7.978498674268487,12.713895489972707,11.55046246971305,11.714161465765939,13.466309739727677,22.65383739868121,21.859395315745008,14.428778186395807,12.787327675240578,10.461584027366081,15.564116424611331,20.584231713813605,16.487905108943732,19.88843136951304,10.57938743834274,9.852598323476046,10.17970622150353,14.074353169856831,16.59379685064847,10.35076366446745,8.017139855908283
7,36.132504770693636,21.06539308987792,38.894176667426905,15.838705233817182,23.264823970512637,28.20009427758896,21.62650696648898,-0.0,13.622252317662847,12.141322767907862,9.290705121761016,15.980469700694641,15.904527666170805,17.32170038489392,12.917708643359354,13.945520299471013,14.33151330250224,20.63439567128952,9.797765962731784,15.274517380855901,9.974184049116321,11.409405003376481,13.758138804398428,13.503670208599535,12.318432865596593,25.451138360745148,18.701305258198683,36.5545929020069,8.918139891282955,18.02963194211297,14.137414198637856,18.7613155741485
8,22.947467635454974,13.187250634470628,28.816014252399246,14.721081157080778,15.831590655149327,21.942715784658482,15.376343211433909,13.622252317662847,-0.0,5.75381053587476,11.639242277563326,13.736096026884729,11.986408413921561,9.151297432364741,7.480938642023467,4.064481024461616,8.079752771169094,11.701342921564885,4.408741773384939,13.000145079316177,9.914898205484391,7.473031040976233,5.201157691772362,6.616422049479689,15.225913905369824,18.519444738224486,21.57379422874491,19.93656297768053,14.563609936213975,15.631833221424893,16.570539510304535,17.157526944391396
9,29.292654936757064,10.750922043341244,19.784410090567484,11.359596217530305,15.16558355828098,17.526123574211272,11.723565156819937,12.141322767907862,5.75381053587476,-0.0,8.441812786108128,9.707339402989405,10.929769752236101,8.219141675672311,2.282433396969325,5.537957748236083,14.523684415626052,12.35341417201547,4.6810069505109055,9.822046482881412,6.229970138590259,9.876168435992001,10.303428993068298,5.565752639032207,14.622657202467824,14.449820659972739,14.713599753699603,19.624609323234882,11.302443270174416,19.1838629261798,10.04048695972204,11.037034680433848
10,15.36774011136931,6.6812291826871615,25.059473696767053,10.613530904251192,8.104300304709493,18.105614423115515,13.718208750362503,9.290705121761016,11.639242277563326,8.441812786108128,-0.0,6.593214208958055,4.323917402953622,5.507158295064458,6.475858086165891,12.814446009690634,18.516411091151642,25.077551688387143,7.993896396692774,5.399513141461155,3.9930394843038184,15.428434794292173,17.037740845329246,12.740343378961853,9.605724009855562,12.960701255874271,17.146957744702767,20.85262421837839,12.854804929553865,18.725053328124464,13.473128678111937,13.540876378540743
11,18.977892009236673,6.444783500544819,25.202001077548665,8.323776206681881,9.307617097252724,12.680793080376525,7.978498674268487,15.980469700694641,13.736096026884729,9.707339402989405,6.593214208958055,-0.0,6.721484335508008,5.260835662030359,7.048501080709156,13.677331170544772,21.557453106917713,24.60034219288159,10.0090530360163,6.361408696020878,5.880232519040747,16.064802009899854,17.29372723378347,11.055623811339073,11.214273110611762,13.09556104678722,14.905981828263826,15.916536768007942,13.237153048308896,19.103755717652636,13.005279287166678,11.868197391240605
12,12.357253881695527,6.615308026136342,29.408832814560697,8.551834926791955,8.926302986834836,15.510833233744494,12.713895489972707,15.904527666170805,11.986408413921561,10.929769752236101,4.323917402953622,6.721484335508008,-0.0,5.819310859831961,9.116513699226614,16.615319953314856,18.720440231121604,21.64800417246462,10.554416024886358,3.9933052596873315,6.444274561863224,15.75618645070056,18.58214074971984,14.371595956583919,9.597435297116293,13.655656576404917,20.709384981448224,14.755379072931426,16.125438403846292,20.437990300521534,17.466813254862718,16.088682875797872
