,13
p,-24.8
k,2
db,0.25246200227896115
cp,4.863492979943856
sp,38.52851467580358
gyh_db,0.0
gyh_cp,1.0
gyh_sp,0.0
zb,0.25
exemplars,[ 0 18]
labels,"[ 0  0  0  0  0  0  0  0 18  0  0  0  0  0  0  0  0  0 18  0  0  0  0  0
  0  0  0  0  0  0  0  0]"
