avg,cen
52.17142857142857,52.37
52.66571428571429,53.28
54.067857142857136,54.69
54.913571428571416,55.19
57.70428571428572,58.09
67.79785714285715,67.34
79.62714285714287,77.23
85.0857142857143,82.18
84.77857142857144,83.72
82.75999999999999,82.65
82.69214285714285,81.81
81.2642857142857,76.83
80.27857142857144,77.39
78.745,77.11
77.43714285714283,74.76
74.15999999999998,71.93
72.57857142857142,69.02
72.32000000000001,69.81
67.80714285714285,64.76
60.37642857142857,58.69
59.563571428571436,57.69
59.19714285714285,57.67
56.84142857142857,54.96
53.82214285714286,50.97
