,0
p,-13.7
k,5
db,0.5600557786598939
cp,2.675833347397879
sp,20.157985682724178
gyh_db,0.0
gyh_cp,0.0
gyh_sp,0.0
zb,0.0
exemplars,[ 3 18 20 24 31]
labels,"[ 3  3  3  3 18  3  3  3 18 18  3  3  3  3 18  3  3  3 18 18 20 24 24 24
 24 24 24 24 24 24 24 31]"
