,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
0,-0.0,4.712738574479723,8.109276291736025,16.48275202248696,25.272086375759773,14.903139324322058,19.966768298497133,22.053354975999284,22.811562277264994,27.49970870160338,11.33813469050813,14.057991606215099,18.932328805784493,29.407384142360694,17.301719165332486,27.75901251335136,30.850024034566413,24.18040957622505,11.217411100189706,5.336264314527538,4.162007129404999,7.394043281470436,7.854815862189166,6.7424349175874445,6.6315180553776925,5.882875445232591,7.826968192460729,16.91242519018489,16.75366459111516
1,4.712738574479723,-0.0,8.0222873772066,14.964777555605563,21.44410068215978,11.839801272522914,16.46446477548637,17.105783047289624,23.2015475521928,24.74804643119953,10.505970825310605,10.785080348465138,16.861599933963856,25.19238192776167,13.510988546737845,23.502564725040912,29.906093031806947,22.716950500734473,9.19784604918819,5.002614684997304,5.891455441862408,10.95063094826606,9.2546511394393,9.414737838391414,9.159820768215543,6.795079668090859,8.307130176177852,13.458114011062165,11.259748916541668
2,8.109276291736025,8.0222873772066,-0.0,13.536653212586637,15.068162842738872,14.215378130468624,16.518832555039467,15.050953923545551,13.821890268196741,24.245950841467984,6.770076197442178,7.90966697639117,9.520357510025969,21.957941716155485,10.706704177284722,21.96807543830282,33.52945365710803,18.460671217417143,6.712978336777075,6.569362447389611,9.205966279237616,10.100136167690328,13.113638452910632,7.580417615578632,9.795246938923112,5.050043784266845,6.306300267652537,10.830667523191819,13.58232740828026
3,16.48275202248696,14.964777555605563,13.536653212586637,-0.0,17.188114017139686,13.486608886786849,13.575436522815524,13.806849217167787,13.144199935443675,13.592694389933923,5.757522728094967,4.790977276298599,8.137340444378731,9.640595925297086,4.713701721164407,13.109771940460162,25.191580094314364,16.878868193937514,6.503563364671403,11.428506955594722,11.594427432732779,14.12354170959128,12.809611816216828,10.11665465457468,9.801005490214413,7.511673680469293,9.880290867849556,5.093526088183484,9.81118025214695
4,25.272086375759773,21.44410068215978,15.068162842738872,17.188114017139686,-0.0,17.4998476102409,13.366672667577204,15.669384953905613,17.817747949099886,11.48781132609088,11.429782647150923,9.749473423363328,10.580190956767819,33.40222821402015,9.552994596999879,13.594783984429208,21.47051617063637,9.081789830576644,13.076047547152221,18.580225277732417,26.344797034782843,20.73387606638658,28.56621344289269,21.520874437490786,22.43413834752952,22.55363360432652,19.267152119057833,13.494123850498749,13.2553766507041
5,14.903139324322058,11.839801272522914,14.215378130468624,13.486608886786849,17.4998476102409,-0.0,9.937609495855705,10.692196079353225,17.26960468339646,16.529444791368384,8.542826494940181,10.609761425677714,10.046965019391765,30.92809760578839,8.806901426280245,16.108514114198993,20.56072570002219,13.07389527591422,8.232499649625646,15.095174935830856,18.504653975848207,24.410572591379314,22.922151800616138,18.92092801787042,19.20733183265731,12.928859561348343,20.495720031353482,11.20104055501171,8.550624423847028
6,19.966768298497133,16.46446477548637,16.518832555039467,13.575436522815524,13.366672667577204,9.937609495855705,-0.0,9.274541931902437,10.583153795480447,10.4959689135881,11.16336452213198,9.415243847963847,9.245138257043935,11.140295351571924,8.823120598798408,11.036773157472213,22.079560501176058,11.470028423268104,11.670354755461995,15.971436000050788,18.967096240211152,27.147694113217778,24.120724745618087,24.216430070262103,22.811916240393376,17.81075756427212,17.67946576285778,12.908193491442738,9.588869598865454
7,22.053354975999284,17.105783047289624,15.050953923545551,13.806849217167787,15.669384953905613,10.692196079353225,9.274541931902437,-0.0,13.184151667972877,11.848506067285825,13.433157160866145,10.981158903946886,7.813530468729136,19.24959731268201,8.875797320354208,12.189879006729596,20.15285338769217,12.155376810361515,9.49263525392502,12.709014136952804,23.314382316842035,24.507306248974828,23.504122876085326,19.601807976061156,19.166259886029408,16.27970648143043,25.274913063528178,11.880419576974962,7.17610323352695
8,22.811562277264994,23.2015475521928,13.821890268196741,13.144199935443675,17.817747949099886,17.26960468339646,10.583153795480447,13.184151667972877,-0.0,19.09723409576186,13.848359878718151,13.67938976876926,6.677011835660457,23.176975779751327,12.983140917490802,16.440252487677444,33.45537261178773,19.570124639031768,10.004888542599826,16.379439184893037,19.880184763135848,23.29971088549637,26.270950530980645,21.238259586018458,20.91927838370733,16.749598781359044,15.928575338377888,14.593584026608431,14.620228737675516
9,27.49970870160338,24.74804643119953,24.245950841467984,13.592694389933923,11.48781132609088,16.529444791368384,10.4959689135881,11.848506067285825,19.09723409576186,-0.0,10.985535836891746,11.026411159061974,8.172442905875908,27.332409769817417,7.814575175440605,6.583988884974098,11.242128815078587,9.240112900704899,13.5467089693064,22.993706527865506,22.988321413087046,26.303804843754744,21.954227165298683,23.29768235985544,23.488552771416177,22.264590463270704,20.285742690000532,14.354662666487659,9.802809669066171
10,11.33813469050813,10.505970825310605,6.770076197442178,5.757522728094967,11.429782647150923,8.542826494940181,11.16336452213198,13.433157160866145,13.848359878718151,10.985535836891746,-0.0,5.169580404935003,8.414840413508633,21.545522837225636,5.339753429753449,12.980925244573852,20.155525126511375,13.893104294930088,3.6647563227414715,8.138708965372937,11.260153862255388,12.4087391867873,12.987472000867758,8.699107125955141,10.17656131077785,7.739385716323904,7.7908313058286875,5.233474492427152,8.855949251501606
11,14.057991606215099,10.785080348465138,7.90966697639117,4.790977276298599,9.749473423363328,10.609761425677714,9.415243847963847,10.981158903946886,13.67938976876926,11.026411159061974,5.169580404935003,-0.0,7.784118638741437,8.311349489669212,4.323355034369759,14.931318483855838,21.74431301392776,12.844657514383295,7.235809104090222,8.748860613920783,13.211931173314573,11.445215374704462,13.018799502425388,11.528361252946599,11.264433657077493,8.966328328577967,9.15578334065902,5.6887298978132925,9.562765822868377
12,18.932328805784493,16.861599933963856,9.520357510025969,8.137340444378731,10.580190956767819,10.046965019391765,9.245138257043935,7.813530468729136,6.677011835660457,8.172442905875908,8.414840413508633,7.784118638741437,-0.0,28.44770745418143,4.981284961305523,11.663309908792257,21.65868362390413,11.780027753656768,7.261238559590456,12.55503236860234,16.92253743820549,17.28261664979706,20.83734432105224,14.248209705495572,16.765177302311603,12.609452006928517,11.941252562451421,7.856833288059934,8.175147464511491
13,29.407384142360694,25.19238192776167,21.957941716155485,9.640595925297086,33.40222821402015,30.92809760578839,11.140295351571924,19.24959731268201,23.176975779751327,27.332409769817417,21.545522837225636,8.311349489669212,28.44770745418143,-0.0,18.90594644586465,17.726144620723876,46.08377654265619,31.46927117678525,11.882219372909896,10.588205063740075,12.803507613220386,13.864506100235205,12.862587394005034,18.484339813565807,12.01431606585099,17.512039502997993,17.43974618508885,17.340769593603998,25.909991384156353
14,17.301719165332486,13.510988546737845,10.706704177284722,4.713701721164407,9.552994596999879,8.806901426280245,8.823120598798408,8.875797320354208,12.983140917490802,7.814575175440605,5.339753429753449,4.323355034369759,4.981284961305523,18.90594644586465,-0.0,10.554176563535007,16.76668648209448,10.032170364298807,6.68250444549995,13.50092975147867,13.743843378718747,15.816237305931216,14.90265079471711,10.368783906132846,11.716809095110095,9.351154109806014,11.433729568343498,3.3529285410096867,4.191509414534193
15,27.75901251335136,23.502564725040912,21.96807543830282,13.109771940460162,13.594783984429208,16.108514114198993,11.036773157472213,12.189879006729596,16.440252487677444,6.583988884974098,12.980925244573852,14.931318483855838,11.663309908792257,17.726144620723876,10.554176563535007,-0.0,9.253569741985682,6.254026774459699,11.793253227663111,20.6492054774524,24.174667408928837,24.511573573361193,25.001763700638648,23.09641717596393,20.33492638256451,19.426937609486625,22.74047050644806,11.69053509410303,14.301705163408673
16,30.850024034566413,29.906093031806947,33.52945365710803,25.191580094314364,21.47051617063637,20.56072570002219,22.079560501176058,20.15285338769217,33.45537261178773,11.242128815078587,20.155525126511375,21.74431301392776,21.65868362390413,46.08377654265619,16.76668648209448,9.253569741985682,-0.0,9.001958398289675,23.094334304900897,34.37231747118386,33.68040704511728,41.4363811066459,37.208103083675375,32.9537255383488,36.446816626429914,25.956511580988796,29.451673693947875,22.21776859475988,15.219662897809238
17,24.18040957622505,22.716950500734473,18.460671217417143,16.878868193937514,9.081789830576644,13.07389527591422,11.470028423268104,12.155376810361515,19.570124639031768,9.240112900704899,13.893104294930088,12.844657514383295,11.780027753656768,31.46927117678525,10.032170364298807,6.254026774459699,9.001958398289675,-0.0,13.332647715148124,22.359837217697372,23.10646678468759,24.412993114425635,27.346377823943797,23.66397724032223,23.400270128392787,20.734782594033017,20.913360715498424,12.780781168965488,9.158834399021906
18,11.217411100189706,9.19784604918819,6.712978336777075,6.503563364671403,13.076047547152221,8.232499649625646,11.670354755461995,9.49263525392502,10.004888542599826,13.5467089693064,3.6647563227414715,7.235809104090222,7.261238559590456,11.882219372909896,6.68250444549995,11.793253227663111,23.094334304900897,13.332647715148124,-0.0,7.8473550942091235,9.789540964495997,10.311365662278797,12.646143719847556,10.809277266004088,8.7939480796775,9.946762948191532,8.599684756882393,6.360868126295441,8.534463181587196
