avg,cen
116.68555555555557,94.72
91.66222222222221,57.75
95.23333333333333,58.8
77.18666666666667,55.88
83.36333333333334,75.56
95.83,67.75
88.29666666666668,43.2
90.9211111111111,52.61
119.33888888888889,109.01
163.16222222222223,162.89
178.3111111111111,180.07
187.41000000000003,179.15
203.08666666666667,201.55
217.7111111111111,215.42
219.81777777777776,216.73
235.02333333333328,218.38
228.43888888888887,231.41
229.1266666666667,215.88
228.1688888888889,219.26
205.74777777777774,210.56
185.68888888888887,191.41
170.52888888888887,166.34
155.5811111111111,148.52
139.46555555555554,142.61
