,0,1,2,3,4,5,6,7,8,9
0,-0.0,12.032434636365053,15.636900448259084,17.721637269615755,19.5951617228415,23.47517520757074,14.523738227248051,13.329306544573733,8.306840949183309,17.5162060135018
1,12.032434636365053,-0.0,8.535392686337048,11.67759600346573,15.895995864912146,20.58804510369663,9.622376044211071,12.1603526674175,7.416443769013607,28.294061078399608
2,15.636900448259084,8.535392686337048,-0.0,5.401816641351002,9.55251469196792,13.620927111765837,8.88456907776014,12.24589959005282,13.125378690025304,22.199111614793125
3,17.721637269615755,11.67759600346573,5.401816641351002,-0.0,9.163364380680203,10.649526485350602,8.604436477044207,9.489964460429405,17.594494271470218,23.30101861852958
4,19.5951617228415,15.895995864912146,9.55251469196792,9.163364380680203,-0.0,11.930298779338596,9.44195734903265,15.352082575616851,17.38609881908847,24.902860420841503
5,23.47517520757074,20.58804510369663,13.620927111765837,10.649526485350602,11.930298779338596,-0.0,6.898303480586806,12.214696311762435,20.08718299954191,35.926269102679
6,14.523738227248051,9.622376044211071,8.88456907776014,8.604436477044207,9.44195734903265,6.898303480586806,-0.0,5.99883608842258,16.397231946465208,26.76010312482583
7,13.329306544573733,12.1603526674175,12.24589959005282,9.489964460429405,15.352082575616851,12.214696311762435,5.99883608842258,-0.0,13.780154815644142,26.680582257384987
8,8.306840949183309,7.416443769013607,13.125378690025304,17.594494271470218,17.38609881908847,20.08718299954191,16.397231946465208,13.780154815644142,-0.0,28.446995693351692
9,17.5162060135018,28.294061078399608,22.199111614793125,23.30101861852958,24.902860420841503,35.926269102679,26.76010312482583,26.680582257384987,28.446995693351692,-0.0
