0,1,2,time,week
43.85,133.13,14.71,2019-07-01 00:00:00,1
45.38,101.37,17.65,2019-07-01 01:00:00,1
47.29,126.37,17.65,2019-07-01 02:00:00,1
41.86,104.86,17.65,2019-07-01 03:00:00,1
44.11,104.96,17.65,2019-07-01 04:00:00,1
43.54,110.92,17.65,2019-07-01 05:00:00,1
37.27,109.05,20.59,2019-07-01 06:00:00,1
35.2,122.18,20.59,2019-07-01 07:00:00,1
37.54,116.62,20.59,2019-07-01 08:00:00,1
43.15,174.58,23.53,2019-07-01 09:00:00,1
43.11,212.96,17.65,2019-07-01 10:00:00,1
39.33,201.13,20.59,2019-07-01 11:00:00,1
38.85,231.41,20.59,2019-07-01 12:00:00,1
36.46,240.81,20.59,2019-07-01 13:00:00,1
39.06,260.42,20.59,2019-07-01 14:00:00,1
41.19,267.15,20.59,2019-07-01 15:00:00,1
39.12,256.13,20.59,2019-07-01 16:00:00,1
37.48,223.06,20.59,2019-07-01 17:00:00,1
38.15,239.3,20.59,2019-07-01 18:00:00,1
38.01,216.23,20.59,2019-07-01 19:00:00,1
46.93,225.63,17.65,2019-07-01 20:00:00,1
44.82,185.85,14.71,2019-07-01 21:00:00,1
44.26,162.01,17.65,2019-07-01 22:00:00,1
42.89,149.47,17.65,2019-07-01 23:00:00,1
43.21,140.53,17.65,2019-07-02 00:00:00,2
43.97,118.87,17.65,2019-07-02 01:00:00,2
45.01,125.04,17.65,2019-07-02 02:00:00,2
44.83,79.68,20.59,2019-07-02 03:00:00,2
45.18,96.44,17.65,2019-07-02 04:00:00,2
42.8,112.82,17.65,2019-07-02 05:00:00,2
34.39,108.24,17.65,2019-07-02 06:00:00,2
32.85,118.56,17.65,2019-07-02 07:00:00,2
35.28,130.35,17.65,2019-07-02 08:00:00,2
35.04,173.59,17.65,2019-07-02 09:00:00,2
35.08,194.19,17.65,2019-07-02 10:00:00,2
35.52,201.97,11.76,2019-07-02 11:00:00,2
35.52,220.53,11.76,2019-07-02 12:00:00,2
36.13,215.07,11.76,2019-07-02 13:00:00,2
36.57,182.29,11.76,2019-07-02 14:00:00,2
37.26,232.15,14.71,2019-07-02 15:00:00,2
38.6,229.68,20.59,2019-07-02 16:00:00,2
36.0,225.21,20.59,2019-07-02 17:00:00,2
37.1,243.63,20.59,2019-07-02 18:00:00,2
37.33,191.8,20.59,2019-07-02 19:00:00,2
46.96,192.43,17.65,2019-07-02 20:00:00,2
47.18,189.05,20.59,2019-07-02 21:00:00,2
45.03,155.63,20.59,2019-07-02 22:00:00,2
44.82,149.51,20.59,2019-07-02 23:00:00,2
42.02,110.42,17.65,2019-07-03 00:00:00,3
44.8,104.26,17.65,2019-07-03 01:00:00,3
44.69,107.04,17.65,2019-07-03 02:00:00,3
43.64,78.31,17.65,2019-07-03 03:00:00,3
45.52,76.83,17.65,2019-07-03 04:00:00,3
42.64,100.42,17.65,2019-07-03 05:00:00,3
33.53,96.02,17.65,2019-07-03 06:00:00,3
32.23,99.47,17.65,2019-07-03 07:00:00,3
35.75,105.53,20.59,2019-07-03 08:00:00,3
37.59,144.72,20.59,2019-07-03 09:00:00,3
38.75,181.76,20.59,2019-07-03 10:00:00,3
36.48,185.11,17.65,2019-07-03 11:00:00,3
36.08,203.03,20.59,2019-07-03 12:00:00,3
36.21,212.22,20.59,2019-07-03 13:00:00,3
36.52,206.13,20.59,2019-07-03 14:00:00,3
38.24,221.3,20.59,2019-07-03 15:00:00,3
35.2,197.22,20.59,2019-07-03 16:00:00,3
38.69,224.79,20.59,2019-07-03 17:00:00,3
37.76,235.32,17.65,2019-07-03 18:00:00,3
37.74,199.37,17.65,2019-07-03 19:00:00,3
45.37,157.46,14.71,2019-07-03 20:00:00,3
45.51,139.05,17.65,2019-07-03 21:00:00,3
44.47,148.87,20.59,2019-07-03 22:00:00,3
43.3,133.7,20.59,2019-07-03 23:00:00,3
42.73,99.54,17.65,2019-07-04 00:00:00,4
42.78,76.9,17.65,2019-07-04 01:00:00,4
44.34,85.07,17.65,2019-07-04 02:00:00,4
42.4,64.72,17.65,2019-07-04 03:00:00,4
44.42,63.17,20.59,2019-07-04 04:00:00,4
43.17,80.11,20.59,2019-07-04 05:00:00,4
32.58,81.76,23.53,2019-07-04 06:00:00,4
33.49,86.41,23.53,2019-07-04 07:00:00,4
33.89,112.82,17.65,2019-07-04 08:00:00,4
33.5,149.3,17.65,2019-07-04 09:00:00,4
35.58,164.37,17.65,2019-07-04 10:00:00,4
37.23,193.2,20.59,2019-07-04 11:00:00,4
36.08,168.13,20.59,2019-07-04 12:00:00,4
34.52,215.99,20.59,2019-07-04 13:00:00,4
35.48,202.54,20.59,2019-07-04 14:00:00,4
34.61,235.95,20.59,2019-07-04 15:00:00,4
34.59,205.28,17.65,2019-07-04 16:00:00,4
34.72,226.06,20.59,2019-07-04 17:00:00,4
34.49,231.09,20.59,2019-07-04 18:00:00,4
36.27,211.34,20.59,2019-07-04 19:00:00,4
46.46,165.74,20.59,2019-07-04 20:00:00,4
46.0,164.15,20.59,2019-07-04 21:00:00,4
44.81,164.75,20.59,2019-07-04 22:00:00,4
44.23,150.32,20.59,2019-07-04 23:00:00,4
42.21,117.96,20.59,2019-07-05 00:00:00,5
42.21,90.6,20.59,2019-07-05 01:00:00,5
44.74,107.22,20.59,2019-07-05 02:00:00,5
43.58,67.39,20.59,2019-07-05 03:00:00,5
44.92,79.26,23.53,2019-07-05 04:00:00,5
41.6,90.32,20.59,2019-07-05 05:00:00,5
33.18,84.86,20.59,2019-07-05 06:00:00,5
33.85,77.82,23.53,2019-07-05 07:00:00,5
38.56,122.11,23.53,2019-07-05 08:00:00,5
36.13,154.72,20.59,2019-07-05 09:00:00,5
36.83,168.27,20.59,2019-07-05 10:00:00,5
35.28,189.58,23.53,2019-07-05 11:00:00,5
35.92,194.65,17.65,2019-07-05 12:00:00,5
35.89,204.61,14.71,2019-07-05 13:00:00,5
35.18,222.22,20.59,2019-07-05 14:00:00,5
34.15,203.77,20.59,2019-07-05 15:00:00,5
35.6,197.04,17.65,2019-07-05 16:00:00,5
36.29,221.76,17.65,2019-07-05 17:00:00,5
36.22,188.38,17.65,2019-07-05 18:00:00,5
37.0,199.05,20.59,2019-07-05 19:00:00,5
45.0,164.51,20.59,2019-07-05 20:00:00,5
45.46,168.13,20.59,2019-07-05 21:00:00,5
