campus,bldgno,bldgname,Year,Month,Day,Hour,ele,wash_ele
Polytechnic,504,Cedar Hall,2019,1,1,0,22.21,22.21
Polytechnic,504,Cedar Hall,2019,1,1,1,21.41,21.41
Polytechnic,504,Cedar Hall,2019,1,1,2,21.38,21.38
Polytechnic,504,Cedar Hall,2019,1,1,3,20.99,20.99
Polytechnic,504,Cedar Hall,2019,1,1,4,21.51,21.51
Polytechnic,504,Cedar Hall,2019,1,1,5,22.06,22.06
Polytechnic,504,Cedar Hall,2019,1,1,6,34.61,34.61
Polytechnic,504,Cedar Hall,2019,1,1,7,36.28,36.28
Polytechnic,504,Cedar Hall,2019,1,1,8,30.51,30.51
Polytechnic,504,Cedar Hall,2019,1,1,9,29.11,29.11
Polytechnic,504,Cedar Hall,2019,1,1,10,28.45,28.45
Polytechnic,504,Cedar Hall,2019,1,1,11,27.36,27.36
Polytechnic,504,Cedar Hall,2019,1,1,12,24.99,24.99
Polytechnic,504,Cedar Hall,2019,1,1,13,23.89,23.89
Polytechnic,504,Cedar Hall,2019,1,1,14,23.56,23.56
Polytechnic,504,Cedar Hall,2019,1,1,15,23.56,23.56
Polytechnic,504,Cedar Hall,2019,1,1,16,24.84,24.84
Polytechnic,504,Cedar Hall,2019,1,1,17,28.15,28.15
Polytechnic,504,Cedar Hall,2019,1,1,18,26.74,26.74
Polytechnic,504,Cedar Hall,2019,1,1,19,25.9,25.9
Polytechnic,504,Cedar Hall,2019,1,1,20,21.7,21.7
Polytechnic,504,Cedar Hall,2019,1,1,21,20.47,20.47
Polytechnic,504,Cedar Hall,2019,1,1,22,23.17,23.17
Polytechnic,504,Cedar Hall,2019,1,1,23,23.84,23.84
Polytechnic,504,Cedar Hall,2019,1,2,0,24.13,24.13
Polytechnic,504,Cedar Hall,2019,1,2,1,24.77,24.77
Polytechnic,504,Cedar Hall,2019,1,2,2,25.1,25.1
Polytechnic,504,Cedar Hall,2019,1,2,3,25.96,25.96
Polytechnic,504,Cedar Hall,2019,1,2,4,26.22,26.22
Polytechnic,504,Cedar Hall,2019,1,2,5,26.66,26.66
Polytechnic,504,Cedar Hall,2019,1,2,6,34.54,34.54
Polytechnic,504,Cedar Hall,2019,1,2,7,38.44,38.44
Polytechnic,504,Cedar Hall,2019,1,2,8,33.65,33.65
Polytechnic,504,Cedar Hall,2019,1,2,9,34.16,34.16
Polytechnic,504,Cedar Hall,2019,1,2,10,29.75,29.75
Polytechnic,504,Cedar Hall,2019,1,2,11,25.13,25.13
Polytechnic,504,Cedar Hall,2019,1,2,12,24.74,24.74
Polytechnic,504,Cedar Hall,2019,1,2,13,23.36,23.36
Polytechnic,504,Cedar Hall,2019,1,2,14,22.67,22.67
Polytechnic,504,Cedar Hall,2019,1,2,15,22.49,22.49
Polytechnic,504,Cedar Hall,2019,1,2,16,25.84,25.84
Polytechnic,504,Cedar Hall,2019,1,2,17,29.58,29.58
Polytechnic,504,Cedar Hall,2019,1,2,18,27.64,27.64
