campus,bldgno,bldgname,Year,Month,Day,Hour,ele,wash_ele
Polytechnic,1,Administration,2019,1,1,0,18.27,18.27
Polytechnic,1,Administration,2019,1,1,1,19.99,19.99
Polytechnic,1,Administration,2019,1,1,2,19.53,19.53
Polytechnic,1,Administration,2019,1,1,3,18.9,18.9
Polytechnic,1,Administration,2019,1,1,4,20.68,20.68
Polytechnic,1,Administration,2019,1,1,5,18.62,18.62
Polytechnic,1,Administration,2019,1,1,6,19.51,19.51
Polytechnic,1,Administration,2019,1,1,7,19.74,19.74
Polytechnic,1,Administration,2019,1,1,8,13.68,13.68
Polytechnic,1,Administration,2019,1,1,9,14.02,14.02
Polytechnic,1,Administration,2019,1,1,10,11.51,11.51
Polytechnic,1,Administration,2019,1,1,11,6.5,6.5
Polytechnic,1,Administration,2019,1,1,12,8.37,8.37
Polytechnic,1,Administration,2019,1,1,13,7.6,7.6
Polytechnic,1,Administration,2019,1,1,14,5.79,5.79
Polytechnic,1,Administration,2019,1,1,15,5.77,5.77
Polytechnic,1,Administration,2019,1,1,16,6.24,6.24
Polytechnic,1,Administration,2019,1,1,17,9.69,9.69
Polytechnic,1,Administration,2019,1,1,18,14.03,14.03
Polytechnic,1,Administration,2019,1,1,19,17.54,17.54
Polytechnic,1,Administration,2019,1,1,20,17.54,17.54
Polytechnic,1,Administration,2019,1,1,21,19.57,19.57
Polytechnic,1,Administration,2019,1,1,22,22.05,22.05
Polytechnic,1,Administration,2019,1,1,23,21.64,21.64
Polytechnic,1,Administration,2019,1,2,0,20.66,20.66
Polytechnic,1,Administration,2019,1,2,1,21.54,21.54
Polytechnic,1,Administration,2019,1,2,2,23.32,23.32
Polytechnic,1,Administration,2019,1,2,3,23.5,23.5
Polytechnic,1,Administration,2019,1,2,4,24.93,24.93
Polytechnic,1,Administration,2019,1,2,5,28.04,28.04
Polytechnic,1,Administration,2019,1,2,6,24.73,24.73
Polytechnic,1,Administration,2019,1,2,7,24.74,24.74
Polytechnic,1,Administration,2019,1,2,8,25.15,25.15
Polytechnic,1,Administration,2019,1,2,9,19.0,19.0
Polytechnic,1,Administration,2019,1,2,10,14.74,14.74
Polytechnic,1,Administration,2019,1,2,11,15.56,15.56
Polytechnic,1,Administration,2019,1,2,12,14.78,14.78
Polytechnic,1,Administration,2019,1,2,13,11.92,11.92
Polytechnic,1,Administration,2019,1,2,14,11.43,11.43
Polytechnic,1,Administration,2019,1,2,15,11.41,11.41
Polytechnic,1,Administration,2019,1,2,16,9.24,9.24
Polytechnic,1,Administration,2019,1,2,17,8.84,8.84
Polytechnic,1,Administration,2019,1,2,18,9.93,9.93
Polytechnic,1,Administration,2019,1,2,19,9.98,9.98
Polytechnic,1,Administration,2019,1,2,20,16.13,16.13
Polytechnic,1,Administration,2019,1,2,21,23.65,23.65
Polytechnic,1,Administration,2019,1,2,22,21.92,21.92
Polytechnic,1,Administration,2019,1,2,23,21.78,21.78
Polytechnic,1,Administration,2019,1,3,0,23.97,23.97
Polytechnic,1,Administration,2019,1,3,1,24.39,24.39
Polytechnic,1,Administration,2019,1,3,2,27.41,27.41
Polytechnic,1,Administration,2019,1,3,3,26.0,26.0
Polytechnic,1,Administration,2019,1,3,4,24.77,24.77
Polytechnic,1,Administration,2019,1,3,5,25.95,25.95
Polytechnic,1,Administration,2019,1,3,6,26.5,26.5
Polytechnic,1,Administration,2019,1,3,7,29.32,29.32
Polytechnic,1,Administration,2019,1,3,8,24.6,24.6
Polytechnic,1,Administration,2019,1,3,9,20.99,20.99
Polytechnic,1,Administration,2019,1,3,10,16.88,16.88
Polytechnic,1,Administration,2019,1,3,11,12.64,12.64
Polytechnic,1,Administration,2019,1,3,12,13.3,13.3
Polytechnic,1,Administration,2019,1,3,13,12.13,12.13
Polytechnic,1,Administration,2019,1,3,14,12.14,12.14
Polytechnic,1,Administration,2019,1,3,15,13.17,13.17
Polytechnic,1,Administration,2019,1,3,16,14.79,14.79
Polytechnic,1,Administration,2019,1,3,17,9.46,9.46
Polytechnic,1,Administration,2019,1,3,18,9.4,9.4
Polytechnic,1,Administration,2019,1,3,19,9.67,9.67
Polytechnic,1,Administration,2019,1,3,20,13.2,13.2
Polytechnic,1,Administration,2019,1,3,21,17.74,17.74
Polytechnic,1,Administration,2019,1,3,22,20.16,20.16
Polytechnic,1,Administration,2019,1,3,23,19.78,19.78
Polytechnic,1,Administration,2019,1,4,0,20.55,20.55
Polytechnic,1,Administration,2019,1,4,1,22.42,22.42
Polytechnic,1,Administration,2019,1,4,2,23.14,23.14
Polytechnic,1,Administration,2019,1,4,3,23.04,23.04
Polytechnic,1,Administration,2019,1,4,4,23.29,23.29
Polytechnic,1,Administration,2019,1,4,5,25.51,25.51
Polytechnic,1,Administration,2019,1,4,6,24.54,24.54
Polytechnic,1,Administration,2019,1,4,7,23.2,23.2
Polytechnic,1,Administration,2019,1,4,8,24.83,24.83
Polytechnic,1,Administration,2019,1,4,9,19.63,19.63
Polytechnic,1,Administration,2019,1,4,10,14.94,14.94
Polytechnic,1,Administration,2019,1,4,11,14.15,14.15
Polytechnic,1,Administration,2019,1,4,12,12.41,12.41
Polytechnic,1,Administration,2019,1,4,13,12.44,12.44
Polytechnic,1,Administration,2019,1,4,14,14.38,14.38
Polytechnic,1,Administration,2019,1,4,15,15.2,15.2
Polytechnic,1,Administration,2019,1,4,16,15.25,15.25
Polytechnic,1,Administration,2019,1,4,17,9.9,9.9
Polytechnic,1,Administration,2019,1,4,18,9.38,9.38
Polytechnic,1,Administration,2019,1,4,19,9.37,9.37
Polytechnic,1,Administration,2019,1,4,20,9.24,9.24
Polytechnic,1,Administration,2019,1,4,21,9.29,9.29
Polytechnic,1,Administration,2019,1,4,22,13.47,13.47
Polytechnic,1,Administration,2019,1,4,23,16.22,16.22
Polytechnic,1,Administration,2019,1,5,0,20.09,20.09
Polytechnic,1,Administration,2019,1,5,1,19.71,19.71
Polytechnic,1,Administration,2019,1,5,2,19.02,19.02
Polytechnic,1,Administration,2019,1,5,3,19.71,19.71
Polytechnic,1,Administration,2019,1,5,4,20.92,20.92
Polytechnic,1,Administration,2019,1,5,5,21.29,21.29
Polytechnic,1,Administration,2019,1,5,6,21.1,21.1
Polytechnic,1,Administration,2019,1,5,7,20.32,20.32
Polytechnic,1,Administration,2019,1,5,8,15.91,15.91
Polytechnic,1,Administration,2019,1,5,9,15.35,15.35
Polytechnic,1,Administration,2019,1,5,10,7.99,7.99
Polytechnic,1,Administration,2019,1,5,11,4.28,4.28
Polytechnic,1,Administration,2019,1,5,12,4.29,4.29
Polytechnic,1,Administration,2019,1,5,13,4.53,4.53
Polytechnic,1,Administration,2019,1,5,14,4.27,4.27
Polytechnic,1,Administration,2019,1,5,15,4.28,4.28
Polytechnic,1,Administration,2019,1,5,16,4.36,4.36
Polytechnic,1,Administration,2019,1,5,17,5.5600000000000005,5.5600000000000005
Polytechnic,1,Administration,2019,1,5,18,9.2,9.2
Polytechnic,1,Administration,2019,1,5,19,9.21,9.21
Polytechnic,1,Administration,2019,1,5,20,11.18,11.18
Polytechnic,1,Administration,2019,1,5,21,10.97,10.97
Polytechnic,1,Administration,2019,1,5,22,11.0,11.0
Polytechnic,1,Administration,2019,1,5,23,11.7,11.7
Polytechnic,1,Administration,2019,1,6,0,13.04,13.04
Polytechnic,1,Administration,2019,1,6,1,13.25,13.25
Polytechnic,1,Administration,2019,1,6,2,13.74,13.74
Polytechnic,1,Administration,2019,1,6,3,15.46,15.46
Polytechnic,1,Administration,2019,1,6,4,12.7,12.7
Polytechnic,1,Administration,2019,1,6,5,14.4,14.4
Polytechnic,1,Administration,2019,1,6,6,14.75,14.75
Polytechnic,1,Administration,2019,1,6,7,14.8,14.8
Polytechnic,1,Administration,2019,1,6,8,10.52,10.52
Polytechnic,1,Administration,2019,1,6,9,10.32,10.32
Polytechnic,1,Administration,2019,1,6,10,9.34,9.34
Polytechnic,1,Administration,2019,1,6,11,7.82,7.82
Polytechnic,1,Administration,2019,1,6,12,4.61,4.61
Polytechnic,1,Administration,2019,1,6,13,5.67,5.67
Polytechnic,1,Administration,2019,1,6,14,6.58,6.58
Polytechnic,1,Administration,2019,1,6,15,6.99,6.99
Polytechnic,1,Administration,2019,1,6,16,5.12,5.12
Polytechnic,1,Administration,2019,1,6,17,7.18,7.18
Polytechnic,1,Administration,2019,1,6,18,12.3,12.3
Polytechnic,1,Administration,2019,1,6,19,13.19,13.19
Polytechnic,1,Administration,2019,1,6,20,13.79,13.79
Polytechnic,1,Administration,2019,1,6,21,16.16,16.16
Polytechnic,1,Administration,2019,1,6,22,15.15,15.15
Polytechnic,1,Administration,2019,1,6,23,16.41,16.41
Polytechnic,1,Administration,2019,1,7,0,19.19,19.19
Polytechnic,1,Administration,2019,1,7,1,18.0,18.0
Polytechnic,1,Administration,2019,1,7,2,17.18,17.18
Polytechnic,1,Administration,2019,1,7,3,19.25,19.25
Polytechnic,1,Administration,2019,1,7,4,19.46,19.46
Polytechnic,1,Administration,2019,1,7,5,19.15,19.15
Polytechnic,1,Administration,2019,1,7,6,18.1,18.1
Polytechnic,1,Administration,2019,1,7,7,20.09,20.09
Polytechnic,1,Administration,2019,1,7,8,19.77,19.77
Polytechnic,1,Administration,2019,1,7,9,13.81,13.81
Polytechnic,1,Administration,2019,1,7,10,15.18,15.18
Polytechnic,1,Administration,2019,1,7,11,15.59,15.59
