campus,bldgno,bldgname,Year,Month,Day,Hour,ele,wash_ele
Polytechnic,785,Agribusiness Center,2019,1,1,0,42.08,42.08
Polytechnic,785,Agribusiness Center,2019,1,1,1,42.18,42.18
Polytechnic,785,Agribusiness Center,2019,1,1,2,42.6,42.6
Polytechnic,785,Agribusiness Center,2019,1,1,3,42.15,42.15
Polytechnic,785,Agribusiness Center,2019,1,1,4,42.14,42.14
Polytechnic,785,Agribusiness Center,2019,1,1,5,41.76,41.76
Polytechnic,785,Agribusiness Center,2019,1,1,6,114.81,114.81
Polytechnic,785,Agribusiness Center,2019,1,1,7,188.0,188.0
Polytechnic,785,Agribusiness Center,2019,1,1,8,178.36,178.36
Polytechnic,785,Agribusiness Center,2019,1,1,9,158.2,158.2
Polytechnic,785,Agribusiness Center,2019,1,1,10,131.5,131.5
Polytechnic,785,Agribusiness Center,2019,1,1,11,126.25,126.25
Polytechnic,785,Agribusiness Center,2019,1,1,12,106.87,106.87
Polytechnic,785,Agribusiness Center,2019,1,1,13,106.21,106.21
Polytechnic,785,Agribusiness Center,2019,1,1,14,102.63,102.63
Polytechnic,785,Agribusiness Center,2019,1,1,15,102.04,102.04
Polytechnic,785,Agribusiness Center,2019,1,1,16,94.96,94.96
Polytechnic,785,Agribusiness Center,2019,1,1,17,84.43,84.43
Polytechnic,785,Agribusiness Center,2019,1,1,18,92.69,92.69
Polytechnic,785,Agribusiness Center,2019,1,1,19,91.22,91.22
Polytechnic,785,Agribusiness Center,2019,1,1,20,107.5,107.5
Polytechnic,785,Agribusiness Center,2019,1,1,21,104.64,104.64
Polytechnic,785,Agribusiness Center,2019,1,1,22,58.3,58.3
Polytechnic,785,Agribusiness Center,2019,1,1,23,40.15,40.15
Polytechnic,785,Agribusiness Center,2019,1,2,0,41.18,41.18
Polytechnic,785,Agribusiness Center,2019,1,2,1,42.74,42.74
Polytechnic,785,Agribusiness Center,2019,1,2,2,42.3,42.3
Polytechnic,785,Agribusiness Center,2019,1,2,3,41.43,41.43
Polytechnic,785,Agribusiness Center,2019,1,2,4,41.99,41.99
Polytechnic,785,Agribusiness Center,2019,1,2,5,44.38,44.38
Polytechnic,785,Agribusiness Center,2019,1,2,6,128.26,128.26
Polytechnic,785,Agribusiness Center,2019,1,2,7,206.74,206.74
Polytechnic,785,Agribusiness Center,2019,1,2,8,191.2,191.2
Polytechnic,785,Agribusiness Center,2019,1,2,9,182.15,182.15
Polytechnic,785,Agribusiness Center,2019,1,2,10,155.59,155.59
Polytechnic,785,Agribusiness Center,2019,1,2,11,141.33,141.33
Polytechnic,785,Agribusiness Center,2019,1,2,12,136.37,136.37
Polytechnic,785,Agribusiness Center,2019,1,2,13,115.08,115.08
Polytechnic,785,Agribusiness Center,2019,1,2,14,109.01,109.01
Polytechnic,785,Agribusiness Center,2019,1,2,15,109.58,109.58
Polytechnic,785,Agribusiness Center,2019,1,2,16,104.51,104.51
Polytechnic,785,Agribusiness Center,2019,1,2,17,109.0,109.0
Polytechnic,785,Agribusiness Center,2019,1,2,18,104.02,104.02
Polytechnic,785,Agribusiness Center,2019,1,2,19,94.92,94.92
Polytechnic,785,Agribusiness Center,2019,1,2,20,108.04,108.04
Polytechnic,785,Agribusiness Center,2019,1,2,21,115.84,115.84
Polytechnic,785,Agribusiness Center,2019,1,2,22,61.72,61.72
Polytechnic,785,Agribusiness Center,2019,1,2,23,42.84,42.84
Polytechnic,785,Agribusiness Center,2019,1,3,0,43.13,43.13
Polytechnic,785,Agribusiness Center,2019,1,3,1,41.8,41.8
Polytechnic,785,Agribusiness Center,2019,1,3,2,43.23,43.23
Polytechnic,785,Agribusiness Center,2019,1,3,3,42.42,42.42
Polytechnic,785,Agribusiness Center,2019,1,3,4,44.12,44.12
Polytechnic,785,Agribusiness Center,2019,1,3,5,44.38,44.38
Polytechnic,785,Agribusiness Center,2019,1,3,6,129.45,129.45
Polytechnic,785,Agribusiness Center,2019,1,3,7,202.87,202.87
Polytechnic,785,Agribusiness Center,2019,1,3,8,187.37,187.37
Polytechnic,785,Agribusiness Center,2019,1,3,9,186.71,186.71
Polytechnic,785,Agribusiness Center,2019,1,3,10,162.85,162.85
Polytechnic,785,Agribusiness Center,2019,1,3,11,145.18,145.18
Polytechnic,785,Agribusiness Center,2019,1,3,12,130.05,130.05
Polytechnic,785,Agribusiness Center,2019,1,3,13,114.27,114.27
Polytechnic,785,Agribusiness Center,2019,1,3,14,111.57,111.57
Polytechnic,785,Agribusiness Center,2019,1,3,15,98.65,98.65
Polytechnic,785,Agribusiness Center,2019,1,3,16,90.24,90.24
Polytechnic,785,Agribusiness Center,2019,1,3,17,82.22,82.22
Polytechnic,785,Agribusiness Center,2019,1,3,18,88.42,88.42
