campus,bldgno,bldgname,Year,Month,Day,Hour,ele,wash_ele
Polytechnic,816,ISTB 3,2019,1,1,0,190.06,190.06
Polytechnic,816,ISTB 3,2019,1,1,1,186.81,186.81
Polytechnic,816,ISTB 3,2019,1,1,2,188.47,188.47
Polytechnic,816,ISTB 3,2019,1,1,3,188.63,188.63
Polytechnic,816,ISTB 3,2019,1,1,4,189.99,189.99
Polytechnic,816,ISTB 3,2019,1,1,5,187.35,187.35
Polytechnic,816,ISTB 3,2019,1,1,6,188.69,188.69
Polytechnic,816,ISTB 3,2019,1,1,7,187.34,187.34
Polytechnic,816,ISTB 3,2019,1,1,8,193.21,193.21
Polytechnic,816,ISTB 3,2019,1,1,9,185.19,185.19
Polytechnic,816,ISTB 3,2019,1,1,10,185.36,185.36
Polytechnic,816,ISTB 3,2019,1,1,11,182.61,182.61
Polytechnic,816,ISTB 3,2019,1,1,12,172.9,172.9
Polytechnic,816,ISTB 3,2019,1,1,13,155.46,155.46
Polytechnic,816,ISTB 3,2019,1,1,14,151.56,151.56
Polytechnic,816,ISTB 3,2019,1,1,15,155.21,155.21
Polytechnic,816,ISTB 3,2019,1,1,16,146.84,146.84
Polytechnic,816,ISTB 3,2019,1,1,17,146.81,146.81
Polytechnic,816,ISTB 3,2019,1,1,18,168.77,168.77
Polytechnic,816,ISTB 3,2019,1,1,19,170.46,170.46
Polytechnic,816,ISTB 3,2019,1,1,20,173.2,173.2
Polytechnic,816,ISTB 3,2019,1,1,21,182.97,182.97
Polytechnic,816,ISTB 3,2019,1,1,22,183.71,183.71
Polytechnic,816,ISTB 3,2019,1,1,23,188.77,188.77
Polytechnic,816,ISTB 3,2019,1,2,0,192.26,192.26
Polytechnic,816,ISTB 3,2019,1,2,1,195.4,195.4
Polytechnic,816,ISTB 3,2019,1,2,2,201.02,201.02
Polytechnic,816,ISTB 3,2019,1,2,3,200.67,200.67
Polytechnic,816,ISTB 3,2019,1,2,4,204.11,204.11
Polytechnic,816,ISTB 3,2019,1,2,5,204.5,204.5
Polytechnic,816,ISTB 3,2019,1,2,6,202.51,202.51
