campus,bldgno,bldgname,Year,Month,Day,Hour,ele,wash_ele
Polytechnic,425,Simulator,2019,1,1,0,29.92,29.92
Polytechnic,425,Simulator,2019,1,1,1,29.51,29.51
Polytechnic,425,Simulator,2019,1,1,2,30.17,30.17
Polytechnic,425,Simulator,2019,1,1,3,30.35,30.35
Polytechnic,425,Simulator,2019,1,1,4,29.03,29.03
Polytechnic,425,Simulator,2019,1,1,5,59.26,59.26
Polytechnic,425,Simulator,2019,1,1,6,76.02,76.02
Polytechnic,425,Simulator,2019,1,1,7,76.04,76.04
Polytechnic,425,Simulator,2019,1,1,8,83.27,83.27
Polytechnic,425,Simulator,2019,1,1,9,82.46,82.46
Polytechnic,425,Simulator,2019,1,1,10,83.05,83.05
Polytechnic,425,Simulator,2019,1,1,11,72.55,72.55
Polytechnic,425,Simulator,2019,1,1,12,72.66,72.66
Polytechnic,425,Simulator,2019,1,1,13,81.95,81.95
Polytechnic,425,Simulator,2019,1,1,14,83.98,83.98
Polytechnic,425,Simulator,2019,1,1,15,82.62,82.62
Polytechnic,425,Simulator,2019,1,1,16,80.12,80.12
Polytechnic,425,Simulator,2019,1,1,17,72.1,72.1
Polytechnic,425,Simulator,2019,1,1,18,73.94,73.94
Polytechnic,425,Simulator,2019,1,1,19,82.12,82.12
Polytechnic,425,Simulator,2019,1,1,20,80.49,80.49
Polytechnic,425,Simulator,2019,1,1,21,73.44,73.44
Polytechnic,425,Simulator,2019,1,1,22,52.65,52.65
Polytechnic,425,Simulator,2019,1,1,23,32.64,32.64
Polytechnic,425,Simulator,2019,1,2,0,28.0,28.0
Polytechnic,425,Simulator,2019,1,2,1,28.59,28.59
Polytechnic,425,Simulator,2019,1,2,2,29.39,29.39
Polytechnic,425,Simulator,2019,1,2,3,29.21,29.21
Polytechnic,425,Simulator,2019,1,2,4,30.02,30.02
Polytechnic,425,Simulator,2019,1,2,5,58.1,58.1
Polytechnic,425,Simulator,2019,1,2,6,78.12,78.12
Polytechnic,425,Simulator,2019,1,2,7,77.08,77.08
Polytechnic,425,Simulator,2019,1,2,8,78.38,78.38
Polytechnic,425,Simulator,2019,1,2,9,98.58,98.58
Polytechnic,425,Simulator,2019,1,2,10,105.08,105.08
Polytechnic,425,Simulator,2019,1,2,11,108.49,108.49
Polytechnic,425,Simulator,2019,1,2,12,107.36,107.36
Polytechnic,425,Simulator,2019,1,2,13,104.3,104.3
Polytechnic,425,Simulator,2019,1,2,14,112.64,112.64
Polytechnic,425,Simulator,2019,1,2,15,108.75,108.75
Polytechnic,425,Simulator,2019,1,2,16,97.36,97.36
Polytechnic,425,Simulator,2019,1,2,17,80.63,80.63
Polytechnic,425,Simulator,2019,1,2,18,82.96,82.96
Polytechnic,425,Simulator,2019,1,2,19,86.81,86.81
Polytechnic,425,Simulator,2019,1,2,20,84.83,84.83
Polytechnic,425,Simulator,2019,1,2,21,84.8,84.8
Polytechnic,425,Simulator,2019,1,2,22,59.55,59.55
Polytechnic,425,Simulator,2019,1,2,23,37.41,37.41
Polytechnic,425,Simulator,2019,1,3,0,32.35,32.35
Polytechnic,425,Simulator,2019,1,3,1,33.08,33.08
Polytechnic,425,Simulator,2019,1,3,2,32.93,32.93
Polytechnic,425,Simulator,2019,1,3,3,31.5,31.5
Polytechnic,425,Simulator,2019,1,3,4,31.44,31.44
Polytechnic,425,Simulator,2019,1,3,5,59.09,59.09
Polytechnic,425,Simulator,2019,1,3,6,76.92,76.92
Polytechnic,425,Simulator,2019,1,3,7,78.89,78.89
Polytechnic,425,Simulator,2019,1,3,8,86.01,86.01
Polytechnic,425,Simulator,2019,1,3,9,94.53,94.53
Polytechnic,425,Simulator,2019,1,3,10,95.54,95.54
Polytechnic,425,Simulator,2019,1,3,11,98.35,98.35
Polytechnic,425,Simulator,2019,1,3,12,94.69,94.69
Polytechnic,425,Simulator,2019,1,3,13,103.17,103.17
Polytechnic,425,Simulator,2019,1,3,14,109.25,109.25
Polytechnic,425,Simulator,2019,1,3,15,106.39,106.39
Polytechnic,425,Simulator,2019,1,3,16,105.64,105.64
Polytechnic,425,Simulator,2019,1,3,17,104.77,104.77
Polytechnic,425,Simulator,2019,1,3,18,102.98,102.98
Polytechnic,425,Simulator,2019,1,3,19,91.86,91.86
Polytechnic,425,Simulator,2019,1,3,20,89.61,89.61
Polytechnic,425,Simulator,2019,1,3,21,100.31,100.31
Polytechnic,425,Simulator,2019,1,3,22,62.37,62.37
Polytechnic,425,Simulator,2019,1,3,23,35.56,35.56
Polytechnic,425,Simulator,2019,1,4,0,31.43,31.43
Polytechnic,425,Simulator,2019,1,4,1,31.93,31.93
Polytechnic,425,Simulator,2019,1,4,2,31.13,31.13
Polytechnic,425,Simulator,2019,1,4,3,31.43,31.43
Polytechnic,425,Simulator,2019,1,4,4,30.86,30.86
Polytechnic,425,Simulator,2019,1,4,5,62.05,62.05
Polytechnic,425,Simulator,2019,1,4,6,80.07,80.07
Polytechnic,425,Simulator,2019,1,4,7,78.55,78.55
Polytechnic,425,Simulator,2019,1,4,8,90.92,90.92
Polytechnic,425,Simulator,2019,1,4,9,102.64,102.64
Polytechnic,425,Simulator,2019,1,4,10,107.58,107.58
Polytechnic,425,Simulator,2019,1,4,11,110.38,110.38
Polytechnic,425,Simulator,2019,1,4,12,116.99,116.99
Polytechnic,425,Simulator,2019,1,4,13,114.0,114.0
Polytechnic,425,Simulator,2019,1,4,14,113.5,113.5
Polytechnic,425,Simulator,2019,1,4,15,109.38,109.38
Polytechnic,425,Simulator,2019,1,4,16,108.91,108.91
Polytechnic,425,Simulator,2019,1,4,17,103.63,103.63
Polytechnic,425,Simulator,2019,1,4,18,106.01,106.01
Polytechnic,425,Simulator,2019,1,4,19,102.21,102.21
Polytechnic,425,Simulator,2019,1,4,20,95.85,95.85
Polytechnic,425,Simulator,2019,1,4,21,99.35,99.35
Polytechnic,425,Simulator,2019,1,4,22,67.45,67.45
Polytechnic,425,Simulator,2019,1,4,23,44.69,44.69
Polytechnic,425,Simulator,2019,1,5,0,31.19,31.19
Polytechnic,425,Simulator,2019,1,5,1,31.12,31.12
Polytechnic,425,Simulator,2019,1,5,2,31.06,31.06
Polytechnic,425,Simulator,2019,1,5,3,31.27,31.27
Polytechnic,425,Simulator,2019,1,5,4,30.99,30.99
Polytechnic,425,Simulator,2019,1,5,5,30.83,30.83
Polytechnic,425,Simulator,2019,1,5,6,54.24,54.24
Polytechnic,425,Simulator,2019,1,5,7,67.57,67.57
Polytechnic,425,Simulator,2019,1,5,8,65.68,65.68
Polytechnic,425,Simulator,2019,1,5,9,69.36,69.36
Polytechnic,425,Simulator,2019,1,5,10,83.67,83.67
Polytechnic,425,Simulator,2019,1,5,11,95.03,95.03
Polytechnic,425,Simulator,2019,1,5,12,94.27,94.27
Polytechnic,425,Simulator,2019,1,5,13,89.33,89.33
Polytechnic,425,Simulator,2019,1,5,14,88.96,88.96
Polytechnic,425,Simulator,2019,1,5,15,94.83,94.83
Polytechnic,425,Simulator,2019,1,5,16,100.04,100.04
Polytechnic,425,Simulator,2019,1,5,17,102.42,102.42
Polytechnic,425,Simulator,2019,1,5,18,101.41,101.41
Polytechnic,425,Simulator,2019,1,5,19,101.84,101.84
Polytechnic,425,Simulator,2019,1,5,20,91.86,91.86
Polytechnic,425,Simulator,2019,1,5,21,85.11,85.11
Polytechnic,425,Simulator,2019,1,5,22,72.71,72.71
Polytechnic,425,Simulator,2019,1,5,23,59.76,59.76
Polytechnic,425,Simulator,2019,1,6,0,50.11,50.11
Polytechnic,425,Simulator,2019,1,6,1,49.36,49.36
Polytechnic,425,Simulator,2019,1,6,2,50.19,50.19
Polytechnic,425,Simulator,2019,1,6,3,49.4,49.4
Polytechnic,425,Simulator,2019,1,6,4,49.33,49.33
Polytechnic,425,Simulator,2019,1,6,5,49.82,49.82
Polytechnic,425,Simulator,2019,1,6,6,49.71,49.71
Polytechnic,425,Simulator,2019,1,6,7,49.5,49.5
Polytechnic,425,Simulator,2019,1,6,8,48.02,48.02
Polytechnic,425,Simulator,2019,1,6,9,47.89,47.89
Polytechnic,425,Simulator,2019,1,6,10,58.59,58.59
Polytechnic,425,Simulator,2019,1,6,11,57.41,57.41
Polytechnic,425,Simulator,2019,1,6,12,57.31,57.31
Polytechnic,425,Simulator,2019,1,6,13,57.92,57.92
Polytechnic,425,Simulator,2019,1,6,14,57.96,57.96
Polytechnic,425,Simulator,2019,1,6,15,56.55,56.55
Polytechnic,425,Simulator,2019,1,6,16,57.1,57.1
Polytechnic,425,Simulator,2019,1,6,17,56.69,56.69
Polytechnic,425,Simulator,2019,1,6,18,60.43,60.43
Polytechnic,425,Simulator,2019,1,6,19,60.31,60.31
Polytechnic,425,Simulator,2019,1,6,20,58.91,58.91
Polytechnic,425,Simulator,2019,1,6,21,54.23,54.23
Polytechnic,425,Simulator,2019,1,6,22,44.07,44.07
Polytechnic,425,Simulator,2019,1,6,23,41.79,41.79
Polytechnic,425,Simulator,2019,1,7,0,41.91,41.91
Polytechnic,425,Simulator,2019,1,7,1,41.13,41.13
Polytechnic,425,Simulator,2019,1,7,2,30.03,30.03
