campus,bldgno,bldgname,Year,Month,Day,Hour,ele,wash_ele
Polytechnic,825B,Picacho,2019,1,1,0,6.16,6.16
Polytechnic,825B,Picacho,2019,1,1,1,6.3,6.3
Polytechnic,825B,Picacho,2019,1,1,2,5.65,5.65
Polytechnic,825B,Picacho,2019,1,1,3,6.28,6.28
Polytechnic,825B,Picacho,2019,1,1,4,51.55,51.55
Polytechnic,825B,Picacho,2019,1,1,5,76.51,76.51
Polytechnic,825B,Picacho,2019,1,1,6,71.69,71.69
Polytechnic,825B,Picacho,2019,1,1,7,56.38,56.38
Polytechnic,825B,Picacho,2019,1,1,8,53.18,53.18
Polytechnic,825B,Picacho,2019,1,1,9,42.4,42.4
Polytechnic,825B,Picacho,2019,1,1,10,32.85,32.85
Polytechnic,825B,Picacho,2019,1,1,11,33.58,33.58
Polytechnic,825B,Picacho,2019,1,1,12,31.38,31.38
Polytechnic,825B,Picacho,2019,1,1,13,29.7,29.7
Polytechnic,825B,Picacho,2019,1,1,14,26.36,26.36
Polytechnic,825B,Picacho,2019,1,1,15,26.98,26.98
Polytechnic,825B,Picacho,2019,1,1,16,26.6,26.6
Polytechnic,825B,Picacho,2019,1,1,17,28.43,28.43
Polytechnic,825B,Picacho,2019,1,1,18,32.4,32.4
Polytechnic,825B,Picacho,2019,1,1,19,44.98,44.98
Polytechnic,825B,Picacho,2019,1,1,20,48.58,48.58
Polytechnic,825B,Picacho,2019,1,1,21,45.81,45.81
Polytechnic,825B,Picacho,2019,1,1,22,46.11,46.11
Polytechnic,825B,Picacho,2019,1,1,23,17.52,17.52
Polytechnic,825B,Picacho,2019,1,2,0,6.3,6.3
Polytechnic,825B,Picacho,2019,1,2,1,5.59,5.59
Polytechnic,825B,Picacho,2019,1,2,2,6.3,6.3
Polytechnic,825B,Picacho,2019,1,2,3,6.18,6.18
Polytechnic,825B,Picacho,2019,1,2,4,57.41,57.41
Polytechnic,825B,Picacho,2019,1,2,5,80.92,80.92
Polytechnic,825B,Picacho,2019,1,2,6,78.23,78.23
Polytechnic,825B,Picacho,2019,1,2,7,73.51,73.51
Polytechnic,825B,Picacho,2019,1,2,8,68.39,68.39
Polytechnic,825B,Picacho,2019,1,2,9,65.28,65.28
Polytechnic,825B,Picacho,2019,1,2,10,45.62,45.62
Polytechnic,825B,Picacho,2019,1,2,11,34.81,34.81
Polytechnic,825B,Picacho,2019,1,2,12,32.6,32.6
Polytechnic,825B,Picacho,2019,1,2,13,30.98,30.98
Polytechnic,825B,Picacho,2019,1,2,14,29.58,29.58
Polytechnic,825B,Picacho,2019,1,2,15,28.29,28.29
Polytechnic,825B,Picacho,2019,1,2,16,26.78,26.78
Polytechnic,825B,Picacho,2019,1,2,17,26.7,26.7
Polytechnic,825B,Picacho,2019,1,2,18,27.4,27.4
Polytechnic,825B,Picacho,2019,1,2,19,37.64,37.64
Polytechnic,825B,Picacho,2019,1,2,20,48.68,48.68
Polytechnic,825B,Picacho,2019,1,2,21,50.25,50.25
Polytechnic,825B,Picacho,2019,1,2,22,49.84,49.84
Polytechnic,825B,Picacho,2019,1,2,23,51.29,51.29
Polytechnic,825B,Picacho,2019,1,3,0,53.98,53.98
Polytechnic,825B,Picacho,2019,1,3,1,56.21,56.21
Polytechnic,825B,Picacho,2019,1,3,2,57.13,57.13
Polytechnic,825B,Picacho,2019,1,3,3,59.52,59.52
Polytechnic,825B,Picacho,2019,1,3,4,59.19,59.19
Polytechnic,825B,Picacho,2019,1,3,5,60.16,60.16
Polytechnic,825B,Picacho,2019,1,3,6,60.81,60.81
Polytechnic,825B,Picacho,2019,1,3,7,60.73,60.73
Polytechnic,825B,Picacho,2019,1,3,8,64.18,64.18
Polytechnic,825B,Picacho,2019,1,3,9,63.68,63.68
Polytechnic,825B,Picacho,2019,1,3,10,41.48,41.48
Polytechnic,825B,Picacho,2019,1,3,11,35.85,35.85
