campus,bldgno,bldgname,Year,Month,Day,Hour,ele,wash_ele
Polytechnic,234,Altitude Chamber,2019,1,1,0,12.01,12.01
Polytechnic,234,Altitude Chamber,2019,1,1,1,11.84,11.84
Polytechnic,234,Altitude Chamber,2019,1,1,2,11.24,11.24
Polytechnic,234,Altitude Chamber,2019,1,1,3,12.57,12.57
Polytechnic,234,Altitude Chamber,2019,1,1,4,11.39,11.39
Polytechnic,234,Altitude Chamber,2019,1,1,5,11.8,11.8
Polytechnic,234,Altitude Chamber,2019,1,1,6,11.6,11.6
Polytechnic,234,Altitude Chamber,2019,1,1,7,11.46,11.46
Polytechnic,234,Altitude Chamber,2019,1,1,8,10.94,10.94
Polytechnic,234,Altitude Chamber,2019,1,1,9,11.87,11.87
Polytechnic,234,Altitude Chamber,2019,1,1,10,11.89,11.89
Polytechnic,234,Altitude Chamber,2019,1,1,11,11.36,11.36
Polytechnic,234,Altitude Chamber,2019,1,1,12,11.74,11.74
Polytechnic,234,Altitude Chamber,2019,1,1,13,12.68,12.68
Polytechnic,234,Altitude Chamber,2019,1,1,14,11.77,11.77
Polytechnic,234,Altitude Chamber,2019,1,1,15,12.61,12.61
Polytechnic,234,Altitude Chamber,2019,1,1,16,12.44,12.44
Polytechnic,234,Altitude Chamber,2019,1,1,17,11.51,11.51
Polytechnic,234,Altitude Chamber,2019,1,1,18,12.23,12.23
Polytechnic,234,Altitude Chamber,2019,1,1,19,12.17,12.17
Polytechnic,234,Altitude Chamber,2019,1,1,20,11.03,11.03
Polytechnic,234,Altitude Chamber,2019,1,1,21,11.75,11.75
Polytechnic,234,Altitude Chamber,2019,1,1,22,11.9,11.9
Polytechnic,234,Altitude Chamber,2019,1,1,23,11.6,11.6
Polytechnic,234,Altitude Chamber,2019,1,2,0,13.03,13.03
Polytechnic,234,Altitude Chamber,2019,1,2,1,12.46,12.46
Polytechnic,234,Altitude Chamber,2019,1,2,2,12.87,12.87
Polytechnic,234,Altitude Chamber,2019,1,2,3,12.69,12.69
Polytechnic,234,Altitude Chamber,2019,1,2,4,13.18,13.18
Polytechnic,234,Altitude Chamber,2019,1,2,5,12.97,12.97
Polytechnic,234,Altitude Chamber,2019,1,2,6,12.9,12.9
Polytechnic,234,Altitude Chamber,2019,1,2,7,11.71,11.71
Polytechnic,234,Altitude Chamber,2019,1,2,8,12.7,12.7
Polytechnic,234,Altitude Chamber,2019,1,2,9,14.1,14.1
Polytechnic,234,Altitude Chamber,2019,1,2,10,13.48,13.48
Polytechnic,234,Altitude Chamber,2019,1,2,11,13.8,13.8
Polytechnic,234,Altitude Chamber,2019,1,2,12,14.7,14.7
Polytechnic,234,Altitude Chamber,2019,1,2,13,13.94,13.94
Polytechnic,234,Altitude Chamber,2019,1,2,14,14.59,14.59
Polytechnic,234,Altitude Chamber,2019,1,2,15,14.06,14.06
Polytechnic,234,Altitude Chamber,2019,1,2,16,16.41,16.41
Polytechnic,234,Altitude Chamber,2019,1,2,17,13.76,13.76
Polytechnic,234,Altitude Chamber,2019,1,2,18,11.93,11.93
Polytechnic,234,Altitude Chamber,2019,1,2,19,12.04,12.04
Polytechnic,234,Altitude Chamber,2019,1,2,20,11.65,11.65
Polytechnic,234,Altitude Chamber,2019,1,2,21,11.97,11.97
