campus,bldgno,bldgname,Year,Month,Day,Hour,ele,wash_ele
Polytechnic,237,Creativity Hall,2019,1,1,0,50.25,50.25
Polytechnic,237,Creativity Hall,2019,1,1,1,50.21,50.21
Polytechnic,237,Creativity Hall,2019,1,1,2,50.24,50.24
Polytechnic,237,Creativity Hall,2019,1,1,3,50.28,50.28
Polytechnic,237,Creativity Hall,2019,1,1,4,50.31,50.31
Polytechnic,237,Creativity Hall,2019,1,1,5,210.93,210.93
Polytechnic,237,Creativity Hall,2019,1,1,6,273.75,273.75
Polytechnic,237,Creativity Hall,2019,1,1,7,232.77,232.77
Polytechnic,237,Creativity Hall,2019,1,1,8,193.28,193.28
Polytechnic,237,Creativity Hall,2019,1,1,9,167.34,167.34
Polytechnic,237,Creativity Hall,2019,1,1,10,172.13,172.13
Polytechnic,237,Creativity Hall,2019,1,1,11,174.56,174.56
Polytechnic,237,Creativity Hall,2019,1,1,12,163.57,163.57
Polytechnic,237,Creativity Hall,2019,1,1,13,149.73,149.73
Polytechnic,237,Creativity Hall,2019,1,1,14,136.46,136.46
Polytechnic,237,Creativity Hall,2019,1,1,15,138.92,138.92
Polytechnic,237,Creativity Hall,2019,1,1,16,135.11,135.11
Polytechnic,237,Creativity Hall,2019,1,1,17,135.19,135.19
Polytechnic,237,Creativity Hall,2019,1,1,18,151.04,151.04
Polytechnic,237,Creativity Hall,2019,1,1,19,161.42,161.42
Polytechnic,237,Creativity Hall,2019,1,1,20,140.48,140.48
Polytechnic,237,Creativity Hall,2019,1,1,21,136.16,136.16
Polytechnic,237,Creativity Hall,2019,1,1,22,75.24,75.24
Polytechnic,237,Creativity Hall,2019,1,1,23,51.64,51.64
Polytechnic,237,Creativity Hall,2019,1,2,0,50.24,50.24
Polytechnic,237,Creativity Hall,2019,1,2,1,50.8,50.8
Polytechnic,237,Creativity Hall,2019,1,2,2,50.13,50.13
Polytechnic,237,Creativity Hall,2019,1,2,3,49.83,49.83
Polytechnic,237,Creativity Hall,2019,1,2,4,49.89,49.89
Polytechnic,237,Creativity Hall,2019,1,2,5,258.12,258.12
Polytechnic,237,Creativity Hall,2019,1,2,6,336.16,336.16
Polytechnic,237,Creativity Hall,2019,1,2,7,276.57,276.57
Polytechnic,237,Creativity Hall,2019,1,2,8,248.98,248.98
Polytechnic,237,Creativity Hall,2019,1,2,9,210.61,210.61
Polytechnic,237,Creativity Hall,2019,1,2,10,172.01,172.01
Polytechnic,237,Creativity Hall,2019,1,2,11,163.81,163.81
Polytechnic,237,Creativity Hall,2019,1,2,12,167.26,167.26
Polytechnic,237,Creativity Hall,2019,1,2,13,161.89,161.89
Polytechnic,237,Creativity Hall,2019,1,2,14,144.06,144.06
Polytechnic,237,Creativity Hall,2019,1,2,15,137.65,137.65
Polytechnic,237,Creativity Hall,2019,1,2,16,135.44,135.44
