campus,bldgno,bldgname,Year,Month,Day,Hour,ele,wash_ele
Polytechnic,539,Technology Innovations Lab,2019,1,1,0,81.33,81.33
Polytechnic,539,Technology Innovations Lab,2019,1,1,1,97.26,97.26
Polytechnic,539,Technology Innovations Lab,2019,1,1,2,113.0,113.0
Polytechnic,539,Technology Innovations Lab,2019,1,1,3,81.49,81.49
Polytechnic,539,Technology Innovations Lab,2019,1,1,4,96.2,96.2
Polytechnic,539,Technology Innovations Lab,2019,1,1,5,113.05,113.05
Polytechnic,539,Technology Innovations Lab,2019,1,1,6,82.4,82.4
Polytechnic,539,Technology Innovations Lab,2019,1,1,7,95.6,95.6
Polytechnic,539,Technology Innovations Lab,2019,1,1,8,112.99,112.99
Polytechnic,539,Technology Innovations Lab,2019,1,1,9,82.65,82.65
Polytechnic,539,Technology Innovations Lab,2019,1,1,10,94.02,94.02
Polytechnic,539,Technology Innovations Lab,2019,1,1,11,113.72,113.72
Polytechnic,539,Technology Innovations Lab,2019,1,1,12,82.67,82.67
Polytechnic,539,Technology Innovations Lab,2019,1,1,13,92.66,92.66
Polytechnic,539,Technology Innovations Lab,2019,1,1,14,112.67,112.67
Polytechnic,539,Technology Innovations Lab,2019,1,1,15,84.02,84.02
Polytechnic,539,Technology Innovations Lab,2019,1,1,16,91.18,91.18
Polytechnic,539,Technology Innovations Lab,2019,1,1,17,113.16,113.16
Polytechnic,539,Technology Innovations Lab,2019,1,1,18,84.36,84.36
Polytechnic,539,Technology Innovations Lab,2019,1,1,19,91.62,91.62
Polytechnic,539,Technology Innovations Lab,2019,1,1,20,112.86,112.86
Polytechnic,539,Technology Innovations Lab,2019,1,1,21,85.79,85.79
Polytechnic,539,Technology Innovations Lab,2019,1,1,22,91.06,91.06
Polytechnic,539,Technology Innovations Lab,2019,1,1,23,113.05,113.05
Polytechnic,539,Technology Innovations Lab,2019,1,2,0,87.6,87.6
Polytechnic,539,Technology Innovations Lab,2019,1,2,1,90.51,90.51
Polytechnic,539,Technology Innovations Lab,2019,1,2,2,113.63,113.63
Polytechnic,539,Technology Innovations Lab,2019,1,2,3,89.97,89.97
Polytechnic,539,Technology Innovations Lab,2019,1,2,4,90.77,90.77
Polytechnic,539,Technology Innovations Lab,2019,1,2,5,114.21,114.21
Polytechnic,539,Technology Innovations Lab,2019,1,2,6,87.48,87.48
Polytechnic,539,Technology Innovations Lab,2019,1,2,7,91.16,91.16
Polytechnic,539,Technology Innovations Lab,2019,1,2,8,114.44,114.44
Polytechnic,539,Technology Innovations Lab,2019,1,2,9,96.17,96.17
Polytechnic,539,Technology Innovations Lab,2019,1,2,10,91.88,91.88
Polytechnic,539,Technology Innovations Lab,2019,1,2,11,115.38,115.38
Polytechnic,539,Technology Innovations Lab,2019,1,2,12,94.26,94.26
Polytechnic,539,Technology Innovations Lab,2019,1,2,13,91.35,91.35
Polytechnic,539,Technology Innovations Lab,2019,1,2,14,117.33,117.33
Polytechnic,539,Technology Innovations Lab,2019,1,2,15,95.44,95.44
Polytechnic,539,Technology Innovations Lab,2019,1,2,16,68.41,68.41
Polytechnic,539,Technology Innovations Lab,2019,1,2,17,114.92,114.92
Polytechnic,539,Technology Innovations Lab,2019,1,2,18,91.4,91.4
Polytechnic,539,Technology Innovations Lab,2019,1,2,19,81.95,81.95
Polytechnic,539,Technology Innovations Lab,2019,1,2,20,109.49,109.49
Polytechnic,539,Technology Innovations Lab,2019,1,2,21,101.71,101.71
Polytechnic,539,Technology Innovations Lab,2019,1,2,22,82.84,82.84
Polytechnic,539,Technology Innovations Lab,2019,1,2,23,100.5,100.5
Polytechnic,539,Technology Innovations Lab,2019,1,3,0,113.91,113.91
