campus,bldgno,bldgname,Year,Month,Day,Hour,ele,wash_ele
Polytechnic,811,Library Archives,2019,1,1,0,177.74,177.74
Polytechnic,811,Library Archives,2019,1,1,1,175.15,175.15
Polytechnic,811,Library Archives,2019,1,1,2,172.91,172.91
Polytechnic,811,Library Archives,2019,1,1,3,172.86,172.86
Polytechnic,811,Library Archives,2019,1,1,4,172.67,172.67
Polytechnic,811,Library Archives,2019,1,1,5,173.97,173.97
Polytechnic,811,Library Archives,2019,1,1,6,173.53,173.53
Polytechnic,811,Library Archives,2019,1,1,7,169.96,169.96
Polytechnic,811,Library Archives,2019,1,1,8,164.46,164.46
Polytechnic,811,Library Archives,2019,1,1,9,164.43,164.43
Polytechnic,811,Library Archives,2019,1,1,10,162.22,162.22
Polytechnic,811,Library Archives,2019,1,1,11,172.61,172.61
Polytechnic,811,Library Archives,2019,1,1,12,180.44,180.44
Polytechnic,811,Library Archives,2019,1,1,13,181.02,181.02
Polytechnic,811,Library Archives,2019,1,1,14,178.02,178.02
Polytechnic,811,Library Archives,2019,1,1,15,177.71,177.71
Polytechnic,811,Library Archives,2019,1,1,16,178.28,178.28
Polytechnic,811,Library Archives,2019,1,1,17,174.81,174.81
Polytechnic,811,Library Archives,2019,1,1,18,176.0,176.0
Polytechnic,811,Library Archives,2019,1,1,19,176.39,176.39
Polytechnic,811,Library Archives,2019,1,1,20,172.92,172.92
Polytechnic,811,Library Archives,2019,1,1,21,174.17,174.17
Polytechnic,811,Library Archives,2019,1,1,22,175.71,175.71
Polytechnic,811,Library Archives,2019,1,1,23,163.61,163.61
Polytechnic,811,Library Archives,2019,1,2,0,162.87,162.87
Polytechnic,811,Library Archives,2019,1,2,1,158.06,158.06
Polytechnic,811,Library Archives,2019,1,2,2,148.85,148.85
Polytechnic,811,Library Archives,2019,1,2,3,153.56,153.56
Polytechnic,811,Library Archives,2019,1,2,4,153.39,153.39
Polytechnic,811,Library Archives,2019,1,2,5,154.36,154.36
Polytechnic,811,Library Archives,2019,1,2,6,153.74,153.74
Polytechnic,811,Library Archives,2019,1,2,7,157.83,157.83
Polytechnic,811,Library Archives,2019,1,2,8,163.89,163.89
Polytechnic,811,Library Archives,2019,1,2,9,165.29,165.29
Polytechnic,811,Library Archives,2019,1,2,10,163.09,163.09
Polytechnic,811,Library Archives,2019,1,2,11,165.46,165.46
Polytechnic,811,Library Archives,2019,1,2,12,163.09,163.09
Polytechnic,811,Library Archives,2019,1,2,13,177.11,177.11
Polytechnic,811,Library Archives,2019,1,2,14,172.77,172.77
Polytechnic,811,Library Archives,2019,1,2,15,173.27,173.27
Polytechnic,811,Library Archives,2019,1,2,16,133.84,133.84
Polytechnic,811,Library Archives,2019,1,2,17,175.8,175.8
Polytechnic,811,Library Archives,2019,1,2,18,176.18,176.18
Polytechnic,811,Library Archives,2019,1,2,19,178.05,178.05
Polytechnic,811,Library Archives,2019,1,2,20,174.41,174.41
Polytechnic,811,Library Archives,2019,1,2,21,163.86,163.86
Polytechnic,811,Library Archives,2019,1,2,22,162.3,162.3
Polytechnic,811,Library Archives,2019,1,2,23,160.36,160.36
Polytechnic,811,Library Archives,2019,1,3,0,161.25,161.25
Polytechnic,811,Library Archives,2019,1,3,1,157.89,157.89
Polytechnic,811,Library Archives,2019,1,3,2,153.76,153.76
Polytechnic,811,Library Archives,2019,1,3,3,153.37,153.37
Polytechnic,811,Library Archives,2019,1,3,4,153.22,153.22
Polytechnic,811,Library Archives,2019,1,3,5,158.65,158.65
Polytechnic,811,Library Archives,2019,1,3,6,156.49,156.49
Polytechnic,811,Library Archives,2019,1,3,7,157.67,157.67
Polytechnic,811,Library Archives,2019,1,3,8,166.81,166.81
Polytechnic,811,Library Archives,2019,1,3,9,169.46,169.46
Polytechnic,811,Library Archives,2019,1,3,10,167.57,167.57
Polytechnic,811,Library Archives,2019,1,3,11,166.41,166.41
Polytechnic,811,Library Archives,2019,1,3,12,181.12,181.12
Polytechnic,811,Library Archives,2019,1,3,13,186.36,186.36
Polytechnic,811,Library Archives,2019,1,3,14,174.43,174.43
Polytechnic,811,Library Archives,2019,1,3,15,173.14,173.14
Polytechnic,811,Library Archives,2019,1,3,16,172.79,172.79
Polytechnic,811,Library Archives,2019,1,3,17,184.73,184.73
Polytechnic,811,Library Archives,2019,1,3,18,181.25,181.25
Polytechnic,811,Library Archives,2019,1,3,19,180.88,180.88
Polytechnic,811,Library Archives,2019,1,3,20,180.1,180.1
Polytechnic,811,Library Archives,2019,1,3,21,176.67,176.67
Polytechnic,811,Library Archives,2019,1,3,22,167.64,167.64
Polytechnic,811,Library Archives,2019,1,3,23,161.0,161.0
Polytechnic,811,Library Archives,2019,1,4,0,161.82,161.82
Polytechnic,811,Library Archives,2019,1,4,1,161.15,161.15
Polytechnic,811,Library Archives,2019,1,4,2,160.48,160.48
Polytechnic,811,Library Archives,2019,1,4,3,160.39,160.39
Polytechnic,811,Library Archives,2019,1,4,4,157.59,157.59
