,0,1,2,3,4,5,6,7,8,9
0,-0.0,12.988994900916316,26.856945410785595,32.74132703330878,32.91502124300944,3.6092171466351344,13.439502891859572,20.748406026901442,35.74104377575537,29.125750674562155
1,12.988994900916316,-0.0,12.726753789371655,19.622623229079505,15.083250212298045,10.685210711821448,5.414054084617937,8.354312058193893,20.69663083359406,18.043307476304943
2,26.856945410785595,12.726753789371655,-0.0,13.670675797633823,7.582265109617779,23.027105042952343,12.674262640011039,10.845239956914604,16.41313636631808,9.38840254492666
3,32.74132703330878,19.622623229079505,13.670675797633823,-0.0,13.116986626859484,31.247889786855733,24.051154591666393,12.679345637645817,11.710072270254656,10.282460392571462
4,32.91502124300944,15.083250212298045,7.582265109617779,13.116986626859484,-0.0,26.376195510671273,16.670786316292716,12.221999411420938,16.679726888251604,14.31870125438587
5,3.6092171466351344,10.685210711821448,23.027105042952343,31.247889786855733,26.376195510671273,-0.0,10.971948638409877,19.61286111855806,33.289856460722525,30.660616407886415
6,13.439502891859572,5.414054084617937,12.674262640011039,24.051154591666393,16.670786316292716,10.971948638409877,-0.0,15.311764652949044,29.570768441329765,20.362625135910083
7,20.748406026901442,8.354312058193893,10.845239956914604,12.679345637645817,12.221999411420938,19.61286111855806,15.311764652949044,-0.0,14.450648191904108,12.214795699799415
8,35.74104377575537,20.69663083359406,16.41313636631808,11.710072270254656,16.679726888251604,33.289856460722525,29.570768441329765,14.450648191904108,-0.0,16.8618222492792
9,29.125750674562155,18.043307476304943,9.38840254492666,10.282460392571462,14.31870125438587,30.660616407886415,20.362625135910083,12.214795699799415,16.8618222492792,-0.0
