avg,cen
340.1144444444444,354.44
331.7733333333333,335.11
327.08555555555563,324.44
309.8544444444444,311.65
304.87222222222215,317.29
292.8211111111111,294.65
350.2133333333333,350.63
360.8333333333333,342.57
367.58444444444444,347.68
399.318888888889,393.38
417.2144444444445,404.93
431.0355555555556,438.66
449.46888888888884,448.38
461.33111111111117,476.3
474.6733333333333,484.89
491.2733333333333,488.42
498.8922222222222,512.92
507.7555555555556,536.8
505.32444444444445,518.24
484.4122222222222,518.94
453.77111111111105,472.43
438.4766666666667,467.18
418.2966666666667,422.25
382.1922222222222,396.37
