avg,cen
17.995555555555555,19.06
19.08555555555556,20.19
19.632222222222225,17.92
19.62222222222222,20.87
20.322222222222223,17.84
20.552222222222223,20.53
21.439999999999994,21.67
21.485555555555553,19.24
20.436666666666667,20.38
18.504444444444445,19.2
17.24777777777778,16.66
16.29,17.34
14.21,15.61
14.644444444444442,15.6
13.990000000000002,15.93
13.211111111111112,14.5
13.687777777777779,16.31
12.926666666666668,16.0
14.395555555555555,16.05
15.631111111111109,19.38
16.115555555555556,19.32
17.135555555555555,19.77
17.98,23.32
16.545555555555556,20.84
