avg,cen
33.230000000000004,30.47
34.459999999999994,34.16
35.611875,33.95
35.83874999999999,34.51
38.48500000000001,36.08
37.825625,35.05
38.90687500000001,38.6
38.623125,36.42
36.58312499999999,35.86
33.088750000000005,30.91
29.920624999999998,27.27
28.674999999999997,26.07
27.474375000000002,25.79
28.136874999999993,26.38
29.345000000000006,28.33
29.524375,27.88
29.800624999999997,26.45
30.128124999999997,25.48
29.99875,26.21
29.856874999999995,25.98
31.473125000000003,26.32
32.5625,28.96
33.258125,29.47
33.690625,32.04
