0,1,2,time,week
241.65,467.75,0.0,2019-06-15 00:00:00,6
239.03,423.06,0.0,2019-06-15 01:00:00,6
236.15,407.61,0.0,2019-06-15 02:00:00,6
235.3,400.56,0.0,2019-06-15 03:00:00,6
237.22,382.22,0.0,2019-06-15 04:00:00,6
237.12,333.27,0.0,2019-06-15 05:00:00,6
236.62,364.89,0.0,2019-06-15 06:00:00,6
253.92,510.88,0.0,2019-06-15 07:00:00,6
254.93,518.91,0.0,2019-06-15 08:00:00,6
259.2,527.25,0.0,2019-06-15 09:00:00,6
261.52,570.0,0.0,2019-06-15 10:00:00,6
268.97,597.68,0.0,2019-06-15 11:00:00,6
273.42,562.78,0.0,2019-06-15 12:00:00,6
275.43,564.19,0.0,2019-06-15 13:00:00,6
282.08,656.58,0.0,2019-06-15 14:00:00,6
282.17,714.4,0.0,2019-06-15 15:00:00,6
282.68,723.13,0.0,2019-06-15 16:00:00,6
278.62,717.92,0.0,2019-06-15 17:00:00,6
272.8,659.05,0.0,2019-06-15 18:00:00,6
272.58,598.2,0.0,2019-06-15 19:00:00,6
262.95,562.22,0.0,2019-06-15 20:00:00,6
261.82,571.13,0.0,2019-06-15 21:00:00,6
249.05,499.58,0.0,2019-06-15 22:00:00,6
245.38,458.38,0.0,2019-06-15 23:00:00,6
241.5,440.77,0.0,2019-06-16 00:00:00,7
239.18,412.78,0.0,2019-06-16 01:00:00,7
236.22,414.79,0.0,2019-06-16 02:00:00,7
240.48,411.58,0.0,2019-06-16 03:00:00,7
240.03,388.52,0.0,2019-06-16 04:00:00,7
239.47,403.2,0.0,2019-06-16 05:00:00,7
239.37,414.01,0.0,2019-06-16 06:00:00,7
256.22,492.71,0.0,2019-06-16 07:00:00,7
253.65,472.11,0.0,2019-06-16 08:00:00,7
259.78,542.08,0.0,2019-06-16 09:00:00,7
264.67,626.55,0.0,2019-06-16 10:00:00,7
267.0,568.24,0.0,2019-06-16 11:00:00,7
271.77,604.68,0.0,2019-06-16 12:00:00,7
279.65,636.87,0.0,2019-06-16 13:00:00,7
276.1,606.06,0.0,2019-06-16 14:00:00,7
278.72,641.41,0.0,2019-06-16 15:00:00,7
284.38,744.79,0.0,2019-06-16 16:00:00,7
287.92,798.35,0.0,2019-06-16 17:00:00,7
275.75,739.05,0.0,2019-06-16 18:00:00,7
280.82,720.35,0.0,2019-06-16 19:00:00,7
279.58,596.69,0.0,2019-06-16 20:00:00,7
274.9,547.15,0.0,2019-06-16 21:00:00,7
262.27,463.94,0.0,2019-06-16 22:00:00,7
253.85,423.91,0.0,2019-06-16 23:00:00,7
