0,1,time,week
45.85,44.33,2019-05-11 00:00:00,6
46.75,23.66,2019-05-11 01:00:00,6
46.06,17.61,2019-05-11 02:00:00,6
46.45,8.98,2019-05-11 03:00:00,6
46.58,21.83,2019-05-11 04:00:00,6
77.95,118.35,2019-05-11 05:00:00,6
81.19,146.13,2019-05-11 06:00:00,6
78.55,150.25,2019-05-11 07:00:00,6
67.0,149.61,2019-05-11 08:00:00,6
78.83,147.36,2019-05-11 09:00:00,6
80.16,155.32,2019-05-11 10:00:00,6
79.51,159.37,2019-05-11 11:00:00,6
83.39,162.82,2019-05-11 12:00:00,6
86.38,168.24,2019-05-11 13:00:00,6
91.87,172.32,2019-05-11 14:00:00,6
95.13,187.82,2019-05-11 15:00:00,6
96.29,195.85,2019-05-11 16:00:00,6
104.21,202.5,2019-05-11 17:00:00,6
117.34,195.14,2019-05-11 18:00:00,6
113.81,190.39,2019-05-11 19:00:00,6
112.87,184.47,2019-05-11 20:00:00,6
96.2,179.3,2019-05-11 21:00:00,6
82.64,171.44,2019-05-11 22:00:00,6
62.04,68.77,2019-05-11 23:00:00,6
52.71,45.53,2019-05-18 00:00:00,6
51.63,3.56,2019-05-18 01:00:00,6
51.58,2.68,2019-05-18 02:00:00,6
52.14,4.68,2019-05-18 03:00:00,6
47.34,40.32,2019-05-18 04:00:00,6
75.18,59.51,2019-05-18 05:00:00,6
78.81,47.71,2019-05-18 06:00:00,6
77.42,82.71,2019-05-18 07:00:00,6
66.71,128.2,2019-05-18 08:00:00,6
75.22,123.49,2019-05-18 09:00:00,6
78.06,127.64,2019-05-18 10:00:00,6
78.37,137.39,2019-05-18 11:00:00,6
79.67,141.97,2019-05-18 12:00:00,6
81.13,149.58,2019-05-18 13:00:00,6
83.36,157.01,2019-05-18 14:00:00,6
85.34,166.06,2019-05-18 15:00:00,6
89.54,173.56,2019-05-18 16:00:00,6
97.17,179.15,2019-05-18 17:00:00,6
112.32,178.52,2019-05-18 18:00:00,6
109.9,172.04,2019-05-18 19:00:00,6
108.95,165.04,2019-05-18 20:00:00,6
90.95,158.24,2019-05-18 21:00:00,6
77.42,145.7,2019-05-18 22:00:00,6
59.2,83.24,2019-05-18 23:00:00,6
45.74,31.8,2019-05-25 00:00:00,6
48.8,12.04,2019-05-25 01:00:00,6
53.46,14.61,2019-05-25 02:00:00,6
52.58,21.65,2019-05-25 03:00:00,6
52.21,5.6,2019-05-25 04:00:00,6
83.9,83.52,2019-05-25 05:00:00,6
80.74,72.36,2019-05-25 06:00:00,6
74.38,101.87,2019-05-25 07:00:00,6
64.65,117.39,2019-05-25 08:00:00,6
76.28,139.58,2019-05-25 09:00:00,6
77.85,135.6,2019-05-25 10:00:00,6
78.31,141.41,2019-05-25 11:00:00,6
84.74,150.32,2019-05-25 12:00:00,6
91.12,166.55,2019-05-25 13:00:00,6
96.41,183.91,2019-05-25 14:00:00,6
98.35,196.16,2019-05-25 15:00:00,6
101.28,202.08,2019-05-25 16:00:00,6
106.6,202.32,2019-05-25 17:00:00,6
125.17,204.12,2019-05-25 18:00:00,6
123.35,200.46,2019-05-25 19:00:00,6
122.12,191.69,2019-05-25 20:00:00,6
105.23,183.59,2019-05-25 21:00:00,6
91.94,173.17,2019-05-25 22:00:00,6
72.57,96.34,2019-05-25 23:00:00,6
53.63,52.64,2019-06-01 00:00:00,6
55.51,29.01,2019-06-01 01:00:00,6
53.52,24.33,2019-06-01 02:00:00,6
55.27,9.33,2019-06-01 03:00:00,6
53.86,27.82,2019-06-01 04:00:00,6
97.11,178.38,2019-06-01 05:00:00,6
95.32,202.18,2019-06-01 06:00:00,6
88.19,196.27,2019-06-01 07:00:00,6
79.04,199.19,2019-06-01 08:00:00,6
89.3,196.76,2019-06-01 09:00:00,6
89.25,203.52,2019-06-01 10:00:00,6
89.71,207.39,2019-06-01 11:00:00,6
93.68,233.1,2019-06-01 12:00:00,6
97.84,242.25,2019-06-01 13:00:00,6
98.97,244.68,2019-06-01 14:00:00,6
101.05,250.35,2019-06-01 15:00:00,6
106.27,255.18,2019-06-01 16:00:00,6
114.36,260.32,2019-06-01 17:00:00,6
131.47,262.18,2019-06-01 18:00:00,6
126.88,258.38,2019-06-01 19:00:00,6
124.57,249.44,2019-06-01 20:00:00,6
107.79,242.01,2019-06-01 21:00:00,6
95.18,233.49,2019-06-01 22:00:00,6
75.47,93.45,2019-06-01 23:00:00,6
55.12,19.05,2019-05-05 00:00:00,7
53.56,29.44,2019-05-05 01:00:00,7
52.47,8.52,2019-05-05 02:00:00,7
53.56,21.41,2019-05-05 03:00:00,7
49.29,16.02,2019-05-05 04:00:00,7
83.46,79.82,2019-05-05 05:00:00,7
85.89,114.51,2019-05-05 06:00:00,7
83.56,128.03,2019-05-05 07:00:00,7
71.22,125.95,2019-05-05 08:00:00,7
81.43,122.08,2019-05-05 09:00:00,7
83.02,128.1,2019-05-05 10:00:00,7
82.87,134.23,2019-05-05 11:00:00,7
88.83,143.06,2019-05-05 12:00:00,7
93.46,153.17,2019-05-05 13:00:00,7
94.72,165.04,2019-05-05 14:00:00,7
96.8,170.53,2019-05-05 15:00:00,7
98.19,172.32,2019-05-05 16:00:00,7
106.55,177.71,2019-05-05 17:00:00,7
126.36,176.27,2019-05-05 18:00:00,7
125.24,175.0,2019-05-05 19:00:00,7
123.93,170.6,2019-05-05 20:00:00,7
107.3,165.07,2019-05-05 21:00:00,7
94.45,154.4,2019-05-05 22:00:00,7
73.69,69.54,2019-05-05 23:00:00,7
51.79,47.39,2019-05-12 00:00:00,7
51.78,25.42,2019-05-12 01:00:00,7
51.9,16.58,2019-05-12 02:00:00,7
51.92,11.55,2019-05-12 03:00:00,7
50.69,19.75,2019-05-12 04:00:00,7
82.73,116.94,2019-05-12 05:00:00,7
85.94,150.35,2019-05-12 06:00:00,7
83.73,153.24,2019-05-12 07:00:00,7
72.12,157.57,2019-05-12 08:00:00,7
81.7,156.73,2019-05-12 09:00:00,7
82.86,159.01,2019-05-12 10:00:00,7
84.9,163.56,2019-05-12 11:00:00,7
92.43,166.44,2019-05-12 12:00:00,7
98.51,178.38,2019-05-12 13:00:00,7
101.41,192.89,2019-05-12 14:00:00,7
100.68,191.13,2019-05-12 15:00:00,7
102.9,183.87,2019-05-12 16:00:00,7
105.99,177.92,2019-05-12 17:00:00,7
106.42,180.39,2019-05-12 18:00:00,7
103.86,178.73,2019-05-12 19:00:00,7
105.88,163.8,2019-05-12 20:00:00,7
87.25,156.65,2019-05-12 21:00:00,7
76.84,148.56,2019-05-12 22:00:00,7
59.08,82.43,2019-05-12 23:00:00,7
52.23,32.39,2019-05-19 00:00:00,7
52.66,24.68,2019-05-19 01:00:00,7
52.48,7.39,2019-05-19 02:00:00,7
51.77,30.46,2019-05-19 03:00:00,7
47.7,12.75,2019-05-19 04:00:00,7
77.59,114.65,2019-05-19 05:00:00,7
79.5,146.2,2019-05-19 06:00:00,7
74.24,137.92,2019-05-19 07:00:00,7
62.55,134.86,2019-05-19 08:00:00,7
75.09,139.15,2019-05-19 09:00:00,7
76.91,151.73,2019-05-19 10:00:00,7
76.6,151.76,2019-05-19 11:00:00,7
85.92,154.37,2019-05-19 12:00:00,7
90.0,162.04,2019-05-19 13:00:00,7
93.4,171.16,2019-05-19 14:00:00,7
94.17,176.27,2019-05-19 15:00:00,7
95.88,177.36,2019-05-19 16:00:00,7
102.48,174.37,2019-05-19 17:00:00,7
105.8,173.52,2019-05-19 18:00:00,7
96.76,163.03,2019-05-19 19:00:00,7
94.09,152.68,2019-05-19 20:00:00,7
80.82,148.06,2019-05-19 21:00:00,7
73.69,145.35,2019-05-19 22:00:00,7
59.0,88.98,2019-05-19 23:00:00,7
61.37,28.94,2019-05-26 00:00:00,7
62.17,26.58,2019-05-26 01:00:00,7
61.0,16.41,2019-05-26 02:00:00,7
58.3,10.25,2019-05-26 03:00:00,7
52.25,29.47,2019-05-26 04:00:00,7
88.91,130.95,2019-05-26 05:00:00,7
91.87,172.96,2019-05-26 06:00:00,7
91.87,173.1,2019-05-26 07:00:00,7
78.97,163.17,2019-05-26 08:00:00,7
87.36,161.8,2019-05-26 09:00:00,7
86.75,163.73,2019-05-26 10:00:00,7
86.2,167.22,2019-05-26 11:00:00,7
91.01,176.73,2019-05-26 12:00:00,7
97.01,186.62,2019-05-26 13:00:00,7
98.93,196.94,2019-05-26 14:00:00,7
101.81,202.5,2019-05-26 15:00:00,7
102.87,205.95,2019-05-26 16:00:00,7
109.04,207.01,2019-05-26 17:00:00,7
110.47,206.48,2019-05-26 18:00:00,7
105.53,201.83,2019-05-26 19:00:00,7
103.71,193.38,2019-05-26 20:00:00,7
98.11,176.97,2019-05-26 21:00:00,7
91.2,162.04,2019-05-26 22:00:00,7
71.28,92.25,2019-05-26 23:00:00,7
63.68,53.94,2019-06-02 00:00:00,7
63.73,28.35,2019-06-02 01:00:00,7
64.52,25.67,2019-06-02 02:00:00,7
62.72,10.53,2019-06-02 03:00:00,7
63.41,18.84,2019-06-02 04:00:00,7
103.08,189.51,2019-06-02 05:00:00,7
96.04,212.54,2019-06-02 06:00:00,7
96.25,198.56,2019-06-02 07:00:00,7
86.35,199.47,2019-06-02 08:00:00,7
96.15,200.28,2019-06-02 09:00:00,7
95.42,201.16,2019-06-02 10:00:00,7
94.15,210.56,2019-06-02 11:00:00,7
99.52,225.46,2019-06-02 12:00:00,7
104.8,234.01,2019-06-02 13:00:00,7
104.18,239.65,2019-06-02 14:00:00,7
104.11,244.3,2019-06-02 15:00:00,7
104.34,248.87,2019-06-02 16:00:00,7
112.24,257.78,2019-06-02 17:00:00,7
127.21,262.92,2019-06-02 18:00:00,7
122.8,260.21,2019-06-02 19:00:00,7
124.0,256.65,2019-06-02 20:00:00,7
100.74,248.94,2019-06-02 21:00:00,7
86.26,236.83,2019-06-02 22:00:00,7
63.99,92.32,2019-06-02 23:00:00,7
