0,1,time,week
270.24,609.12,2019-07-11 00:00:00,4
271.03,589.79,2019-07-11 01:00:00,4
264.99,589.15,2019-07-11 02:00:00,4
263.2,563.73,2019-07-11 03:00:00,4
259.51,558.98,2019-07-11 04:00:00,4
260.33,539.08,2019-07-11 05:00:00,4
282.9,645.25,2019-07-11 06:00:00,4
290.83,668.84,2019-07-11 07:00:00,4
303.23,674.54,2019-07-11 08:00:00,4
322.38,739.3,2019-07-11 09:00:00,4
338.42,816.73,2019-07-11 10:00:00,4
344.99,864.01,2019-07-11 11:00:00,4
355.84,882.46,2019-07-11 12:00:00,4
339.74,897.46,2019-07-11 13:00:00,4
355.88,905.92,2019-07-11 14:00:00,4
367.67,889.44,2019-07-11 15:00:00,4
368.51,917.25,2019-07-11 16:00:00,4
359.09,921.09,2019-07-11 17:00:00,4
334.17,870.07,2019-07-11 18:00:00,4
321.21,812.36,2019-07-11 19:00:00,4
317.39,780.14,2019-07-11 20:00:00,4
310.18,762.54,2019-07-11 21:00:00,4
302.08,736.97,2019-07-11 22:00:00,4
286.09,677.36,2019-07-11 23:00:00,4
274.83,610.77,2019-07-12 00:00:00,5
269.8,623.7,2019-07-12 01:00:00,5
266.14,610.74,2019-07-12 02:00:00,5
262.84,586.87,2019-07-12 03:00:00,5
259.64,585.53,2019-07-12 04:00:00,5
260.35,569.58,2019-07-12 05:00:00,5
282.83,672.32,2019-07-12 06:00:00,5
287.02,682.64,2019-07-12 07:00:00,5
303.0,705.21,2019-07-12 08:00:00,5
321.65,771.41,2019-07-12 09:00:00,5
339.59,876.06,2019-07-12 10:00:00,5
348.1,911.58,2019-07-12 11:00:00,5
353.68,910.85,2019-07-12 12:00:00,5
339.68,932.46,2019-07-12 13:00:00,5
359.43,950.28,2019-07-12 14:00:00,5
351.24,971.65,2019-07-12 15:00:00,5
347.08,954.75,2019-07-12 16:00:00,5
341.31,934.15,2019-07-12 17:00:00,5
311.33,849.61,2019-07-12 18:00:00,5
304.19,825.74,2019-07-12 19:00:00,5
300.44,806.9,2019-07-12 20:00:00,5
295.84,759.33,2019-07-12 21:00:00,5
293.99,759.72,2019-07-12 22:00:00,5
280.83,685.42,2019-07-12 23:00:00,5
270.37,635.32,2019-07-15 00:00:00,1
266.86,661.37,2019-07-15 01:00:00,1
266.2,613.66,2019-07-15 02:00:00,1
262.4,620.81,2019-07-15 03:00:00,1
258.27,597.71,2019-07-15 04:00:00,1
259.13,585.7,2019-07-15 05:00:00,1
283.67,719.26,2019-07-15 06:00:00,1
291.64,776.41,2019-07-15 07:00:00,1
303.18,819.15,2019-07-15 08:00:00,1
332.59,840.0,2019-07-15 09:00:00,1
349.63,902.92,2019-07-15 10:00:00,1
356.42,962.5,2019-07-15 11:00:00,1
376.21,1015.21,2019-07-15 12:00:00,1
368.52,1016.73,2019-07-15 13:00:00,1
366.04,1015.32,2019-07-15 14:00:00,1
366.6,1011.83,2019-07-15 15:00:00,1
369.53,1000.21,2019-07-15 16:00:00,1
355.55,1001.02,2019-07-15 17:00:00,1
333.45,960.95,2019-07-15 18:00:00,1
318.38,923.7,2019-07-15 19:00:00,1
316.98,891.73,2019-07-15 20:00:00,1
311.22,837.89,2019-07-15 21:00:00,1
305.65,799.4,2019-07-15 22:00:00,1
293.01,730.74,2019-07-15 23:00:00,1
278.31,667.89,2019-07-16 00:00:00,2
275.14,658.73,2019-07-16 01:00:00,2
271.92,639.68,2019-07-16 02:00:00,2
264.77,621.87,2019-07-16 03:00:00,2
261.23,602.18,2019-07-16 04:00:00,2
262.35,581.44,2019-07-16 05:00:00,2
291.94,731.94,2019-07-16 06:00:00,2
298.43,704.58,2019-07-16 07:00:00,2
313.6,770.49,2019-07-16 08:00:00,2
335.49,828.03,2019-07-16 09:00:00,2
347.23,834.44,2019-07-16 10:00:00,2
350.71,903.03,2019-07-16 11:00:00,2
353.03,893.45,2019-07-16 12:00:00,2
348.2,910.28,2019-07-16 13:00:00,2
362.85,914.23,2019-07-16 14:00:00,2
367.27,948.98,2019-07-16 15:00:00,2
366.84,956.48,2019-07-16 16:00:00,2
357.6,944.33,2019-07-16 17:00:00,2
331.37,900.74,2019-07-16 18:00:00,2
318.74,869.82,2019-07-16 19:00:00,2
313.84,844.65,2019-07-16 20:00:00,2
311.79,838.27,2019-07-16 21:00:00,2
306.05,780.04,2019-07-16 22:00:00,2
291.86,752.96,2019-07-16 23:00:00,2
279.54,709.61,2019-07-17 00:00:00,3
278.28,708.87,2019-07-17 01:00:00,3
274.12,695.0,2019-07-17 02:00:00,3
266.93,669.86,2019-07-17 03:00:00,3
265.23,657.89,2019-07-17 04:00:00,3
264.44,630.04,2019-07-17 05:00:00,3
290.59,751.69,2019-07-17 06:00:00,3
299.11,793.52,2019-07-17 07:00:00,3
314.04,814.44,2019-07-17 08:00:00,3
336.87,876.2,2019-07-17 09:00:00,3
356.16,901.37,2019-07-17 10:00:00,3
362.38,962.85,2019-07-17 11:00:00,3
359.53,970.25,2019-07-17 12:00:00,3
358.5,1002.32,2019-07-17 13:00:00,3
372.36,1011.23,2019-07-17 14:00:00,3
382.62,1041.83,2019-07-17 15:00:00,3
375.48,1074.86,2019-07-17 16:00:00,3
367.54,1052.43,2019-07-17 17:00:00,3
346.83,971.37,2019-07-17 18:00:00,3
333.33,926.83,2019-07-17 19:00:00,3
315.56,853.2,2019-07-17 20:00:00,3
310.39,812.04,2019-07-17 21:00:00,3
305.21,781.13,2019-07-17 22:00:00,3
291.41,698.94,2019-07-17 23:00:00,3
277.92,651.09,2019-07-18 00:00:00,4
272.23,625.77,2019-07-18 01:00:00,4
267.38,624.19,2019-07-18 02:00:00,4
265.14,588.17,2019-07-18 03:00:00,4
258.85,580.0,2019-07-18 04:00:00,4
260.5,541.23,2019-07-18 05:00:00,4
281.02,652.89,2019-07-18 06:00:00,4
292.74,688.59,2019-07-18 07:00:00,4
155.14,352.54,2019-07-18 08:00:00,4
327.19,765.74,2019-07-18 09:00:00,4
337.58,793.84,2019-07-18 10:00:00,4
346.08,810.63,2019-07-18 11:00:00,4
361.86,838.1,2019-07-18 12:00:00,4
348.61,860.39,2019-07-18 13:00:00,4
359.01,870.32,2019-07-18 14:00:00,4
369.23,903.91,2019-07-18 15:00:00,4
369.19,913.1,2019-07-18 16:00:00,4
344.71,885.74,2019-07-18 17:00:00,4
321.43,839.89,2019-07-18 18:00:00,4
315.78,804.79,2019-07-18 19:00:00,4
312.88,766.27,2019-07-18 20:00:00,4
300.33,703.94,2019-07-18 21:00:00,4
295.01,703.8,2019-07-18 22:00:00,4
291.89,643.24,2019-07-18 23:00:00,4
274.89,587.61,2019-07-19 00:00:00,5
273.88,622.64,2019-07-19 01:00:00,5
267.22,622.01,2019-07-19 02:00:00,5
268.95,593.06,2019-07-19 03:00:00,5
261.25,591.2,2019-07-19 04:00:00,5
262.63,560.18,2019-07-19 05:00:00,5
288.36,683.52,2019-07-19 06:00:00,5
290.81,694.79,2019-07-19 07:00:00,5
311.19,737.71,2019-07-19 08:00:00,5
327.25,754.75,2019-07-19 09:00:00,5
347.59,814.3,2019-07-19 10:00:00,5
351.39,842.78,2019-07-19 11:00:00,5
362.2,836.48,2019-07-19 12:00:00,5
354.32,889.23,2019-07-19 13:00:00,5
370.18,882.99,2019-07-19 14:00:00,5
369.42,910.04,2019-07-19 15:00:00,5
359.24,890.88,2019-07-19 16:00:00,5
349.95,875.56,2019-07-19 17:00:00,5
322.14,819.01,2019-07-19 18:00:00,5
311.54,797.39,2019-07-19 19:00:00,5
305.95,752.11,2019-07-19 20:00:00,5
299.11,720.11,2019-07-19 21:00:00,5
