avg,cen
276.04441860465107,273.78
272.7723255813954,268.83
268.3076744186046,264.56
263.8755813953489,260.8
260.57069767441857,259.44
261.709534883721,257.01
289.549534883721,290.32
293.8481395348837,297.97
310.21581395348846,327.65
334.0548837209304,353.79
351.3867441860466,366.68
357.81441860465117,382.1
360.3879069767443,377.45
361.28302325581404,391.01
368.39139534883725,397.78
372.30139534883716,411.08
368.84302325581393,397.1
357.49999999999994,379.01
336.77279069767445,354.79
326.00186046511624,339.83
317.3953488372093,321.57
309.55906976744177,313.94
301.6639534883721,305.31
289.6390697674418,292.3
