avg,cen
103.74909090909091,150.39
100.02,113.03
73.18545454545455,80.88
59.529090909090904,82.89
50.3609090909091,69.54
44.32818181818181,41.41
34.03090909090909,42.82
65.88454545454546,78.59
118.58454545454543,130.07
167.01181818181817,197.15
191.74636363636364,219.05
215.1609090909091,248.56
229.76909090909095,260.49
242.27272727272728,274.79
250.88090909090906,273.94
256.10181818181815,275.85
256.2581818181818,268.17
248.5545454545455,263.24
235.86272727272726,246.8
214.48909090909092,225.11
199.39636363636365,216.09
169.26727272727274,210.04
144.83363636363637,167.54
149.57454545454544,157.54
