avg,cen
44.173333333333325,43.33
43.75749999999999,42.84
43.5925,42.33
42.030833333333334,40.28
43.094166666666666,39.39
41.84583333333333,37.93
34.83416666666666,31.44
36.965833333333336,32.05
38.80833333333333,33.01
38.958333333333336,33.67
44.085,34.32
42.39416666666667,33.3
46.343333333333334,33.29
42.32,32.14
40.211666666666666,33.22
36.81416666666667,33.07
35.55,31.46
35.100833333333334,32.62
35.37916666666667,30.91
39.60666666666666,36.75
44.19916666666666,42.36
43.839166666666664,41.68
44.44,41.26
44.32750000000001,40.57
