avg,cen
27.376923076923067,17.65
26.245384615384612,17.65
25.113846153846147,17.65
25.339999999999996,20.59
27.828461538461536,17.65
28.281538461538464,17.65
31.900769230769228,17.65
33.71076923076923,17.65
33.0323076923077,17.65
30.76923076923077,26.47
33.03153846153847,29.41
29.86384615384615,26.47
29.864615384615384,26.47
28.054615384615378,23.53
26.696923076923074,23.53
24.886923076923075,17.65
22.4,14.71
23.98384615384615,17.65
24.66307692307692,17.65
24.43538461538461,20.59
23.983076923076915,20.59
23.756923076923076,20.59
24.436153846153843,17.65
24.209230769230768,17.65
