0,1,2,time,week
41.18,77.68,23.53,2019-05-06 00:00:00,1
42.05,47.99,23.53,2019-05-06 01:00:00,1
42.28,76.09,17.65,2019-05-06 02:00:00,1
39.46,23.31,23.53,2019-05-06 03:00:00,1
42.51,7.64,29.41,2019-05-06 04:00:00,1
45.76,13.27,26.47,2019-05-06 05:00:00,1
35.78,37.5,26.47,2019-05-06 06:00:00,1
35.62,12.75,35.29,2019-05-06 07:00:00,1
37.79,34.65,29.41,2019-05-06 08:00:00,1
40.46,124.89,32.35,2019-05-06 09:00:00,1
39.73,108.38,41.18,2019-05-06 10:00:00,1
40.96,107.99,44.12,2019-05-06 11:00:00,1
42.36,165.25,44.12,2019-05-06 12:00:00,1
40.82,133.24,38.24,2019-05-06 13:00:00,1
41.32,151.58,44.12,2019-05-06 14:00:00,1
37.32,189.51,44.12,2019-05-06 15:00:00,1
34.56,155.25,50.0,2019-05-06 16:00:00,1
35.07,92.22,44.12,2019-05-06 17:00:00,1
38.23,103.84,41.18,2019-05-06 18:00:00,1
40.94,67.11,29.41,2019-05-06 19:00:00,1
44.87,126.09,14.71,2019-05-06 20:00:00,1
42.34,118.94,20.59,2019-05-06 21:00:00,1
42.01,65.7,38.24,2019-05-06 22:00:00,1
42.72,30.74,41.18,2019-05-06 23:00:00,1
43.41,48.38,41.18,2019-05-07 00:00:00,2
44.65,66.27,23.53,2019-05-07 01:00:00,2
41.08,23.45,26.47,2019-05-07 02:00:00,2
42.15,9.05,23.53,2019-05-07 03:00:00,2
43.15,18.27,29.41,2019-05-07 04:00:00,2
42.25,31.13,41.18,2019-05-07 05:00:00,2
33.72,6.06,47.06,2019-05-07 06:00:00,2
35.84,5.11,41.18,2019-05-07 07:00:00,2
39.59,5.67,29.41,2019-05-07 08:00:00,2
38.83,46.69,26.47,2019-05-07 09:00:00,2
38.9,72.78,32.35,2019-05-07 10:00:00,2
39.22,58.7,35.29,2019-05-07 11:00:00,2
58.13,95.07,38.24,2019-05-07 12:00:00,2
38.52,125.56,35.29,2019-05-07 13:00:00,2
33.43,61.44,35.29,2019-05-07 14:00:00,2
35.44,68.98,32.35,2019-05-07 15:00:00,2
35.63,134.4,26.47,2019-05-07 16:00:00,2
34.03,122.96,38.24,2019-05-07 17:00:00,2
32.99,74.47,44.12,2019-05-07 18:00:00,2
39.79,73.35,35.29,2019-05-07 19:00:00,2
43.46,98.17,35.29,2019-05-07 20:00:00,2
43.72,69.08,41.18,2019-05-07 21:00:00,2
44.96,22.22,35.29,2019-05-07 22:00:00,2
43.33,45.95,29.41,2019-05-07 23:00:00,2
47.6,55.92,35.29,2019-05-08 00:00:00,3
45.46,8.7,35.29,2019-05-08 01:00:00,3
42.27,4.79,29.41,2019-05-08 02:00:00,3
41.15,4.65,26.47,2019-05-08 03:00:00,3
45.84,4.82,32.35,2019-05-08 04:00:00,3
46.23,3.77,29.41,2019-05-08 05:00:00,3
41.74,61.83,32.35,2019-05-08 06:00:00,3
59.78,62.64,41.18,2019-05-08 07:00:00,3
62.16,98.45,41.18,2019-05-08 08:00:00,3
46.82,91.23,38.24,2019-05-08 09:00:00,3
68.4,139.3,44.12,2019-05-08 10:00:00,3
52.29,134.79,41.18,2019-05-08 11:00:00,3
73.11,151.69,47.06,2019-05-08 12:00:00,3
62.27,160.63,38.24,2019-05-08 13:00:00,3
41.75,116.9,29.41,2019-05-08 14:00:00,3
42.22,88.56,32.35,2019-05-08 15:00:00,3
38.41,115.07,29.41,2019-05-08 16:00:00,3
36.6,130.74,38.24,2019-05-08 17:00:00,3
36.42,88.91,38.24,2019-05-08 18:00:00,3
41.81,56.02,38.24,2019-05-08 19:00:00,3
46.98,98.94,38.24,2019-05-08 20:00:00,3
45.02,70.42,29.41,2019-05-08 21:00:00,3
48.95,34.82,32.35,2019-05-08 22:00:00,3
49.67,73.45,32.35,2019-05-08 23:00:00,3
48.03,67.78,38.24,2019-05-09 00:00:00,4
45.17,16.09,32.35,2019-05-09 01:00:00,4
44.17,5.85,29.41,2019-05-09 02:00:00,4
47.03,15.21,26.47,2019-05-09 03:00:00,4
47.57,25.07,29.41,2019-05-09 04:00:00,4
50.01,18.7,26.47,2019-05-09 05:00:00,4
40.92,5.77,26.47,2019-05-09 06:00:00,4
45.28,42.75,26.47,2019-05-09 07:00:00,4
50.92,80.14,32.35,2019-05-09 08:00:00,4
81.11,65.42,29.41,2019-05-09 09:00:00,4
92.97,97.61,29.41,2019-05-09 10:00:00,4
81.68,145.35,38.24,2019-05-09 11:00:00,4
101.25,102.75,38.24,2019-05-09 12:00:00,4
