0,time,week
46.65,2019-09-21 00:00:00,6
43.35,2019-09-21 01:00:00,6
42.02,2019-09-21 02:00:00,6
39.18,2019-09-21 03:00:00,6
38.77,2019-09-21 04:00:00,6
38.81,2019-09-21 05:00:00,6
40.24,2019-09-21 06:00:00,6
44.03,2019-09-21 07:00:00,6
53.43,2019-09-21 08:00:00,6
58.65,2019-09-21 09:00:00,6
63.07,2019-09-21 10:00:00,6
67.37,2019-09-21 11:00:00,6
70.29,2019-09-21 12:00:00,6
76.36,2019-09-21 13:00:00,6
83.33,2019-09-21 14:00:00,6
86.33,2019-09-21 15:00:00,6
87.76,2019-09-21 16:00:00,6
85.72,2019-09-21 17:00:00,6
69.72,2019-09-21 18:00:00,6
58.54,2019-09-21 19:00:00,6
55.54,2019-09-21 20:00:00,6
50.84,2019-09-21 21:00:00,6
47.09,2019-09-21 22:00:00,6
44.68,2019-09-21 23:00:00,6
40.67,2019-09-28 00:00:00,6
40.0,2019-09-28 01:00:00,6
38.97,2019-09-28 02:00:00,6
39.1,2019-09-28 03:00:00,6
37.64,2019-09-28 04:00:00,6
38.62,2019-09-28 05:00:00,6
40.28,2019-09-28 06:00:00,6
44.76,2019-09-28 07:00:00,6
58.0,2019-09-28 08:00:00,6
62.72,2019-09-28 09:00:00,6
64.76,2019-09-28 10:00:00,6
70.11,2019-09-28 11:00:00,6
74.82,2019-09-28 12:00:00,6
78.16,2019-09-28 13:00:00,6
88.74,2019-09-28 14:00:00,6
90.32,2019-09-28 15:00:00,6
92.75,2019-09-28 16:00:00,6
92.11,2019-09-28 17:00:00,6
67.27,2019-09-28 18:00:00,6
58.41,2019-09-28 19:00:00,6
56.36,2019-09-28 20:00:00,6
52.01,2019-09-28 21:00:00,6
48.87,2019-09-28 22:00:00,6
42.65,2019-09-28 23:00:00,6
42.85,2019-10-05 00:00:00,6
40.66,2019-10-05 01:00:00,6
39.34,2019-10-05 02:00:00,6
38.47,2019-10-05 03:00:00,6
37.89,2019-10-05 04:00:00,6
37.16,2019-10-05 05:00:00,6
39.15,2019-10-05 06:00:00,6
43.64,2019-10-05 07:00:00,6
54.47,2019-10-05 08:00:00,6
73.12,2019-10-05 09:00:00,6
78.73,2019-10-05 10:00:00,6
87.88,2019-10-05 11:00:00,6
94.88,2019-10-05 12:00:00,6
94.3,2019-10-05 13:00:00,6
95.72,2019-10-05 14:00:00,6
92.85,2019-10-05 15:00:00,6
94.74,2019-10-05 16:00:00,6
85.2,2019-10-05 17:00:00,6
64.92,2019-10-05 18:00:00,6
58.46,2019-10-05 19:00:00,6
53.75,2019-10-05 20:00:00,6
51.1,2019-10-05 21:00:00,6
48.29,2019-10-05 22:00:00,6
44.53,2019-10-05 23:00:00,6
37.12,2019-10-12 00:00:00,6
36.27,2019-10-12 01:00:00,6
32.55,2019-10-12 02:00:00,6
33.22,2019-10-12 03:00:00,6
32.96,2019-10-12 04:00:00,6
32.11,2019-10-12 05:00:00,6
35.3,2019-10-12 06:00:00,6
36.13,2019-10-12 07:00:00,6
44.77,2019-10-12 08:00:00,6
52.16,2019-10-12 09:00:00,6
57.4,2019-10-12 10:00:00,6
63.11,2019-10-12 11:00:00,6
64.64,2019-10-12 12:00:00,6
71.27,2019-10-12 13:00:00,6
78.13,2019-10-12 14:00:00,6
80.09,2019-10-12 15:00:00,6
82.4,2019-10-12 16:00:00,6
72.85,2019-10-12 17:00:00,6
57.04,2019-10-12 18:00:00,6
51.49,2019-10-12 19:00:00,6
49.48,2019-10-12 20:00:00,6
46.12,2019-10-12 21:00:00,6
43.45,2019-10-12 22:00:00,6
40.64,2019-10-12 23:00:00,6
41.05,2019-09-22 00:00:00,7
39.52,2019-09-22 01:00:00,7
38.64,2019-09-22 02:00:00,7
37.55,2019-09-22 03:00:00,7
37.79,2019-09-22 04:00:00,7
38.04,2019-09-22 05:00:00,7
37.29,2019-09-22 06:00:00,7
43.14,2019-09-22 07:00:00,7
51.48,2019-09-22 08:00:00,7
53.52,2019-09-22 09:00:00,7
59.6,2019-09-22 10:00:00,7
64.61,2019-09-22 11:00:00,7
69.39,2019-09-22 12:00:00,7
80.21,2019-09-22 13:00:00,7
84.22,2019-09-22 14:00:00,7
89.4,2019-09-22 15:00:00,7
90.38,2019-09-22 16:00:00,7
88.75,2019-09-22 17:00:00,7
73.42,2019-09-22 18:00:00,7
63.7,2019-09-22 19:00:00,7
60.6,2019-09-22 20:00:00,7
57.21,2019-09-22 21:00:00,7
59.09,2019-09-22 22:00:00,7
55.22,2019-09-22 23:00:00,7
44.35,2019-09-29 00:00:00,7
41.37,2019-09-29 01:00:00,7
41.6,2019-09-29 02:00:00,7
39.62,2019-09-29 03:00:00,7
39.79,2019-09-29 04:00:00,7
38.15,2019-09-29 05:00:00,7
41.07,2019-09-29 06:00:00,7
45.76,2019-09-29 07:00:00,7
54.49,2019-09-29 08:00:00,7
56.14,2019-09-29 09:00:00,7
63.02,2019-09-29 10:00:00,7
67.9,2019-09-29 11:00:00,7
67.07,2019-09-29 12:00:00,7
74.36,2019-09-29 13:00:00,7
80.38,2019-09-29 14:00:00,7
80.7,2019-09-29 15:00:00,7
82.9,2019-09-29 16:00:00,7
77.55,2019-09-29 17:00:00,7
63.65,2019-09-29 18:00:00,7
53.35,2019-09-29 19:00:00,7
51.05,2019-09-29 20:00:00,7
48.33,2019-09-29 21:00:00,7
45.33,2019-09-29 22:00:00,7
41.98,2019-09-29 23:00:00,7
42.33,2019-10-06 00:00:00,7
40.15,2019-10-06 01:00:00,7
39.13,2019-10-06 02:00:00,7
38.12,2019-10-06 03:00:00,7
36.85,2019-10-06 04:00:00,7
35.51,2019-10-06 05:00:00,7
36.64,2019-10-06 06:00:00,7
38.92,2019-10-06 07:00:00,7
46.64,2019-10-06 08:00:00,7
52.05,2019-10-06 09:00:00,7
56.66,2019-10-06 10:00:00,7
63.97,2019-10-06 11:00:00,7
69.9,2019-10-06 12:00:00,7
79.1,2019-10-06 13:00:00,7
83.43,2019-10-06 14:00:00,7
92.11,2019-10-06 15:00:00,7
94.33,2019-10-06 16:00:00,7
84.4,2019-10-06 17:00:00,7
66.22,2019-10-06 18:00:00,7
59.35,2019-10-06 19:00:00,7
53.65,2019-10-06 20:00:00,7
49.27,2019-10-06 21:00:00,7
46.9,2019-10-06 22:00:00,7
42.78,2019-10-06 23:00:00,7
38.61,2019-10-13 00:00:00,7
37.54,2019-10-13 01:00:00,7
34.33,2019-10-13 02:00:00,7
33.4,2019-10-13 03:00:00,7
34.21,2019-10-13 04:00:00,7
33.54,2019-10-13 05:00:00,7
34.95,2019-10-13 06:00:00,7
37.51,2019-10-13 07:00:00,7
42.16,2019-10-13 08:00:00,7
45.91,2019-10-13 09:00:00,7
49.86,2019-10-13 10:00:00,7
55.1,2019-10-13 11:00:00,7
61.98,2019-10-13 12:00:00,7
68.37,2019-10-13 13:00:00,7
74.78,2019-10-13 14:00:00,7
78.57,2019-10-13 15:00:00,7
80.73,2019-10-13 16:00:00,7
69.61,2019-10-13 17:00:00,7
57.17,2019-10-13 18:00:00,7
53.04,2019-10-13 19:00:00,7
49.85,2019-10-13 20:00:00,7
