,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
0,-0.0,3.099292481232874,5.9477333621991555,4.749633265204598,9.621227777777252,10.21188117557642,11.04702052984881,12.47470124324044,5.988713658882832,7.56661170232027,6.037308469779266,6.077508976012242,5.635760274269611,5.2746365436721865,3.430890476212531,4.453193583037471,4.517179215475041,5.320624386729712,10.331961222125896,14.69084679167453,10.063391936089817,8.332600153885144,5.267056754597633,5.541556747273601,4.364188357985749,4.621978191223395,8.412030047695211,13.461852795468266,10.805449080989849,6.992987561812029,10.766416351753803,9.676034437734467,8.565445053630235,6.602328627128081,6.088350579456777,8.984285342099485,10.538226356950167,14.982449289542796,15.048675006312935,17.562272943051557,15.039262094092992,13.215574305727944,14.091414153562134,12.68428113873411,6.218163204981371,6.676826494695786,9.875420114445523,7.851413180344315,10.920705152472516,13.348405785362718,21.713471853358183,8.862612365230568,9.876837022936332,16.100806859701876
1,3.099292481232874,-0.0,3.9788288703904593,4.145263487561695,8.20756968038161,8.929899258917777,9.49549169454394,11.172040764705889,4.707426434610787,6.913581920679077,4.912802954605647,4.2640821385266285,4.521896724587743,4.740565001197859,4.424401601410638,3.3758852464585556,4.262449652433838,5.038802335961446,8.294517260500317,12.924814197748399,9.621174196413635,8.173071149575103,4.959242196234355,5.831084854037287,4.941412044324434,4.626027719099347,6.652123173260158,13.137150066016623,10.887107198720589,6.843886765931632,11.21511976480095,8.497554097505374,7.741627721569525,5.787920839228998,5.1039170731082555,8.484260506953586,10.042432825628177,14.984737793344411,14.125602092925668,16.106523682583575,13.317101622131945,13.43249973139785,12.997395961986552,15.157390036595679,8.511622964401843,8.971527581917856,14.138381392512061,11.829813165509227,15.57998401876341,18.074688000127043,21.523814706974722,12.956764229436889,8.481647058854175,19.32120765533698
2,5.9477333621991555,3.9788288703904593,-0.0,3.6645600810821284,5.848213365087638,7.656979460585731,7.083811653212874,8.480788987605612,3.74651563335368,5.139097873387047,4.290409841656826,3.983090322951782,2.3351356451064564,3.9985260312581867,5.880093061167319,3.8563943548273896,4.313414232857131,5.18456010046039,5.644123941435586,10.57675298837797,8.131514381616492,6.766177389142598,3.953441367551835,6.238460320384021,6.075042291630274,4.482472219768684,4.08372165262175,12.764499493885957,9.540968902786934,6.437560343212255,9.27131614874627,7.132972051952713,5.645766340799336,5.387245768368153,3.8089139466902626,6.644316519012138,8.636969042518512,13.162901174526416,12.693587334799059,11.679402945880618,10.61560976796157,11.540283339729434,11.704652466133723,18.92551732095068,10.320655772375467,11.535218109988927,15.388370700269576,11.459798588934012,14.204436828620612,16.89843711317279,16.031658471797787,12.496850403360266,7.399855918034268,17.36647012141605
3,4.749633265204598,4.145263487561695,3.6645600810821284,-0.0,5.943325105062554,6.294525647854765,7.824828623464544,9.404870805188475,3.44736539127,4.009594227560743,3.5489577786460176,3.5862193962744366,3.0955450916126437,2.800074921970811,6.1081653360778985,4.011909365082343,3.060223163019849,3.6157053137803925,7.136663774578269,9.91719687270887,6.309954874317749,5.063503204439575,3.1175682940566456,3.6378584387346358,3.363078528206421,3.730370045068352,5.2706358893287675,10.798466488530302,8.194302435580102,4.705035324784071,7.125730302870431,6.409915112937023,3.9939218794876608,4.086143763670759,3.1640461303266436,5.139270332070414,7.8329074097870395,11.701830356679066,11.605014879511561,13.377427458383734,10.625496553102145,9.253943463093178,10.380759747148263,18.462708405097988,7.882468846874589,7.687289839444471,12.054232050295946,11.33493658761485,15.236069362325832,15.18908255902619,12.716747352517224,12.46078600672126,6.863258645045448,14.648008667826678
4,9.621227777777252,8.20756968038161,5.848213365087638,5.943325105062554,-0.0,4.274005918091965,4.612211500603797,4.556921431139518,4.980474993303863,4.957556680608756,6.491110711768299,7.009594616042297,5.485138627400375,5.131873813752731,10.227784662608274,7.517040699105721,6.744643391393844,6.170182845730141,5.2692509984439,6.266499724287803,4.9949558827278695,4.437750502182618,6.195506778534254,6.056429322240307,7.713463605459484,7.701933872301135,4.1001393181499,11.068839315250717,9.337337765259303,6.299541748402273,7.414991867074139,5.277229354257315,5.259081134970461,5.050610731616694,4.862896947072111,4.516890972839026,3.681283970112949,12.43452417049193,8.90595458631341,7.743075987843252,6.682118027286608,8.79844019996314,8.255619914699286,23.3118682514396,13.69526570267144,11.949037385040077,18.93837920389891,17.340053499280096,19.586477714832093,21.8648492200974,22.711475569214844,17.322259114290112,6.837927900715693,18.886574915573785
5,10.21188117557642,8.929899258917777,7.656979460585731,6.294525647854765,4.274005918091965,-0.0,4.812016100244017,4.717264140290071,6.044298636995759,6.265859240242025,6.433136187115662,7.732471645377729,7.225537090860163,6.082670976256488,11.646253300228715,8.835989784621667,8.455772415008624,6.878532714975722,6.844017373399074,4.363797566841704,4.499298735884702,5.041508932921963,7.719778232881932,6.652981098077487,8.430311126868263,8.611794369898368,6.117358420980102,11.504417145208084,8.941885397856497,7.010918733589266,7.789193380661401,6.483142669661047,6.538822766663802,7.110684194226199,6.19212326290963,4.8542479760998845,6.843923350645942,11.461446564395205,6.127222579730923,7.361840187278808,5.043354407238588,6.158240262663331,5.534931267615341,23.715726810525634,13.77192724894868,11.032151278548021,17.87412690093135,18.91847522566353,22.45634840921663,22.075062870667452,22.21498376296096,19.5485186885895,7.534646619773056,16.45104721507539
6,11.04702052984881,9.49549169454394,7.083811653212874,7.824828623464544,4.612211500603797,4.812016100244017,-0.0,4.610081752309984,6.835816055335512,7.37711378556722,7.404332941847482,8.521947124124358,7.855117220433515,7.709916155059307,12.575401905639906,8.62688877685751,7.867381959624595,8.612119891576382,5.516747640878543,6.003821803030399,5.329735124175361,4.956608552848229,7.941123743404713,8.407581006800335,9.212671484262627,9.765600347828526,6.310197823265654,13.35977902746393,10.789169105179337,7.579787738535329,9.582088859068836,10.282636260226749,8.862060980834134,7.400097066475253,6.366906187537394,6.7306010077997005,6.218344497169907,14.849079537545508,8.649674336607635,8.416915387507174,7.689506112763535,9.5850025120344,8.865457408981985,23.783537920247237,16.43581332782868,16.941084928365257,25.687161269006364,17.87737143986659,21.140679503831,28.182176928015238,28.10509000785345,24.607643590731577,5.956791130160411,20.09060005360491
7,12.47470124324044,11.172040764705889,8.480788987605612,9.404870805188475,4.556921431139518,4.717264140290071,4.610081752309984,-0.0,10.27361259103901,7.022426642640331,6.627968251923835,9.366194109974408,8.558596788715015,8.803275014107841,12.874302353545517,12.216706997077182,10.57063086010205,7.106953859311856,4.613580642799562,6.189241197622433,7.503523075017863,6.524640492221355,9.939129177031354,9.47427549850737,12.15066412913029,13.273131667909526,7.312063141086818,17.40165962212951,9.045739775686785,8.642273235137415,7.5431558217153585,6.949186099555755,10.034625551956145,6.975259002726401,6.924971894333975,5.784446352927055,6.173199738470435,19.55484322703319,7.641236930347603,7.282157949112969,7.494088144085663,11.250107213313427,8.816303726521083,30.478684263824267,16.67468289878828,17.230230018194643,23.540447422786368,21.206351592768105,19.26536511433477,24.032037441399545,28.527990170393448,17.16868134933426,6.1956580123111875,21.888919690253697
8,5.988713658882832,4.707426434610787,3.74651563335368,3.44736539127,4.980474993303863,6.044298636995759,6.835816055335512,10.27361259103901,-0.0,3.0515774940437237,3.3954518492711294,3.4641258307217897,3.108472622302134,1.9748961381666408,6.883110256997114,3.910852818248532,4.271601324794547,2.7927049820203806,6.774426513566245,8.981199119557195,5.0167652496739725,4.107435210806567,3.027133925071461,3.5338162772226247,4.120601036182274,3.809154668052515,4.086599131470465,11.107464331127648,8.325980887623883,3.0196582009026205,6.575964448427652,4.740480572132119,3.9204846114521548,3.9176009814769177,2.7603836025986253,4.766280091792246,6.569336629791969,10.384603648303726,10.599772768072903,12.587194897615323,8.872996766638757,8.44811211736553,9.296057780841302,14.590225314790699,8.850249151964737,9.826407681879743,12.72734242583351,13.51328333853336,16.936658003530106,20.42920473117014,18.27191420113331,15.682884338715846,6.062570257280525,15.350416124258597
9,7.56661170232027,6.913581920679077,5.139097873387047,4.009594227560743,4.957556680608756,6.265859240242025,7.37711378556722,7.022426642640331,3.0515774940437237,-0.0,5.431362841111588,4.162166814641022,4.671492747445177,2.8268758670457697,8.638626341451186,6.325795514879802,4.724399898805824,3.65992991417512,6.627946159300819,9.457870066406024,5.381349035703887,4.198879633562256,4.46943548852024,3.766325828622869,4.398478564475428,4.926806785817382,6.672744179000988,10.695595067671121,7.585217287649472,6.186283763579294,6.414441464058605,4.387602439496899,4.095144247938746,4.249549175487675,3.785424375250141,4.522653813047476,6.041496750431163,11.46787927421314,9.240085235787596,12.119628374957712,10.089019124434792,8.253509474907084,10.690264772458514,19.687369389982877,9.380035427643188,9.857263336443575,14.247549436094406,12.312640640561703,13.438757307202032,17.269571529720718,18.478221115296922,11.870688407772613,7.155947287162063,13.031474122577494
