0,time,week
17.66,2019-02-01 00:00:00,5
17.7,2019-02-01 01:00:00,5
17.97,2019-02-01 02:00:00,5
18.1,2019-02-01 03:00:00,5
19.24,2019-02-01 04:00:00,5
21.79,2019-02-01 05:00:00,5
28.95,2019-02-01 06:00:00,5
28.22,2019-02-01 07:00:00,5
30.96,2019-02-01 08:00:00,5
31.6,2019-02-01 09:00:00,5
31.57,2019-02-01 10:00:00,5
33.71,2019-02-01 11:00:00,5
32.91,2019-02-01 12:00:00,5
34.27,2019-02-01 13:00:00,5
33.31,2019-02-01 14:00:00,5
33.69,2019-02-01 15:00:00,5
30.07,2019-02-01 16:00:00,5
22.97,2019-02-01 17:00:00,5
20.9,2019-02-01 18:00:00,5
18.65,2019-02-01 19:00:00,5
18.25,2019-02-01 20:00:00,5
17.45,2019-02-01 21:00:00,5
16.19,2019-02-01 22:00:00,5
18.01,2019-02-01 23:00:00,5
20.34,2019-02-04 00:00:00,1
19.99,2019-02-04 01:00:00,1
20.56,2019-02-04 02:00:00,1
21.02,2019-02-04 03:00:00,1
20.19,2019-02-04 04:00:00,1
25.41,2019-02-04 05:00:00,1
24.93,2019-02-04 06:00:00,1
32.01,2019-02-04 07:00:00,1
31.33,2019-02-04 08:00:00,1
31.28,2019-02-04 09:00:00,1
31.4,2019-02-04 10:00:00,1
32.32,2019-02-04 11:00:00,1
30.82,2019-02-04 12:00:00,1
29.56,2019-02-04 13:00:00,1
30.33,2019-02-04 14:00:00,1
29.94,2019-02-04 15:00:00,1
28.54,2019-02-04 16:00:00,1
23.92,2019-02-04 17:00:00,1
18.52,2019-02-04 18:00:00,1
16.79,2019-02-04 19:00:00,1
16.77,2019-02-04 20:00:00,1
16.56,2019-02-04 21:00:00,1
19.02,2019-02-04 22:00:00,1
18.27,2019-02-04 23:00:00,1
18.69,2019-02-05 00:00:00,2
19.04,2019-02-05 01:00:00,2
20.87,2019-02-05 02:00:00,2
18.58,2019-02-05 03:00:00,2
19.94,2019-02-05 04:00:00,2
22.6,2019-02-05 05:00:00,2
24.72,2019-02-05 06:00:00,2
28.92,2019-02-05 07:00:00,2
27.53,2019-02-05 08:00:00,2
28.51,2019-02-05 09:00:00,2
28.74,2019-02-05 10:00:00,2
28.08,2019-02-05 11:00:00,2
29.69,2019-02-05 12:00:00,2
29.68,2019-02-05 13:00:00,2
30.21,2019-02-05 14:00:00,2
29.99,2019-02-05 15:00:00,2
29.22,2019-02-05 16:00:00,2
23.79,2019-02-05 17:00:00,2
21.57,2019-02-05 18:00:00,2
19.96,2019-02-05 19:00:00,2
19.7,2019-02-05 20:00:00,2
19.42,2019-02-05 21:00:00,2
19.37,2019-02-05 22:00:00,2
19.23,2019-02-05 23:00:00,2
18.02,2019-02-06 00:00:00,3
18.13,2019-02-06 01:00:00,3
19.26,2019-02-06 02:00:00,3
19.27,2019-02-06 03:00:00,3
19.74,2019-02-06 04:00:00,3
22.62,2019-02-06 05:00:00,3
