,0,1,2,3,4,5,6,7,8,9
0,-0.0,27.922820961316145,10.867910491592744,38.79936666697746,24.67161984925463,55.745359757647215,42.33137125395721,65.70955171879709,46.537154075543434,33.949344895308315
1,27.922820961316145,-0.0,24.85007066996103,11.569774194261134,6.867342145701589,16.691600664009613,14.478516776598019,21.664320367373648,12.487339865498644,11.238713948120733
2,10.867910491592744,24.85007066996103,-0.0,31.752441278105252,25.14128123701859,44.93541788804525,30.728852545234847,49.51034107852132,32.96647557017507,24.61846987967488
3,38.79936666697746,11.569774194261134,31.752441278105252,-0.0,4.784830136845688,3.5362654645516076,2.5134801138784812,6.894297266418824,4.57189935706737,6.27459369984951
4,24.67161984925463,6.867342145701589,25.14128123701859,4.784830136845688,-0.0,9.536315271199916,3.7365598682374865,12.685218859333668,4.941875197607818,4.195862693915654
5,55.745359757647215,16.691600664009613,44.93541788804525,3.5362654645516076,9.536315271199916,-0.0,7.543701404063465,3.7135823355897033,5.947589252029217,8.909692974992925
6,42.33137125395721,14.478516776598019,30.728852545234847,2.5134801138784812,3.7365598682374865,7.543701404063465,-0.0,12.13028378128842,4.154204273942915,5.8004260515830675
7,65.70955171879709,21.664320367373648,49.51034107852132,6.894297266418824,12.685218859333668,3.7135823355897033,12.13028378128842,-0.0,6.11444334253873,10.995530479005911
8,46.537154075543434,12.487339865498644,32.96647557017507,4.57189935706737,4.941875197607818,5.947589252029217,4.154204273942915,6.11444334253873,-0.0,3.9715908108296722
9,33.949344895308315,11.238713948120733,24.61846987967488,6.27459369984951,4.195862693915654,8.909692974992925,5.8004260515830675,10.995530479005911,3.9715908108296722,-0.0
