0,1,time,week
166.52,7.04,2019-01-12 00:00:00,6
171.31,7.32,2019-01-12 01:00:00,6
177.82,7.54,2019-01-12 02:00:00,6
182.59,7.61,2019-01-12 03:00:00,6
197.53,7.85,2019-01-12 04:00:00,6
206.54,7.04,2019-01-12 05:00:00,6
210.26,7.32,2019-01-12 06:00:00,6
214.35,7.78,2019-01-12 07:00:00,6
198.16,7.32,2019-01-12 08:00:00,6
178.94,7.04,2019-01-12 09:00:00,6
144.91,5.63,2019-01-12 10:00:00,6
121.87,5.42,2019-01-12 11:00:00,6
89.94,10.74,2019-01-12 12:00:00,6
73.55,16.02,2019-01-12 13:00:00,6
64.34,25.95,2019-01-12 14:00:00,6
60.21,30.07,2019-01-12 15:00:00,6
60.64,24.4,2019-01-12 16:00:00,6
67.83,17.64,2019-01-12 17:00:00,6
91.01,16.51,2019-01-12 18:00:00,6
92.48,14.08,2019-01-12 19:00:00,6
101.47,11.48,2019-01-12 20:00:00,6
106.8,10.28,2019-01-12 21:00:00,6
117.02,9.72,2019-01-12 22:00:00,6
130.76,9.4,2019-01-12 23:00:00,6
73.62,4.01,2019-01-19 00:00:00,6
76.86,4.68,2019-01-19 01:00:00,6
77.0,4.61,2019-01-19 02:00:00,6
81.76,4.58,2019-01-19 03:00:00,6
81.99,4.47,2019-01-19 04:00:00,6
86.71,4.37,2019-01-19 05:00:00,6
127.79,7.25,2019-01-19 06:00:00,6
137.0,5.88,2019-01-19 07:00:00,6
116.35,2.54,2019-01-19 08:00:00,6
104.8,3.27,2019-01-19 09:00:00,6
90.44,3.24,2019-01-19 10:00:00,6
73.59,9.23,2019-01-19 11:00:00,6
66.45,20.18,2019-01-19 12:00:00,6
65.05,23.42,2019-01-19 13:00:00,6
63.78,24.96,2019-01-19 14:00:00,6
66.32,29.61,2019-01-19 15:00:00,6
51.7,16.87,2019-01-19 16:00:00,6
46.02,11.73,2019-01-19 17:00:00,6
61.58,6.97,2019-01-19 18:00:00,6
59.52,5.56,2019-01-19 19:00:00,6
64.58,5.63,2019-01-19 20:00:00,6
67.21,6.02,2019-01-19 21:00:00,6
