avg,cen
41.349999999999994,32.35
43.08,35.29
44.29058823529412,35.29
44.637647058823525,35.29
46.54117647058824,38.24
49.30882352941177,41.18
50.864705882352936,44.12
53.80588235294118,44.12
49.82705882352941,44.12
43.94529411764705,41.18
38.23470588235294,32.35
34.25470588235295,32.35
31.65941176470589,32.35
29.928823529411773,29.41
29.064117647058836,29.41
27.334705882352946,26.47
26.470000000000002,23.53
26.8164705882353,23.53
28.026470588235302,32.35
29.583529411764715,35.29
32.178235294117655,29.41
34.428235294117655,29.41
36.159411764705894,29.41
36.85117647058824,32.35
