avg,cen
222.03874999999996,216.62
221.191875,219.23
219.98875,218.27
220.73062500000003,218.97
220.03937499999998,220.53
222.41187499999995,222.03
224.364375,219.55
237.145625,235.83
244.679375,240.13
249.984375,246.38
255.13062499999998,252.95
260.71500000000003,255.75
265.5643749999999,260.95
269.89875,267.3
269.6175,262.92
269.86062499999997,267.75
268.670625,265.35
266.44750000000005,262.95
261.168125,263.95
259.4525,265.0
256.515,264.37
252.550625,257.82
239.57874999999999,246.07
231.01250000000005,232.65
