,16
p,-19.1
k,2
db,0.3072367896716116
cp,4.341021440269011
sp,28.25847415544791
gyh_db,0.3047372424499659
gyh_cp,0.848638829630613
gyh_sp,0.0
zb,0.3645283286326362
exemplars,[ 5 10]
labels,[10 10 10 10 10  5 10 10 10 10 10 10 10 10 10 10 10 10]
