0,1,time,week
26.18,81.44,2019-06-06 00:00:00,4
25.6,78.38,2019-06-06 01:00:00,4
33.92,75.85,2019-06-06 02:00:00,4
27.62,68.84,2019-06-06 03:00:00,4
23.26,62.5,2019-06-06 04:00:00,4
24.94,59.05,2019-06-06 05:00:00,4
23.34,60.18,2019-06-06 06:00:00,4
25.7,63.17,2019-06-06 07:00:00,4
29.02,70.85,2019-06-06 08:00:00,4
26.27,77.46,2019-06-06 09:00:00,4
29.32,82.85,2019-06-06 10:00:00,4
29.67,88.13,2019-06-06 11:00:00,4
32.25,85.67,2019-06-06 12:00:00,4
30.17,100.07,2019-06-06 13:00:00,4
29.13,103.42,2019-06-06 14:00:00,4
29.47,105.95,2019-06-06 15:00:00,4
28.04,109.93,2019-06-06 16:00:00,4
26.04,112.92,2019-06-06 17:00:00,4
27.41,115.81,2019-06-06 18:00:00,4
26.74,112.96,2019-06-06 19:00:00,4
27.38,107.61,2019-06-06 20:00:00,4
29.66,104.72,2019-06-06 21:00:00,4
28.91,99.01,2019-06-06 22:00:00,4
32.78,94.93,2019-06-06 23:00:00,4
32.29,91.44,2019-06-07 00:00:00,5
31.16,88.06,2019-06-07 01:00:00,5
32.97,83.06,2019-06-07 02:00:00,5
33.65,76.27,2019-06-07 03:00:00,5
28.39,71.69,2019-06-07 04:00:00,5
23.62,65.67,2019-06-07 05:00:00,5
24.39,64.61,2019-06-07 06:00:00,5
26.96,65.92,2019-06-07 07:00:00,5
26.21,71.97,2019-06-07 08:00:00,5
27.44,80.77,2019-06-07 09:00:00,5
29.08,86.62,2019-06-07 10:00:00,5
27.44,89.44,2019-06-07 11:00:00,5
28.68,93.84,2019-06-07 12:00:00,5
27.21,94.61,2019-06-07 13:00:00,5
29.84,95.28,2019-06-07 14:00:00,5
30.65,94.12,2019-06-07 15:00:00,5
27.59,92.46,2019-06-07 16:00:00,5
26.69,92.75,2019-06-07 17:00:00,5
30.14,86.06,2019-06-07 18:00:00,5
35.62,78.06,2019-06-07 19:00:00,5
32.53,78.13,2019-06-07 20:00:00,5
34.39,85.85,2019-06-07 21:00:00,5
28.93,89.96,2019-06-07 22:00:00,5
26.24,85.74,2019-06-07 23:00:00,5
28.67,85.56,2019-06-10 00:00:00,1
26.43,80.39,2019-06-10 01:00:00,1
26.31,77.5,2019-06-10 02:00:00,1
28.58,74.33,2019-06-10 03:00:00,1
26.1,69.47,2019-06-10 04:00:00,1
23.55,66.02,2019-06-10 05:00:00,1
25.41,63.1,2019-06-10 06:00:00,1
26.22,62.46,2019-06-10 07:00:00,1
27.32,60.53,2019-06-10 08:00:00,1
33.67,51.27,2019-06-10 09:00:00,1
29.99,92.85,2019-06-10 10:00:00,1
30.14,101.97,2019-06-10 11:00:00,1
27.46,104.82,2019-06-10 12:00:00,1
30.94,108.84,2019-06-10 13:00:00,1
30.06,112.75,2019-06-10 14:00:00,1
28.82,117.39,2019-06-10 15:00:00,1
30.35,121.23,2019-06-10 16:00:00,1
26.63,122.85,2019-06-10 17:00:00,1
26.32,121.02,2019-06-10 18:00:00,1
28.04,117.57,2019-06-10 19:00:00,1
31.39,114.61,2019-06-10 20:00:00,1
34.38,109.12,2019-06-10 21:00:00,1
31.74,105.35,2019-06-10 22:00:00,1
30.97,99.33,2019-06-10 23:00:00,1
30.29,97.68,2019-06-11 00:00:00,2
27.38,95.25,2019-06-11 01:00:00,2
31.48,93.77,2019-06-11 02:00:00,2
32.69,90.46,2019-06-11 03:00:00,2
27.94,89.01,2019-06-11 04:00:00,2
26.29,86.37,2019-06-11 05:00:00,2
27.14,81.9,2019-06-11 06:00:00,2
30.47,89.33,2019-06-11 07:00:00,2
28.98,93.31,2019-06-11 08:00:00,2
32.73,97.57,2019-06-11 09:00:00,2
33.08,102.32,2019-06-11 10:00:00,2
28.29,106.3,2019-06-11 11:00:00,2
31.1,111.9,2019-06-11 12:00:00,2
35.16,116.16,2019-06-11 13:00:00,2
31.55,120.46,2019-06-11 14:00:00,2
32.85,122.57,2019-06-11 15:00:00,2
33.31,125.85,2019-06-11 16:00:00,2
29.46,125.67,2019-06-11 17:00:00,2
25.86,123.52,2019-06-11 18:00:00,2
29.01,120.14,2019-06-11 19:00:00,2
29.12,114.58,2019-06-11 20:00:00,2
27.81,107.96,2019-06-11 21:00:00,2
32.58,104.12,2019-06-11 22:00:00,2
32.16,96.8,2019-06-11 23:00:00,2
29.15,92.46,2019-06-12 00:00:00,3
30.44,89.3,2019-06-12 01:00:00,3
31.96,85.81,2019-06-12 02:00:00,3
27.56,82.01,2019-06-12 03:00:00,3
26.66,77.99,2019-06-12 04:00:00,3
29.04,74.61,2019-06-12 05:00:00,3
25.03,72.04,2019-06-12 06:00:00,3
28.07,76.44,2019-06-12 07:00:00,3
28.77,83.2,2019-06-12 08:00:00,3
29.07,91.27,2019-06-12 09:00:00,3
29.01,101.37,2019-06-12 10:00:00,3
32.52,104.61,2019-06-12 11:00:00,3
31.89,109.51,2019-06-12 12:00:00,3
34.23,116.34,2019-06-12 13:00:00,3
35.32,121.97,2019-06-12 14:00:00,3
34.34,124.68,2019-06-12 15:00:00,3
33.23,127.78,2019-06-12 16:00:00,3
31.69,129.96,2019-06-12 17:00:00,3
30.11,129.86,2019-06-12 18:00:00,3
28.39,126.9,2019-06-12 19:00:00,3
33.48,119.47,2019-06-12 20:00:00,3
38.8,111.9,2019-06-12 21:00:00,3
36.93,103.38,2019-06-12 22:00:00,3
36.12,98.94,2019-06-12 23:00:00,3
29.53,90.32,2019-06-13 00:00:00,4
35.94,88.73,2019-06-13 01:00:00,4
34.85,85.46,2019-06-13 02:00:00,4
32.14,85.28,2019-06-13 03:00:00,4
30.24,82.5,2019-06-13 04:00:00,4
26.22,79.54,2019-06-13 05:00:00,4
25.99,77.71,2019-06-13 06:00:00,4
30.52,82.82,2019-06-13 07:00:00,4
27.93,83.87,2019-06-13 08:00:00,4
31.58,92.96,2019-06-13 09:00:00,4
30.29,98.27,2019-06-13 10:00:00,4
33.21,105.18,2019-06-13 11:00:00,4
31.69,110.99,2019-06-13 12:00:00,4
