,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0,-0.0,2.298106865267256,24.984832221450002,31.218558387627187,1.8715531344032477,2.6941676453237724,1.6370339854705607,1.891402111987329,4.545396491254556,2.255965567706274,2.5890306895031374,2.2813184164953224,22.670280547497196,26.715527610003992,2.3884827683998036,3.2433975653839573,2.5603750397068383,2.187471573924279,2.0716700877449887,2.635239989808673,4.979710213586156,5.147428842902741,3.182763958200697,1.8152361431994701,7.948511843442687,1.8152361431994701,3.3915708605301758,1.8152361431994701,1.660131293807771,7.184185117623894
1,2.298106865267256,-0.0,25.420175848572637,29.84106618093734,1.6210062070862647,2.6694672906551262,1.3094710560146292,1.4518497391779317,4.184799450995833,1.7550651576606169,2.239064050020904,2.0112653254885866,23.24311930988986,24.817137780278888,2.2217302919891253,2.725008666631941,2.4468802885802807,1.6315818796624535,1.7425230049334346,2.0035828348424483,4.726295443331749,4.204258756284874,2.5926089938684136,1.5984209648626817,6.554618801014745,1.5984209648626817,3.854405591367124,1.5984209648626817,1.6073276476061946,6.8143734801254725
2,24.984832221450002,25.420175848572637,-0.0,16.256407774110276,25.338489989833665,24.248874220385215,24.822990495617088,24.950208341004373,24.13772405256736,25.174821240261803,25.890713849247657,25.62034885986167,8.447148377215846,10.460698553795917,25.31636367538402,26.00015245625538,24.857786862889096,24.398130094414718,24.400373549753315,24.912035853936878,28.147365976739902,28.371876963843835,25.665690576738243,25.710363989318612,30.173257889866274,25.710363989318612,24.674976926348887,25.710363989318612,25.715585567674726,26.823603653181163
3,31.218558387627187,29.84106618093734,16.256407774110276,-0.0,30.55259007700484,29.94353433645624,29.822228472716038,30.426537146003138,30.382568201388025,30.31524816952519,30.408216642871288,30.838115950391757,11.271792439497148,8.63660119907472,29.838351663745215,30.85199936119125,30.512732114551845,27.376259307794452,29.756782268713227,26.09008076478657,23.24883039741309,30.60349024358831,30.61011494453348,30.617443251473958,30.80806316856044,30.617443251473958,30.60988087207166,30.617443251473958,30.6167114052527,30.66932021501404
4,1.8715531344032477,1.6210062070862647,25.338489989833665,30.55259007700484,-0.0,1.9122650750082484,0.6422062591698511,0.7511410856659932,4.176721859374501,1.1343336960625088,1.7018407386703749,1.464439139988185,23.76538222998212,26.118218241325646,1.9649477150553532,2.811827605190737,1.620351412949649,1.3460602002128248,1.1080269729336445,1.770157708000216,4.568293988760055,4.498349949389531,2.5078588742947363,0.4556631204266303,7.159136427117564,0.4556631204266303,2.6398154602069823,0.4556631204266303,0.48439995765421023,6.535526226965152
5,2.6941676453237724,2.6694672906551262,24.248874220385215,29.94353433645624,1.9122650750082484,-0.0,1.9317992328852425,1.9705526890290674,4.392891417132908,2.2270727387715588,2.7304074725576877,2.530985333013324,23.617267043658952,25.741856766726155,3.0973130181869455,3.262747529521389,0.4438639315942434,1.8185370678782564,1.8289508199058953,2.7468953022657154,4.773543147385664,4.754114653789382,3.0492586665591612,2.1203801413803136,7.208854573062502,2.1203801413803136,1.3718508381195809,2.1203801413803136,2.1271023787788677,7.267285978456534
6,1.6370339854705607,1.3094710560146292,24.822990495617088,29.822228472716038,0.6422062591698511,1.9317992328852425,-0.0,0.7375404046991874,3.853917884278279,1.0131925129388941,1.6624764340528575,1.4103164517095461,23.0852956470677,25.458876419085403,1.6342985587477286,2.5710522160076654,1.728738952930765,1.0614529867771763,0.778688912397851,1.586444016429023,4.347999797147262,4.272369396262275,2.327308847494494,0.783836717690617,6.858415134328311,0.783836717690617,2.7035609767771667,0.783836717690617,0.7682541504336095,6.670467475801432
7,1.891402111987329,1.4518497391779317,24.950208341004373,30.426537146003138,0.7511410856659932,1.9705526890290674,0.7375404046991874,-0.0,4.264546362525904,1.0503231272703528,1.5699055510122417,1.3855103599808767,23.201962481351373,25.772750598364713,1.7633745793892885,2.7539389639863825,1.7396115696445318,1.2624806418591028,1.0202729435167464,1.8080256936039607,4.67136775070916,4.342200887828563,2.540126292475862,1.0770309066787411,6.8521855451171385,1.0770309066787411,2.6148188719966923,1.0770309066787411,1.089499891509723,6.7223002819350715
8,4.545396491254556,4.184799450995833,24.13772405256736,30.382568201388025,4.176721859374501,4.392891417132908,3.853917884278279,4.264546362525904,-0.0,3.7465863648461655,4.000658190672115,4.172649746294484,21.887758146723137,25.70374809630815,4.252346731408097,4.199570291660915,4.557089009930928,3.257333775958461,3.9938121833265203,4.914238905421228,5.922549254990398,6.125430597036889,2.5127637347098455,4.182508411379451,8.290441876952286,4.182508411379451,5.069620030897736,4.182508411379451,4.1796161367903535,7.834163194431466
9,2.255965567706274,1.7550651576606169,25.174821240261803,30.31524816952519,1.1343336960625088,2.2270727387715588,1.0131925129388941,1.0503231272703528,3.7465863648461655,-0.0,1.2436523714417929,1.1588491146356799,23.736028109152617,24.524286632986644,1.8278668871617938,1.637383708142432,2.0854127848420463,1.1219529260727854,1.3442064206068258,1.8679327733900493,4.822503801215881,4.667079894846552,1.56585190170362,1.324428690804093,7.247894749587087,1.324428690804093,2.8320594223273217,1.324428690804093,1.3345882498671682,6.519293487117242
10,2.5890306895031374,2.239064050020904,25.890713849247657,30.408216642871288,1.7018407386703749,2.7304074725576877,1.6624764340528575,1.5699055510122417,4.000658190672115,1.2436523714417929,-0.0,0.45476959399817535,24.231743808161703,25.04818635183129,2.6522689889838724,1.8246448884057764,2.5909199650795056,1.596404982407311,1.939201756840579,2.441366116339885,4.896659380843301,4.831471348505779,1.8012934157414042,1.8208767128985937,7.313860183412494,1.8208767128985937,3.462615353440703,1.8208767128985937,1.8282796403271724,7.185612399252228
11,2.2813184164953224,2.0112653254885866,25.62034885986167,30.838115950391757,1.464439139988185,2.530985333013324,1.4103164517095461,1.3855103599808767,4.172649746294484,1.1588491146356799,0.45476959399817535,-0.0,24.056799505836317,24.834633777223114,2.654980026390924,1.8490951998043645,2.394323914156685,1.4959327228548736,1.794878066182616,2.1708235538856715,4.980034864290591,4.829683124355995,1.8933426828949946,1.567662344556684,7.4198666395828585,1.567662344556684,3.3781278332544966,1.567662344556684,1.57674278574144,7.2427066636625135
12,22.670280547497196,23.24311930988986,8.447148377215846,11.271792439497148,23.76538222998212,23.617267043658952,23.0852956470677,23.201962481351373,21.887758146723137,23.736028109152617,24.231743808161703,24.056799505836317,-0.0,10.117123121839889,23.010223590201736,24.915740274896965,24.12117051764959,22.476587119975438,23.061812433165667,23.000586454727873,24.43535194371231,26.44521824723284,23.989164928175033,23.942626836903038,28.078974076551578,23.942626836903038,23.926855157212746,23.942626836903038,23.91704403632613,23.59869755955446
