avg,cen
224.42285714285714,229.58
226.6142857142857,237.42
226.5842857142857,231.87
225.26714285714283,232.23
221.16571428571427,224.83
223.9485714285714,225.93
228.27857142857144,229.7
243.46,253.57
258.60857142857145,265.23
265.4757142857143,270.77
268.29285714285714,278.47
269.3342857142857,279.08
266.6485714285715,280.98
263.83857142857147,278.17
261.3971428571429,274.0
257.32142857142856,267.58
251.43285714285713,258.0
245.64285714285714,247.3
236.63571428571433,232.82
236.15,226.33
241.72857142857146,230.77
238.2242857142857,226.98
228.3814285714286,219.3
224.08999999999997,219.43
