0,1,2,time,week
227.6,163.63,94.12,2019-01-01 00:00:00,2
227.18,154.3,97.06,2019-01-01 01:00:00,2
227.05,149.89,100.0,2019-01-01 02:00:00,2
227.23,163.66,100.0,2019-01-01 03:00:00,2
226.23,235.18,97.06,2019-01-01 04:00:00,2
228.77,162.57,102.94,2019-01-01 05:00:00,2
232.82,149.86,102.94,2019-01-01 06:00:00,2
240.4,157.85,114.71,2019-01-01 07:00:00,2
245.93,212.39,120.59,2019-01-01 08:00:00,2
246.28,168.24,123.53,2019-01-01 09:00:00,2
244.98,182.11,114.71,2019-01-01 10:00:00,2
249.53,183.03,108.82,2019-01-01 11:00:00,2
246.3,198.42,100.0,2019-01-01 12:00:00,2
244.0,204.08,88.24,2019-01-01 13:00:00,2
246.32,131.69,91.18,2019-01-01 14:00:00,2
244.77,174.79,82.35,2019-01-01 15:00:00,2
246.05,177.39,82.35,2019-01-01 16:00:00,2
242.13,181.65,94.12,2019-01-01 17:00:00,2
239.7,157.5,100.0,2019-01-01 18:00:00,2
246.03,134.3,100.0,2019-01-01 19:00:00,2
253.27,102.36,100.0,2019-01-01 20:00:00,2
255.05,152.64,105.88,2019-01-01 21:00:00,2
241.57,185.0,100.0,2019-01-01 22:00:00,2
234.03,202.92,105.88,2019-01-01 23:00:00,2
213.38,227.54,55.88,2019-11-29 00:00:00,5
218.18,226.65,55.88,2019-11-29 01:00:00,5
214.1,237.78,55.88,2019-11-29 02:00:00,5
218.93,230.6,58.82,2019-11-29 03:00:00,5
218.03,217.08,61.76,2019-11-29 04:00:00,5
221.05,165.25,64.71,2019-11-29 05:00:00,5
221.28,264.23,67.65,2019-11-29 06:00:00,5
236.15,196.87,85.29,2019-11-29 07:00:00,5
243.43,143.06,102.94,2019-11-29 08:00:00,5
250.42,143.59,100.0,2019-11-29 09:00:00,5
254.08,219.79,91.18,2019-11-29 10:00:00,5
256.55,186.48,82.35,2019-11-29 11:00:00,5
249.3,139.4,67.65,2019-11-29 12:00:00,5
247.62,202.57,61.76,2019-11-29 13:00:00,5
247.92,150.81,64.71,2019-11-29 14:00:00,5
244.52,142.15,64.71,2019-11-29 15:00:00,5
246.1,127.43,64.71,2019-11-29 16:00:00,5
248.43,180.77,67.65,2019-11-29 17:00:00,5
241.82,175.92,76.47,2019-11-29 18:00:00,5
236.3,140.07,82.35,2019-11-29 19:00:00,5
238.18,148.98,82.35,2019-11-29 20:00:00,5
234.2,197.54,82.35,2019-11-29 21:00:00,5
221.0,142.25,91.18,2019-11-29 22:00:00,5
221.82,133.45,91.18,2019-11-29 23:00:00,5
234.57,243.17,58.82,2019-12-23 00:00:00,1
232.7,235.7,58.82,2019-12-23 01:00:00,1
235.0,254.4,61.76,2019-12-23 02:00:00,1
226.63,228.56,61.76,2019-12-23 03:00:00,1
217.4,168.52,64.71,2019-12-23 04:00:00,1
217.87,218.91,64.71,2019-12-23 05:00:00,1
230.22,175.35,67.65,2019-12-23 06:00:00,1
239.37,206.09,67.65,2019-12-23 07:00:00,1
261.9,195.88,64.71,2019-12-23 08:00:00,1
271.63,201.58,70.59,2019-12-23 09:00:00,1
279.88,204.61,61.76,2019-12-23 10:00:00,1
280.87,202.92,58.82,2019-12-23 11:00:00,1
280.83,220.25,55.88,2019-12-23 12:00:00,1
273.52,231.44,55.88,2019-12-23 13:00:00,1
270.72,240.49,50.0,2019-12-23 14:00:00,1
261.4,243.31,50.0,2019-12-23 15:00:00,1
251.5,257.25,52.94,2019-12-23 16:00:00,1
243.67,239.54,52.94,2019-12-23 17:00:00,1
242.23,237.01,52.94,2019-12-23 18:00:00,1
