avg,cen
37.53142857142858,35.57
40.214285714285715,37.84
42.16714285714285,38.12
45.762857142857136,40.98
49.74142857142858,44.95
52.107142857142854,50.93
53.46857142857142,50.45
54.35714285714287,50.69
48.459999999999994,44.89
41.88142857142857,39.1
39.71999999999999,39.69
39.08571428571429,39.27
36.47714285714285,37.55
36.628571428571426,37.45
35.34285714285714,35.45
33.29714285714286,32.21
34.5,33.84
33.738571428571426,35.55
33.434285714285714,33.92
35.06285714285714,36.53
37.151428571428575,41.43
34.720000000000006,36.09
34.395714285714284,36.07
35.21999999999999,37.15
