0,time,week
12.44,2019-01-01 00:00:00,2
13.31,2019-01-01 01:00:00,2
13.6,2019-01-01 02:00:00,2
13.25,2019-01-01 03:00:00,2
16.08,2019-01-01 04:00:00,2
18.79,2019-01-01 05:00:00,2
19.88,2019-01-01 06:00:00,2
19.9,2019-01-01 07:00:00,2
18.69,2019-01-01 08:00:00,2
18.23,2019-01-01 09:00:00,2
17.15,2019-01-01 10:00:00,2
17.2,2019-01-01 11:00:00,2
18.95,2019-01-01 12:00:00,2
18.06,2019-01-01 13:00:00,2
18.22,2019-01-01 14:00:00,2
17.89,2019-01-01 15:00:00,2
17.61,2019-01-01 16:00:00,2
16.57,2019-01-01 17:00:00,2
14.45,2019-01-01 18:00:00,2
14.48,2019-01-01 19:00:00,2
15.31,2019-01-01 20:00:00,2
14.91,2019-01-01 21:00:00,2
13.81,2019-01-01 22:00:00,2
13.39,2019-01-01 23:00:00,2
14.12,2019-01-02 00:00:00,3
14.61,2019-01-02 01:00:00,3
15.37,2019-01-02 02:00:00,3
14.96,2019-01-02 03:00:00,3
17.73,2019-01-02 04:00:00,3
19.35,2019-01-02 05:00:00,3
21.6,2019-01-02 06:00:00,3
20.92,2019-01-02 07:00:00,3
20.09,2019-01-02 08:00:00,3
18.6,2019-01-02 09:00:00,3
19.66,2019-01-02 10:00:00,3
19.96,2019-01-02 11:00:00,3
21.39,2019-01-02 12:00:00,3
19.89,2019-01-02 13:00:00,3
18.2,2019-01-02 14:00:00,3
17.79,2019-01-02 15:00:00,3
16.74,2019-01-02 16:00:00,3
15.55,2019-01-02 17:00:00,3
13.82,2019-01-02 18:00:00,3
13.27,2019-01-02 19:00:00,3
15.78,2019-01-02 20:00:00,3
15.17,2019-01-02 21:00:00,3
14.29,2019-01-02 22:00:00,3
13.82,2019-01-02 23:00:00,3
14.52,2019-01-03 00:00:00,4
15.54,2019-01-03 01:00:00,4
14.76,2019-01-03 02:00:00,4
14.27,2019-01-03 03:00:00,4
16.94,2019-01-03 04:00:00,4
20.66,2019-01-03 05:00:00,4
21.83,2019-01-03 06:00:00,4
21.01,2019-01-03 07:00:00,4
21.26,2019-01-03 08:00:00,4
19.64,2019-01-03 09:00:00,4
19.39,2019-01-03 10:00:00,4
19.39,2019-01-03 11:00:00,4
18.79,2019-01-03 12:00:00,4
14.71,2019-01-03 13:00:00,4
14.37,2019-01-03 14:00:00,4
17.55,2019-01-03 15:00:00,4
15.91,2019-01-03 16:00:00,4
16.98,2019-01-03 17:00:00,4
13.28,2019-01-03 18:00:00,4
13.36,2019-01-03 19:00:00,4
15.3,2019-01-03 20:00:00,4
14.78,2019-01-03 21:00:00,4
15.15,2019-01-03 22:00:00,4
14.86,2019-01-03 23:00:00,4
15.9,2019-01-04 00:00:00,5
16.0,2019-01-04 01:00:00,5
14.97,2019-01-04 02:00:00,5
18.35,2019-01-04 03:00:00,5
17.66,2019-01-04 04:00:00,5
24.37,2019-01-04 05:00:00,5
26.01,2019-01-04 06:00:00,5
22.69,2019-01-04 07:00:00,5
24.53,2019-01-04 08:00:00,5
17.83,2019-01-04 09:00:00,5
16.13,2019-01-04 10:00:00,5
13.76,2019-01-04 11:00:00,5
12.47,2019-01-04 12:00:00,5
10.31,2019-01-04 13:00:00,5
9.57,2019-01-04 14:00:00,5
8.49,2019-01-04 15:00:00,5
7.38,2019-01-04 16:00:00,5
7.32,2019-01-04 17:00:00,5
7.54,2019-01-04 18:00:00,5
7.07,2019-01-04 19:00:00,5
7.61,2019-01-04 20:00:00,5
8.18,2019-01-04 21:00:00,5
9.8,2019-01-04 22:00:00,5
10.61,2019-01-04 23:00:00,5
12.52,2019-01-07 00:00:00,1
12.19,2019-01-07 01:00:00,1
12.98,2019-01-07 02:00:00,1
14.06,2019-01-07 03:00:00,1
15.07,2019-01-07 04:00:00,1
22.38,2019-01-07 05:00:00,1
22.77,2019-01-07 06:00:00,1
20.24,2019-01-07 07:00:00,1
19.38,2019-01-07 08:00:00,1
14.8,2019-01-07 09:00:00,1
11.04,2019-01-07 10:00:00,1
9.5,2019-01-07 11:00:00,1
8.52,2019-01-07 12:00:00,1
8.42,2019-01-07 13:00:00,1
8.09,2019-01-07 14:00:00,1
8.04,2019-01-07 15:00:00,1
7.69,2019-01-07 16:00:00,1
7.43,2019-01-07 17:00:00,1
7.7,2019-01-07 18:00:00,1
8.14,2019-01-07 19:00:00,1
8.16,2019-01-07 20:00:00,1
8.24,2019-01-07 21:00:00,1
9.16,2019-01-07 22:00:00,1
10.69,2019-01-07 23:00:00,1
14.31,2019-02-07 00:00:00,4
15.0,2019-02-07 01:00:00,4
15.16,2019-02-07 02:00:00,4
15.44,2019-02-07 03:00:00,4
17.8,2019-02-07 04:00:00,4
23.1,2019-02-07 05:00:00,4
25.45,2019-02-07 06:00:00,4
22.71,2019-02-07 07:00:00,4
19.85,2019-02-07 08:00:00,4
17.85,2019-02-07 09:00:00,4
11.34,2019-02-07 10:00:00,4
9.83,2019-02-07 11:00:00,4
9.36,2019-02-07 12:00:00,4
8.77,2019-02-07 13:00:00,4
6.99,2019-02-07 14:00:00,4
