,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
0,-0.0,3.0408108170240657,4.365250214101399,16.083445678066326,15.795896778740957,16.614524600853947,18.096579933439024,18.947519545048472,14.507696508361065,20.093863612335475,7.744352067060813,8.052455599056982,17.39698047155796,19.370988570308455,21.008381735848214,20.376977689583402,21.937233976428082,20.397880774438995,20.791204503083645,19.73967770707295,19.90832021068556,18.815044820200303,18.342023600509123,16.552529712618334,13.697340125908832,19.362627821901118,18.732580896011804,18.961065875149092,18.68312974156989,16.74581343841736,15.383433236736474,16.211854556925992,17.158803041679448,16.67616447217332,14.761757649302599,16.062930278122803
1,3.0408108170240657,-0.0,4.202113672325367,15.728890518630678,19.305643873340383,18.230049734399287,21.786551433058513,22.87443445438482,16.105475451453284,25.39092728137223,12.129692046990316,10.035037070286823,20.72490505900108,23.01027818257531,24.55822933732971,23.10972404855871,25.90787862058448,25.084725633925064,24.40732707791827,23.35249359481104,23.0412005057345,22.196996581748838,21.030640582148965,19.29601619683579,18.08466801741985,23.353652525050908,22.780629865389894,22.46945177655346,21.7609703670132,19.900002851855245,17.5990905764677,19.3646046679235,20.055547312398808,19.058837656400772,18.839273425419275,19.867749758628122
2,4.365250214101399,4.202113672325367,-0.0,14.860183447971096,16.10726643131563,15.221734062504488,17.6945312616731,23.307157729587267,13.82074588133552,18.819289893809458,9.200894727819671,4.9216736701652355,16.87944326371084,25.006639929346616,23.751064178985402,22.36792571481805,25.3600979064107,24.93586165998972,25.107544684802125,23.05639832821232,22.535355382296373,21.94477015498348,22.341818598899216,20.908242695589195,15.532636634179601,23.469001561174736,22.13466224862876,22.112442857821016,22.044020157612,22.212318989767212,22.183602822551993,20.65642787246936,21.894195313825684,21.10675118563901,20.16703588948162,19.407297767112006
3,16.083445678066326,15.728890518630678,14.860183447971096,-0.0,6.835944517342029,6.835208571425625,7.057675656587876,27.44326137373689,9.712406114720544,11.845824170110252,15.672933748696273,10.003568460047001,12.037554333091538,38.497719512975806,31.39472288221289,29.457763389096215,36.78394279570895,37.8494740155218,40.692896906836026,34.21526392103888,30.917144723835506,35.76269808077125,38.34413353791578,37.310781318498535,22.374385110633117,33.544302110972616,33.22613745654416,31.658649284173627,34.36215773033428,35.48922455238925,38.43862434611303,32.259213909489176,36.35519098240758,34.85395158803192,32.091623891562094,30.60336258934275
4,15.795896778740957,19.305643873340383,16.10726643131563,6.835944517342029,-0.0,4.46077840832341,3.193678748190631,23.698895406858128,9.144785106585246,9.650261355172635,10.201725923435767,10.117386921202375,3.338987837990399,35.959417836068674,23.70302038787252,25.974963577437496,27.725843656813392,31.199723888837912,36.66427368848439,29.341060028963984,26.26908508797269,30.44288720005099,37.24486843824236,35.09423660883252,16.462301372620633,25.155830559006652,26.64151336310466,24.921669582675392,28.293044885442384,32.263349682399344,34.98512906439975,23.68253276999204,30.754535146371666,28.912209441719963,25.597916816626174,24.11479423640617
5,16.614524600853947,18.230049734399287,15.221734062504488,6.835208571425625,4.46077840832341,-0.0,4.249269875924984,15.968043139789412,7.0509649087093855,8.175482462255696,11.864836032167482,9.564061940609639,7.244585432562298,43.09766112611375,30.635855295583166,32.94030044243668,34.67373543407763,39.35248063748976,43.54138851600587,37.198086142849746,33.51938758810984,39.480720322549715,43.66937645284376,41.412808154727486,22.06296468209744,31.623196851828926,33.676693484554185,30.869479982830782,35.21237570440723,40.05354563371763,40.6381958368514,28.284807617918126,36.10594508633272,34.77463760909276,31.095076229952074,29.943347070256205
6,18.096579933439024,21.786551433058513,17.6945312616731,7.057675656587876,3.193678748190631,4.249269875924984,-0.0,21.50113765019225,11.429925395422778,10.210689381707388,12.72686603655617,10.922869227828908,5.175657229558494,37.75958599814111,24.586709666326072,27.350127529952328,27.2287167453678,31.024846506234304,36.12555877244664,30.216461356336897,27.673565626870484,32.6894212478967,38.129648355430874,36.472812596780535,18.54353217226599,24.90922362347861,26.91825337126653,25.647265765182436,29.914609948374814,34.1070709157126,34.93501378109062,25.30298955563487,32.08185170306978,31.0188318020297,25.656396931075488,25.061862850572062
7,18.947519545048472,22.87443445438482,23.307157729587267,27.44326137373689,23.698895406858128,15.968043139789412,21.50113765019225,-0.0,19.214070653268042,21.907867307560174,15.070926122188398,15.048543765172644,31.451278660656566,37.42097543123902,28.160513121155002,36.19262548215202,38.72703315947388,32.34398307601167,41.28689468821727,36.88340891913244,30.97189451554002,37.94946449836706,43.70938316712162,39.367507739000644,27.631592787586133,34.69344644923001,31.317156533937595,29.03583400004809,36.93240566102993,39.687270123977484,40.309946334679644,25.628272393085,33.21043038264128,27.87113568215613,25.421803349330506,28.103497040558185
8,14.507696508361065,16.105475451453284,13.82074588133552,9.712406114720544,9.144785106585246,7.0509649087093855,11.429925395422778,19.214070653268042,-0.0,9.77697746384683,10.142804140668439,9.063403750637606,11.192988711794895,46.00582601492637,38.76376588526206,40.76348187950892,41.17584565720229,45.316129830489686,48.634786325629086,41.29523884187344,39.29768932774225,43.517560656602,42.78081667300164,41.48383931031204,24.891381822443105,36.92854008329677,38.44758339298938,36.300657281441765,39.073624064564825,37.89557888344452,40.383521150241485,30.766860335991993,38.23762930169774,36.90990292207575,33.8707780289486,35.638642133567856
9,20.093863612335475,25.39092728137223,18.819289893809458,11.845824170110252,9.650261355172635,8.175482462255696,10.210689381707388,21.907867307560174,9.77697746384683,-0.0,17.084912979301667,18.012052449383887,12.865096660355638,54.42083483669375,45.46275037941517,46.6289998916168,51.94291063643916,53.71862588197239,60.91990204981526,51.39827183528943,46.75158525227861,52.734779505790065,51.74481947089905,55.39091198437382,31.757977678353694,47.36538676474811,46.96566283355786,45.29641736751673,48.70629764991107,46.63887269759326,50.65792283689159,45.61147118364588,50.549370542399444,49.69218758620693,47.057185833169385,45.31929668237611
