avg,cen
9.757428571428571,9.15
9.992285714285712,9.28
9.783428571428573,9.34
9.766571428571428,9.14
9.741428571428573,9.2
9.743142857142859,9.8
9.935428571428575,9.73
10.018,9.51
10.838000000000001,10.37
11.261714285714286,10.78
11.103714285714284,10.55
11.031999999999998,9.99
11.065714285714288,10.23
11.081142857142854,10.31
11.691428571428569,10.51
11.059999999999999,10.48
10.676285714285713,10.41
10.208285714285713,9.67
10.133142857142863,9.83
10.150285714285713,9.4
10.257428571428573,9.67
10.306285714285716,9.5
10.268857142857144,9.09
9.92657142857143,9.78
