0,1,time,week
269.8,409.26,2019-04-29 00:00:00,1
265.01,403.8,2019-04-29 01:00:00,1
258.19,393.24,2019-04-29 02:00:00,1
255.53,375.28,2019-04-29 03:00:00,1
251.79,374.15,2019-04-29 04:00:00,1
246.14,392.99,2019-04-29 05:00:00,1
278.5,484.19,2019-04-29 06:00:00,1
288.24,453.94,2019-04-29 07:00:00,1
304.15,458.59,2019-04-29 08:00:00,1
320.75,487.36,2019-04-29 09:00:00,1
332.45,507.82,2019-04-29 10:00:00,1
339.27,539.79,2019-04-29 11:00:00,1
350.93,533.35,2019-04-29 12:00:00,1
350.16,536.02,2019-04-29 13:00:00,1
338.88,549.68,2019-04-29 14:00:00,1
337.26,558.73,2019-04-29 15:00:00,1
348.98,580.56,2019-04-29 16:00:00,1
345.26,565.07,2019-04-29 17:00:00,1
325.97,551.41,2019-04-29 18:00:00,1
315.24,529.79,2019-04-29 19:00:00,1
308.84,484.33,2019-04-29 20:00:00,1
299.54,412.01,2019-04-29 21:00:00,1
293.31,357.43,2019-04-29 22:00:00,1
284.2,339.79,2019-04-29 23:00:00,1
273.21,323.38,2019-04-30 00:00:00,2
267.05,311.69,2019-04-30 01:00:00,2
261.3,293.77,2019-04-30 02:00:00,2
249.86,293.49,2019-04-30 03:00:00,2
246.88,279.86,2019-04-30 04:00:00,2
252.55,271.94,2019-04-30 05:00:00,2
267.25,321.27,2019-04-30 06:00:00,2
281.96,361.83,2019-04-30 07:00:00,2
303.17,390.67,2019-04-30 08:00:00,2
317.16,405.99,2019-04-30 09:00:00,2
326.65,414.12,2019-04-30 10:00:00,2
335.49,445.42,2019-04-30 11:00:00,2
348.62,492.89,2019-04-30 12:00:00,2
350.81,519.68,2019-04-30 13:00:00,2
345.22,498.1,2019-04-30 14:00:00,2
342.18,543.13,2019-04-30 15:00:00,2
346.17,527.78,2019-04-30 16:00:00,2
340.27,532.78,2019-04-30 17:00:00,2
315.93,529.4,2019-04-30 18:00:00,2
314.7,519.89,2019-04-30 19:00:00,2
305.95,450.42,2019-04-30 20:00:00,2
292.95,418.45,2019-04-30 21:00:00,2
286.35,388.38,2019-04-30 22:00:00,2
281.59,377.11,2019-04-30 23:00:00,2
266.67,349.96,2019-05-01 00:00:00,3
