avg,cen
317.836875,323.38
309.815625,311.69
293.81062499999996,293.77
284.38062499999995,293.49
276.480625,279.86
264.77124999999995,271.94
313.7156250000001,321.27
342.360625,361.83
364.06187500000004,390.67
372.173125,405.99
422.283125,414.12
452.73562499999997,445.42
472.63874999999996,492.89
486.9175,519.68
495.52000000000004,498.1
509.90937499999995,543.13
508.91875000000005,527.78
516.730625,532.78
485.80312499999997,529.4
453.03499999999985,519.89
420.9625,450.42
407.87375000000003,418.45
385.2093750000001,388.38
353.82937499999997,377.11
