,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0,-0.0,1.5877049882001322,2.4478130667987408,4.139804055484803,6.59916647769948,8.190229885297432,8.78260719753058,7.568077462134621,7.223359114340883,42.07420830783423,5.596736689315831,5.513265077786362,8.673528561945304,7.017949126387071,9.095014824878014,5.63812441120058,8.80167559889286,10.029982270636166,6.061830594101596,8.528765628706395,17.70179136909329,5.616393155874105,6.491837542342578
1,1.5877049882001322,-0.0,3.3814510070181885,4.33926871217189,5.47993109437949,7.2449817085517685,6.779788651228627,6.831973836358445,5.921300057311501,40.702269848966864,5.642466537193235,4.8059333440817005,7.877106395093475,8.29944261763493,8.41999902746103,5.53283902835512,7.369281285649684,9.09774518848587,6.975991647671892,9.050320540481508,19.518400421141727,4.921899601964507,7.622611584020913
2,2.4478130667987408,3.3814510070181885,-0.0,5.819674535414258,7.148855076409166,8.013693347420203,9.577684364326855,9.562374174494435,7.522254778816048,38.01605949747032,6.613466986416485,5.71908175812946,7.063120854161984,6.331518305674517,10.417832743636254,7.871701284366021,8.02430884475756,11.865861213127651,7.064037073917539,11.222764981222442,15.653319198473147,6.418886569785927,7.147263448077541
3,4.139804055484803,4.33926871217189,5.819674535414258,-0.0,5.529737996598374,6.478786722547675,7.175517743380249,4.402281809014675,6.181509574125093,35.674457835511284,5.45330067399282,4.420523707632847,7.793194048037868,5.23711423680092,6.328876786392812,4.6172633951029125,8.04136314519442,6.876942422613579,3.033556858978057,4.78432253074655,13.52698163081552,3.6897714087376197,3.8312229216768716
4,6.59916647769948,5.47993109437949,7.148855076409166,5.529737996598374,-0.0,2.7224392628887895,6.255715315762379,2.489664962275872,3.367800972243857,34.07295308442595,3.223065816819182,2.7145609259289336,3.216671419018532,3.3153658820199188,3.4309985579716353,3.6971653331465335,3.2212705543598505,4.968540723914141,2.6438492365407935,3.2259624554552255,12.05694329859998,4.382842858731118,4.7958670257796205
5,8.190229885297432,7.2449817085517685,8.013693347420203,6.478786722547675,2.7224392628887895,-0.0,3.4021499879939934,3.883004197392323,3.356875202370466,34.709648674735504,4.425182250594546,2.8957726920983693,3.20083722603045,3.708870039415494,4.555094689639773,4.701534270147332,2.1083160208599847,3.8240365559979366,3.3547124773692065,3.8568522505269325,14.705890314333518,3.407743605581032,5.283188192528007
6,8.78260719753058,6.779788651228627,9.577684364326855,7.175517743380249,6.255715315762379,3.4021499879939934,-0.0,7.0360634023679145,6.515459089345709,32.506534836083155,6.822411453884379,5.658771774042011,6.319146762172834,6.959835483421064,5.448633848206907,7.361116601614537,4.129211418128771,5.111066381865827,6.354867326931483,7.832749056792341,19.10994899228925,2.7239696435982093,8.593813215771124
7,7.568077462134621,6.831973836358445,9.562374174494435,4.402281809014675,2.489664962275872,3.883004197392323,7.0360634023679145,-0.0,2.636738645738886,33.32667792387981,2.949758018275297,3.368494945770184,5.753585273355034,5.601648575763406,4.499304030705445,1.7922326643779722,4.698519113551567,5.662399975632871,3.3875595790203468,3.6811978674775627,14.084770121236453,5.097204702010834,7.142379265399205
8,7.223359114340883,5.921300057311501,7.522254778816048,6.181509574125093,3.367800972243857,3.356875202370466,6.515459089345709,2.636738645738886,-0.0,34.45257177822673,4.25975442305165,2.6208537203938125,2.148961322841235,2.9752993267458225,4.92106551541143,3.6549382890510618,4.33198579914183,6.361459668774937,3.8191785779947858,4.388668951971099,9.722504423888335,5.690005191956623,9.018875303269509
9,42.07420830783423,40.702269848966864,38.01605949747032,35.674457835511284,34.07295308442595,34.709648674735504,32.506534836083155,33.32667792387981,34.45257177822673,-0.0,36.0703214311012,41.76040657126836,34.75654216017147,36.423162225499205,39.17848041072616,36.12332200682323,41.824656151646025,37.08687582213059,39.34125624990509,34.95583967611699,26.62573142740322,37.149744890911805,39.08801297854714
