,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
0,-0.0,14.188525671758228,4.229970429256219,16.07987307443632,11.823384515844205,20.638192705255975,13.340532810354347,20.79197484024704,14.417101466145201,7.914250352655431,9.118450412385114,15.002676504308443,10.933138678882433,11.75853669506063,6.850492040320941,7.7740957127909125,9.82290055866697,7.844292385817741,11.530474649200354,17.675164440693525,8.189333249903722,23.257847515439494,17.50387754498304,28.82756288598047,19.578272117556324,28.7479788648106,17.75222738782084,11.290506100771367,12.171311828317592,17.6992675142269,19.35799043907182,16.62598316042089,7.77188360207364,1.4881088796429205,4.51926336264612,7.598569818448007
1,14.188525671758228,-0.0,6.51887447083018,6.909220040476695,4.056346987552889,9.781116754054018,4.755989146941478,9.68324715596293,8.279312998771202,12.785766956882036,6.888158056754534,5.838122747754184,5.081529778866699,5.714231188201239,11.650416853160415,18.772191031050326,20.422046216998,11.16317250266058,3.551349452899731,9.052310392972037,4.332421817124466,12.006442688954113,8.303616073865392,15.918516606570364,8.049899558954067,16.92122158694273,7.267029722884462,4.993220159394256,6.534409827424678,8.610159698290397,8.355319313622173,8.129209111226778,5.8430835615052,14.237872339177143,14.423892126958329,10.102197844671705
2,4.229970429256219,6.51887447083018,-0.0,11.81083486965637,8.073633451637496,15.24248382565904,7.931622001756048,15.102081393148705,11.901310990034881,6.65944736687825,6.473988970979336,10.370690973991998,7.935762357390383,9.612029034411325,5.954229979076159,9.318826595947646,11.472620477508812,8.082618591171006,7.1996524617044315,14.058995454524515,4.129623627909234,17.74723003529883,13.135943081495343,22.11182349339159,13.32064622593539,23.11154472882543,12.7369836762358,6.834447961740426,6.089825339576218,13.995870996362413,13.033846530605322,12.435159175205808,3.7926173355561,4.585748949444182,6.265494439837158,7.637734335191439
3,16.07987307443632,6.909220040476695,11.81083486965637,-0.0,2.9988890341384473,5.372360383676649,3.6558553293145346,7.516031539478162,4.495991604235089,12.916881951195336,6.171049603537827,4.126330986713331,4.457654672422029,3.613700319022832,12.233533406024359,21.21351688089059,23.21585974304782,13.797117604010262,4.183030632306884,5.96584510087815,6.81515673194214,9.463048670872693,8.40769732970174,15.670681969024438,7.666973830326985,12.508358408444758,4.97708292224502,5.378545254445254,8.080872323325702,7.94764466843994,7.940376486804866,8.292018746907452,8.49894422612705,16.661655479462638,18.086112139004687,12.056610279259127
4,11.823384515844205,4.056346987552889,8.073633451637496,2.9988890341384473,-0.0,6.846523935317218,2.636691986199041,7.86138635547404,5.745506301371999,11.795234469251954,4.287099720076565,3.6607301274434954,3.182448761936737,3.269178436505263,9.879183946790699,16.9861095911146,18.982328336302853,11.338927241933536,2.6339088686109453,6.580309010750011,4.68404742522637,9.835211399908578,8.4017390684669,15.753189700392266,7.695054411348376,13.367319527107355,5.69095804404986,4.006204106700249,6.110421193720498,8.359847563189149,8.297111292942503,7.552776314238816,5.631317388659874,12.674511916552662,14.567678664242143,9.851174673638974
5,20.638192705255975,9.781116754054018,15.24248382565904,5.372360383676649,6.846523935317218,-0.0,8.493881260585297,2.952318594686888,6.789619547049564,19.274834482279463,10.781529586101929,7.562810865436393,8.072024651605531,6.597877128800511,19.307648589088544,24.15787487463005,26.627538958643033,16.147213172680175,8.307092488259649,2.987921870283994,10.869226410549047,4.9191983939369255,5.896706990256607,8.714802745813392,2.548382694293995,7.680443434676346,3.2533566558955367,9.394065316992835,12.024732903503685,6.655893909620988,9.53963384068125,9.735704700724687,12.52079349315563,21.538779393712932,21.973254724165972,15.28483682320409
6,13.340532810354347,4.755989146941478,7.931622001756048,3.6558553293145346,2.636691986199041,8.493881260585297,-0.0,10.011777309281038,5.679148063357997,10.976585277742974,3.56483594477581,6.347293179937582,4.551829350534221,5.080403764347437,10.72174204187129,19.122794775047037,20.84152490983712,13.296021368018028,2.21777107594817,8.978266537882215,4.668545458886124,12.573082693365361,10.91314899298491,17.826544983571537,10.129750781763331,16.112140498442738,7.78743896831926,4.7113673753144,6.7106574623930175,11.051893318379397,9.776207033726076,9.813127371252655,6.479753086872334,13.571491377854295,15.760324731031504,11.799689142934948
7,20.79197484024704,9.68324715596293,15.102081393148705,7.516031539478162,7.86138635547404,2.952318594686888,10.011777309281038,-0.0,10.578109806977347,21.844031081061544,11.478999098352947,7.389493588796954,8.812352148520368,8.4258616411346,18.490272800315342,27.873145994089498,28.89160670244838,20.052745359704318,9.598199486045512,3.8100459978916428,11.57105194745725,5.398841622163769,7.593283183832095,9.493556118017947,3.3210508546289383,8.668629622439418,3.528252089541299,8.446197167126805,10.973683692179762,7.785569780482435,10.993198068667365,9.839017805123564,12.107981471635203,21.527610654218993,23.54894504111033,17.579893536843482
8,14.417101466145201,8.279312998771202,11.901310990034881,4.495991604235089,5.745506301371999,6.789619547049564,5.679148063357997,10.578109806977347,-0.0,10.923358781419775,5.769221770021359,5.170744765343789,4.77244242250971,3.5153020911292407,11.140323675066243,22.38401148811198,24.973368961252405,15.299844515694865,4.656661983729362,7.523625724949482,7.136572104537975,11.38582824966017,6.174684562427405,14.859199216004725,6.635704317655432,13.696679670724876,7.783370327487253,4.784837473221991,7.6610976973607725,8.55718519418786,7.115777895654187,6.640091955848199,8.534319268980434,15.25217230315062,17.427234983738046,11.655093129080852
9,7.914250352655431,12.785766956882036,6.65944736687825,12.916881951195336,11.795234469251954,19.274834482279463,10.976585277742974,21.844031081061544,10.923358781419775,-0.0,7.353081662751369,13.201845387335977,9.306470876792575,10.60424934674842,2.9683833049495534,10.657160313728589,12.254475682572462,11.01483585318315,10.058125445060192,17.21317902622116,8.054024585624818,21.989462278679152,15.643103251403009,27.971146056889047,18.43966646605823,25.868226224337942,18.1926764739366,8.636102400038869,7.023540659883298,16.1468876616839,13.796959335196608,12.9156046841727,5.899571182499493,7.245077531610661,7.105861321074678,10.511506680216094
