0,1,2,time,week
46.94,171.51,52.94,2019-08-16 00:00:00,5
42.88,144.23,41.18,2019-08-16 01:00:00,5
43.39,137.46,32.35,2019-08-16 02:00:00,5
44.14,147.64,35.29,2019-08-16 03:00:00,5
44.8,168.56,44.12,2019-08-16 04:00:00,5
42.68,173.66,44.12,2019-08-16 05:00:00,5
41.1,144.01,44.12,2019-08-16 06:00:00,5
45.52,142.54,44.12,2019-08-16 07:00:00,5
51.56,231.44,52.94,2019-08-16 08:00:00,5
53.2,237.82,47.06,2019-08-16 09:00:00,5
68.09,287.64,47.06,2019-08-16 10:00:00,5
59.62,294.58,47.06,2019-08-16 11:00:00,5
58.04,324.01,47.06,2019-08-16 12:00:00,5
76.2,318.98,47.06,2019-08-16 13:00:00,5
72.79,283.2,44.12,2019-08-16 14:00:00,5
72.71,294.3,44.12,2019-08-16 15:00:00,5
66.77,300.25,44.12,2019-08-16 16:00:00,5
67.57,327.36,44.12,2019-08-16 17:00:00,5
87.48,312.46,52.94,2019-08-16 18:00:00,5
50.7,247.96,47.06,2019-08-16 19:00:00,5
55.43,260.77,47.06,2019-08-16 20:00:00,5
54.22,265.7,50.0,2019-08-16 21:00:00,5
49.35,279.51,52.94,2019-08-16 22:00:00,5
50.05,237.85,44.12,2019-08-16 23:00:00,5
49.61,180.42,44.12,2019-08-19 00:00:00,1
45.47,136.83,41.18,2019-08-19 01:00:00,1
44.11,112.15,35.29,2019-08-19 02:00:00,1
45.23,105.25,38.24,2019-08-19 03:00:00,1
47.71,153.03,52.94,2019-08-19 04:00:00,1
59.94,154.75,47.06,2019-08-19 05:00:00,1
58.98,140.88,41.18,2019-08-19 06:00:00,1
61.49,109.54,38.24,2019-08-19 07:00:00,1
84.21,209.26,38.24,2019-08-19 08:00:00,1
118.84,241.73,47.06,2019-08-19 09:00:00,1
100.37,264.44,41.18,2019-08-19 10:00:00,1
88.31,287.92,38.24,2019-08-19 11:00:00,1
99.58,286.41,38.24,2019-08-19 12:00:00,1
91.5,298.56,32.35,2019-08-19 13:00:00,1
97.78,306.55,32.35,2019-08-19 14:00:00,1
102.22,293.84,32.35,2019-08-19 15:00:00,1
89.7,282.15,32.35,2019-08-19 16:00:00,1
95.97,312.08,29.41,2019-08-19 17:00:00,1
104.28,328.17,35.29,2019-08-19 18:00:00,1
104.08,285.28,38.24,2019-08-19 19:00:00,1
108.2,270.35,38.24,2019-08-19 20:00:00,1
107.57,242.01,38.24,2019-08-19 21:00:00,1
77.61,206.83,29.41,2019-08-19 22:00:00,1
56.75,200.04,26.47,2019-08-19 23:00:00,1
46.77,181.09,32.35,2019-08-20 00:00:00,2
43.27,124.51,35.29,2019-08-20 01:00:00,2
42.85,122.99,35.29,2019-08-20 02:00:00,2
46.43,124.86,35.29,2019-08-20 03:00:00,2
49.67,162.96,44.12,2019-08-20 04:00:00,2
59.29,158.66,41.18,2019-08-20 05:00:00,2
55.97,134.01,41.18,2019-08-20 06:00:00,2
61.25,121.73,50.0,2019-08-20 07:00:00,2
94.26,194.44,47.06,2019-08-20 08:00:00,2
101.65,235.35,41.18,2019-08-20 09:00:00,2
97.24,291.87,44.12,2019-08-20 10:00:00,2
78.47,315.63,38.24,2019-08-20 11:00:00,2
107.25,335.74,35.29,2019-08-20 12:00:00,2
83.94,329.47,35.29,2019-08-20 13:00:00,2
84.94,334.08,29.41,2019-08-20 14:00:00,2
96.19,313.94,29.41,2019-08-20 15:00:00,2
92.33,328.98,29.41,2019-08-20 16:00:00,2
98.69,339.65,20.59,2019-08-20 17:00:00,2
94.75,330.53,20.59,2019-08-20 18:00:00,2
119.76,319.51,23.53,2019-08-20 19:00:00,2
111.39,296.02,20.59,2019-08-20 20:00:00,2
103.79,276.23,23.53,2019-08-20 21:00:00,2
70.76,234.82,20.59,2019-08-20 22:00:00,2
49.5,208.8,20.59,2019-08-20 23:00:00,2
45.75,188.84,35.29,2019-08-21 00:00:00,3
43.85,139.96,41.18,2019-08-21 01:00:00,3
44.02,122.11,41.18,2019-08-21 02:00:00,3
45.52,143.7,35.29,2019-08-21 03:00:00,3
59.73,161.2,38.24,2019-08-21 04:00:00,3
62.16,153.66,32.35,2019-08-21 05:00:00,3
66.09,155.63,35.29,2019-08-21 06:00:00,3
64.18,157.82,35.29,2019-08-21 07:00:00,3
97.36,219.37,50.0,2019-08-21 08:00:00,3
103.96,271.76,50.0,2019-08-21 09:00:00,3
95.39,315.35,41.18,2019-08-21 10:00:00,3
76.0,294.68,32.35,2019-08-21 11:00:00,3
113.0,340.81,38.24,2019-08-21 12:00:00,3
102.07,353.2,35.29,2019-08-21 13:00:00,3
93.11,374.82,35.29,2019-08-21 14:00:00,3
111.96,342.22,29.41,2019-08-21 15:00:00,3
92.9,352.29,23.53,2019-08-21 16:00:00,3
117.75,363.94,26.47,2019-08-21 17:00:00,3
112.34,344.54,26.47,2019-08-21 18:00:00,3
119.84,299.54,26.47,2019-08-21 19:00:00,3
116.78,305.21,20.59,2019-08-21 20:00:00,3
104.82,278.52,20.59,2019-08-21 21:00:00,3
67.07,230.92,17.65,2019-08-21 22:00:00,3
