avg,cen
187.71142857142857,181.09
139.88,124.51
116.50714285714285,122.99
133.72857142857143,124.86
165.80714285714288,162.96
165.69285714285712,158.66
156.96571428571426,134.01
136.22857142857146,121.73
206.54571428571427,194.44
256.0471428571429,235.35
292.36571428571426,291.87
301.3014285714286,315.63
313.0385714285714,335.74
302.92285714285714,329.47
325.8085714285714,334.08
300.4685714285714,313.94
320.43857142857144,328.98
328.8728571428571,339.65
311.9557142857143,330.53
285.7814285714286,319.51
270.59714285714284,296.02
255.59714285714287,276.23
242.0285714285714,234.82
198.16000000000005,208.8
