,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,-0.0,8.756140476328587,8.891203326843275,12.225534849801402,19.119748674513716,17.590654662879047,21.222515189443254,27.049430466900414,25.601757169494757,21.510326568994937,27.096627605734017,21.63236774161805,11.404576237243376,15.359128763142039
1,8.756140476328587,-0.0,6.7392938167839125,10.353153995828917,24.169387547012146,23.22896400939479,26.08582228470121,30.75730436350614,29.71023427612123,26.068728009541378,33.978213695087085,28.08627182625151,5.670450427907709,11.517155646168256
2,8.891203326843275,6.7392938167839125,-0.0,4.8986297861690575,15.165316145171353,18.96031494576395,18.611945475957356,33.30215070476003,25.75499875817861,23.186227153921607,27.683954798854977,25.13434044995473,10.159398844406653,10.49646411436828
3,12.225534849801402,10.353153995828917,4.8986297861690575,-0.0,18.024293391349524,15.39411641064541,17.70653113443379,31.819260839694696,15.472647938614411,20.10012162607525,33.43573327707635,26.98810749632737,13.824852823483695,17.726378168595993
4,19.119748674513716,24.169387547012146,15.165316145171353,18.024293391349524,-0.0,11.570815113717307,14.192500698663299,21.442017916315873,19.67417159905591,15.712370557958426,12.143264737133842,9.767014978102114,25.097579058908117,23.581471413021802
5,17.590654662879047,23.22896400939479,18.96031494576395,15.39411641064541,11.570815113717307,-0.0,22.11277076551232,13.563303746853661,15.535419704802525,19.72376242882574,19.332506189607578,23.447701423896024,23.39352130649225,28.1210572064133
6,21.222515189443254,26.08582228470121,18.611945475957356,17.70653113443379,14.192500698663299,22.11277076551232,-0.0,21.39404239593804,27.352101414927912,23.63858384525996,26.839180440014484,19.39011766450834,29.31464721751365,25.897363833442277
7,27.049430466900414,30.75730436350614,33.30215070476003,31.819260839694696,21.442017916315873,13.563303746853661,21.39404239593804,-0.0,45.36207863433877,36.18010690902009,22.49649905262969,24.915585168553267,29.297634135104232,36.604104413189674
8,25.601757169494757,29.71023427612123,25.75499875817861,15.472647938614411,19.67417159905591,15.535419704802525,27.352101414927912,45.36207863433877,-0.0,14.941227718981166,27.209554083922786,24.22129182516665,31.948286017074473,42.45681725931418
9,21.510326568994937,26.068728009541378,23.186227153921607,20.10012162607525,15.712370557958426,19.72376242882574,23.63858384525996,36.18010690902009,14.941227718981166,-0.0,20.955657746274042,22.97972035183062,29.39073937318142,35.67162961028642
10,27.096627605734017,33.978213695087085,27.683954798854977,33.43573327707635,12.143264737133842,19.332506189607578,26.839180440014484,22.49649905262969,27.209554083922786,20.955657746274042,-0.0,21.236242083753638,34.46312592381748,35.05840332060042
11,21.63236774161805,28.08627182625151,25.13434044995473,26.98810749632737,9.767014978102114,23.447701423896024,19.39011766450834,24.915585168553267,24.22129182516665,22.97972035183062,21.236242083753638,-0.0,23.366750450111,33.14366523940524
12,11.404576237243376,5.670450427907709,10.159398844406653,13.824852823483695,25.097579058908117,23.39352130649225,29.31464721751365,29.297634135104232,31.948286017074473,29.39073937318142,34.46312592381748,23.366750450111,-0.0,7.531815339123741
13,15.359128763142039,11.517155646168256,10.49646411436828,17.726378168595993,23.581471413021802,28.1210572064133,25.897363833442277,36.604104413189674,42.45681725931418,35.67162961028642,35.05840332060042,33.14366523940524,7.531815339123741,-0.0
