,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
0,-0.0,5.135167425274816,10.113145801869852,18.723963581008782,7.9306641647406115,8.608328613235402,22.782371411683332,13.728096874277755,13.755993339702902,17.9705239000745,11.703490444306318,7.515199394864195,6.39618761121285,7.93390947616693,7.85086106635747,9.45677117014144,14.548674879723903,27.08093633738079,15.462524564584577,20.471534493417835,15.492091636817214,11.648938539082264,10.138266047039714,6.925719468762229,7.4982166602976665,9.597798593550854,6.967256244962954,11.486139991822775,28.880478709080617,21.184381983633095,10.482308043854264,21.631916416056576,18.89367009357776,18.591805744107496,19.597710463788786,18.907143732124414,21.608271910060118,35.607967476845204,49.99623542747318,9.35165572654452,18.35605081637588,12.60421911449756,7.62497261366887,13.700048711240864,35.94462977056157,39.126673616393084,22.88433018514483,14.605890311335477,13.096123168463238,13.195482543128453,9.675892108287757,21.214394709064532,17.593851586455973,8.369772833367795,11.470707299440372,16.04227545450105,18.25578580746512,16.339194059034117,15.430262048329764,12.919558290883606,12.571678574946889,12.245455834785268,12.70080555169643
1,5.135167425274816,-0.0,5.693933800839994,11.264763753784255,3.58027753316312,4.309226500414049,15.786845521693328,12.175522824861908,8.95620635117172,13.992679808289063,8.222785821808765,8.267510454350639,9.387456446051031,8.000453390988916,8.026257094324185,7.894571815002403,8.583599173916037,20.73682756543909,11.656575179064854,14.326267137010635,9.330091488143227,10.878135708056899,10.934465647853115,10.96450237530278,9.256586276529493,12.795133207236088,9.633080802810428,8.068871635814874,22.269113972746833,18.093932293235675,6.504167529719309,16.087837499127975,11.818016846101393,15.306365070431704,11.98524346346602,12.30226065404368,16.360855394909933,28.288260512960942,41.86234339273569,9.795508569230623,12.570469846730166,10.573031840773178,10.033740908738235,10.835420990315889,26.734032846632086,31.880872086003794,17.111911164356403,11.98057849164176,7.909280534323469,8.378325605066262,8.250800292519386,15.118910271259372,12.029217377094287,9.464392004985141,7.238535057181823,13.032920854523368,14.579876476125117,12.142236105724415,9.565562265120471,6.668373436200186,8.98997579458,9.221552210220471,8.71003533033019
2,10.113145801869852,5.693933800839994,-0.0,5.808501714297012,2.5670714570437263,1.8523251078812848,7.453700004620431,5.055191567299019,6.096917589556951,6.883179868231891,7.181807497085787,8.935694886051815,10.608409219377629,9.963082627912714,7.880160138406109,9.918209915211799,5.703026578105792,8.087122629154372,5.240783782074649,7.892625588237597,6.038884010904026,4.741098121363017,7.7159183993940905,13.018211283234818,10.732386588016837,15.42382287537311,11.910164130299288,6.864262601067518,8.922333263327895,9.55956108298445,8.750454869082857,7.040092602695673,6.3501442561357555,7.558072920274693,7.528155530192484,6.792281446421389,8.83720267132589,15.263611135391217,24.355746945104713,5.0036797678976646,6.286236019308796,4.80062236813169,7.619872782597211,6.999325449091804,14.049398657536104,17.142571677494097,6.921696594615485,6.168062122444749,5.260508426403972,7.391611395728816,5.09271900170372,9.648772871881619,8.716801331846158,10.266560487201172,6.9264272643867875,6.017679383592892,7.46232028260401,7.142985651860938,6.454672964991813,6.93703583693902,5.060284109558644,5.747560422840361,5.342200169475671
3,18.723963581008782,11.264763753784255,5.808501714297012,-0.0,8.409740984729961,6.085459893163445,6.801044505059722,6.2815030172516515,6.833651254703806,5.560972573226829,9.736202156909501,14.145225847469597,17.511899146975843,16.758857474850895,13.599201271282924,16.249919708606825,7.492988617145514,5.829537240807273,6.115482808078948,6.428456409808703,5.352902709806132,6.646400433789551,10.22530247203856,20.31728393284681,18.419308252528115,24.294895293582925,19.10909325871531,8.984464574076794,7.11106402383637,5.762053414378994,12.475489122431426,6.945825657022942,7.059116605603038,6.763437027931906,5.022815829590342,5.958615386096621,6.294590050028728,10.384863629771573,19.172396716891768,7.88957026774336,7.213284385247158,6.049174963044808,12.282778556279755,8.46068764121754,9.076732387694436,12.042584322483318,6.290438065353741,5.7828071870252025,8.908835937997253,8.647459320170535,9.085621809387796,9.46997345841643,11.376470167416233,16.616088294625772,9.24742039712522,6.609717092849181,6.10499620957529,5.416898459768892,5.8957861167550725,8.60205954446426,8.548704938762441,8.240143410375147,8.375443969335864
4,7.9306641647406115,3.58027753316312,2.5670714570437263,8.409740984729961,-0.0,2.91071778673071,11.112179813212252,8.95290673748998,7.435071500926537,9.463622057819563,7.611080951864064,8.404375284316975,9.99663154808184,9.945908816223085,8.603503878251768,9.914242320244972,7.499709359390544,13.108645493997946,9.126385592714234,11.583930943938736,7.549579860930192,8.201878943941582,9.50317454284343,12.677231886544094,10.351088035951888,16.131164548453224,11.572816510344419,7.769242334349218,13.748277508172508,14.166184164060109,8.83668613372887,11.158451630605434,8.6692959806587,11.412940342971453,9.546388689191431,9.920883829220799,12.037065903670669,19.90631980347639,31.744735471840766,7.72420662071213,9.280531366276493,7.901589500678801,9.102580021849116,9.797841322187704,18.232040623948407,22.656113043827958,11.173964901460094,8.044730379477857,7.146171963290739,7.3583882768765765,6.631218765920984,12.570568341692478,9.386545354926438,10.775604002813036,7.540260785038577,9.691776309824704,11.224241246679336,8.583023270752143,7.455256040560487,6.514697604291122,7.764786732341579,8.291933044932115,8.141972349476173
5,8.608328613235402,4.309226500414049,1.8523251078812848,6.085459893163445,2.91071778673071,-0.0,8.677230315010945,5.974431663224372,4.706953290510754,7.449907771298124,8.645467591079921,7.021784668279299,9.386186192773295,9.423768632549235,7.995898096123903,8.200927204191462,6.775627678545945,11.08889975719407,7.124044558004988,9.342305524389488,6.815445287365845,5.212313110061275,9.382646336880653,12.317415638642814,9.327025809526955,16.274337843801938,10.161634240541973,4.651293660809759,11.555726468531272,9.964226059396319,7.349481211028076,8.493924525554597,5.63278497189061,8.716710711851032,7.622250481234867,8.235350829247523,10.190139889638838,17.668083652452957,27.8504325339223,5.100079549098307,8.255939277107485,5.051694361214315,6.705325023535434,7.034501973432697,15.820677526704543,20.224498775268067,10.161005886758177,5.77527947768418,6.248712840981124,6.619324205216468,4.215270647942661,11.726956296617525,8.935402033837315,8.940055177457822,5.369455501313123,7.154099528950868,9.509906183137701,6.011679196617439,7.4039643825884704,6.707194308624401,7.341229191714914,7.623786863893337,7.736004520772042
6,22.782371411683332,15.786845521693328,7.453700004620431,6.801044505059722,11.112179813212252,8.677230315010945,-0.0,2.477326896406685,4.061563130357258,2.982295665231223,9.861372067543709,17.115889677111536,21.29745176424376,20.47714587763535,15.967542463235679,18.536319134515036,4.215564467093928,1.6150214828093399,1.0284263456039022,3.74246503944513,3.083165076569618,4.143904839194931,10.59041270651278,25.191801168538383,20.69876631933421,28.710763135782603,24.913840378196614,7.9942761366518456,1.319989749146954,4.297170284367432,15.17694899829252,1.4394030361357966,2.4242127703427565,3.7226279898016412,2.6012101666930536,3.7567663117261105,5.269263145585342,7.419739513113223,15.210541883589178,7.217082839653953,3.912523582351131,5.05518473593136,14.402829511682425,6.597523061195334,5.471319025256332,9.431725198161061,1.8630123960635816,2.4867978532782495,6.330764921745952,6.260947378807004,8.633169377206098,5.433524671310039,6.788391020760223,18.526393560176913,8.646766757680794,2.0816248288291805,3.852887731826145,2.7486654352611763,4.113802970048788,8.483859752617455,5.947278019603515,6.7816069741216,6.947830578007583
7,13.728096874277755,12.175522824861908,5.055191567299019,6.2815030172516515,8.95290673748998,5.974431663224372,2.477326896406685,-0.0,1.5115326087459124,3.340792853323055,7.533920162031997,10.05292939263082,12.878103010063613,11.727636727161542,9.172848918837275,10.61569891881757,3.2830210221044567,3.69914342461115,1.9047627071454476,4.478092613690317,1.5788488306631188,1.8736523838841945,9.369538583031057,16.272557522217795,12.933124276470936,20.28367683074651,14.194948456593101,3.9852742824131977,3.9662841751685787,5.376751479964171,8.707431823388589,2.431212350882174,1.8859259875896064,4.574312060335361,2.932424574608434,2.585165215237286,6.275682615861886,11.567642399602468,24.22520595792202,3.778246379589374,4.318472571344746,3.081445383796794,8.153910672194847,3.2581223013637346,9.419242525513752,14.958401589397576,3.837448888408624,2.837043040572785,3.19862452203586,4.649333195144172,4.506437922450161,7.24828020682029,8.325952143895655,12.346205772604714,5.1827291856979105,2.5551611256392595,5.977130560654632,3.0357414481362026,4.121535592315194,4.798389217003038,3.0922828879678126,3.7290592453138864,3.410266740898733
8,13.755993339702902,8.95620635117172,6.096917589556951,6.833651254703806,7.435071500926537,4.706953290510754,4.061563130357258,1.5115326087459124,-0.0,5.080027409831083,6.635008147105108,8.103108748774618,10.633425946225728,9.590718168258212,7.249928186224282,8.462102369635973,3.341509052616282,6.10842278198575,3.0502043459754464,6.407951631020289,2.050714544161464,1.2342234105495604,8.895896053793496,13.665371719535042,10.04434528700427,16.617621721222683,11.669631262121024,2.599890573549569,6.416199059112659,7.044743192097022,7.022987906554927,4.291676757972325,1.754332815957371,6.340393135069464,4.639169122250533,4.19111377541003,7.997786097293083,14.599747684308621,28.272812655323676,2.5179163453533904,4.563968673098305,2.2887923279843645,6.395907868020752,2.710222479804722,12.280028525257478,18.318310844858818,5.563773905747396,3.8434766339360964,2.361056103634591,4.129681249047759,2.7457935222364034,8.460362700864609,7.761000682663517,9.336553792111614,3.727696478977163,4.054826786533543,7.636987589523207,4.333361300903929,4.519611074062175,3.677960102037967,2.172280324109434,2.8289402339883236,2.2676691401972757
9,17.9705239000745,13.992679808289063,6.883179868231891,5.560972573226829,9.463622057819563,7.449907771298124,2.982295665231223,3.340792853323055,5.080027409831083,-0.0,9.306085253915029,14.395242025916529,17.539889174234496,16.571697688009824,13.121842689268325,15.409195702411598,5.222044028803556,2.5493850667887896,2.7549225318786554,1.5638807137414565,3.8686821682835344,5.153903623870515,10.633803090303772,21.12560789270285,17.782387364529022,25.132025040949976,20.315248960491388,7.661056208944263,2.494950983271244,3.1934114678755248,12.778026818928824,2.359601764160277,4.966566548041042,1.6752570249520937,1.13580784861819,1.4090464340937237,2.5004811522222288,5.666611426474238,14.390750067786112,6.871643646636091,4.182440460265161,6.309850612180758,12.108864397057213,5.94659580692741,4.880432697851779,8.475971038699617,2.8852555338644237,1.87180941175807,6.04106991778078,6.096776311739182,7.8918123944559575,3.630497301031638,7.678827530918638,16.99902196929269,8.434862991957838,1.797511527140608,2.9221022482681054,1.3877660233743676,4.1157345405006165,7.634236122023973,5.6942265374826295,6.432137830533754,6.537812890954549
