,0,1,2,3,4,5,6,7,8,9,10
0,-0.0,14.034147131820049,18.357715876646857,14.695514791130034,17.645705826600928,17.988570546510534,20.28957555017784,28.125300783377917,22.421716065311614,13.912642389900842,19.994194547021166
1,14.034147131820049,-0.0,14.350890989837742,8.587512245442438,16.74252197989646,13.479284794896238,16.875550760711285,15.260793735495294,19.06161578442589,15.627004443406046,8.972048155361266
2,18.357715876646857,14.350890989837742,-0.0,12.2608207525991,32.297908919971384,13.544129088945425,13.298313830997127,28.070723756342275,33.977522560838416,29.445003732706205,26.749348485395792
3,14.695514791130034,8.587512245442438,12.2608207525991,-0.0,17.642206286027033,7.092769718674999,9.326143733509587,20.474043225420704,26.378078780542488,19.20576288712462,13.874717364174094
4,17.645705826600928,16.74252197989646,32.297908919971384,17.642206286027033,-0.0,24.651037226617518,20.621834351076227,20.45627708924068,24.531895376630786,19.300047949119666,17.988845562787795
5,17.988570546510534,13.479284794896238,13.544129088945425,7.092769718674999,24.651037226617518,-0.0,12.007419551549557,19.221414590907877,29.740174385016687,22.459656822152642,22.871061838838042
6,20.28957555017784,16.875550760711285,13.298313830997127,9.326143733509587,20.621834351076227,12.007419551549557,-0.0,22.905766772680877,28.75879651673078,22.569763289121653,22.295663090165394
7,28.125300783377917,15.260793735495294,28.070723756342275,20.474043225420704,20.45627708924068,19.221414590907877,22.905766772680877,-0.0,21.59522440081976,19.109894620109174,16.19517213801651
8,22.421716065311614,19.06161578442589,33.977522560838416,26.378078780542488,24.531895376630786,29.740174385016687,28.75879651673078,21.59522440081976,-0.0,11.076408610956495,18.015904284030483
9,13.912642389900842,15.627004443406046,29.445003732706205,19.20576288712462,19.300047949119666,22.459656822152642,22.569763289121653,19.109894620109174,11.076408610956495,-0.0,13.217832726904616
10,19.994194547021166,8.972048155361266,26.749348485395792,13.874717364174094,17.988845562787795,22.871061838838042,22.295663090165394,16.19517213801651,18.015904284030483,13.217832726904616,-0.0
