,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
0,-0.0,1.2694516713755661,1.923116752230164,2.7231905455273306,2.929986183556156,3.786877586017099,3.0985877650322973,2.4280180388704906,2.0663613990425915,2.220630397319871,4.867947805164457,3.426582761176721,4.2527242724863035,16.51759790035748,1.9929675776840414,6.660950832815334,6.876878019488082,8.707448551847657,11.166864443184808,7.631201496261738,3.777614704084221,5.94713692039098,8.659670793256867,7.343990483131911,7.286232335003972,6.6256750756231755,4.169329972692396,4.428094899486206,3.850124371169729,4.344652869661088,5.77315898914991,3.7983886473055795,2.9487244788182423,2.5579023730134374,2.9548398084121397,4.63270313817735,5.715992848706339,5.194880189493049,4.39053246685177,4.954867586752484,4.34932361064593,18.433251332090467,4.7577465251081845,6.453829276417945,6.058294132285431,3.7730862274131676,38.66496162926781,7.197122595024833
1,1.2694516713755661,-0.0,1.3271183020124246,2.3109717189464147,2.0970220138366185,2.8173432612256217,2.5080459768607652,2.233506641494385,2.408621421234747,2.435359469701083,6.081068195870331,4.5491128742716915,5.848838255429983,18.09391072831806,1.974536545080548,9.07906444299011,8.355421747379474,10.915762634190987,10.546676457944582,9.017996808721758,5.04548160876028,7.733243500061955,9.561686501203244,11.058121554423067,9.220546826699646,6.275275423202261,4.469062106023732,6.599019565226957,4.03387077958391,3.783014071406981,4.213541265059509,2.9443056059617967,2.4681863537706556,3.375756500230973,3.0717522847573315,5.122262448561559,7.6964723937082775,6.813590289092429,5.701291720676073,5.559389565060055,5.897854485663293,19.098357604363756,5.427782364260095,7.708499120782857,8.166576967858505,4.829257796691532,37.44011153666308,7.10965644295541
2,1.923116752230164,1.3271183020124246,-0.0,2.1436380469108647,1.9915999913635907,2.688865618086005,2.132857916104454,3.117409725712995,3.6911150815415272,3.607020524232202,7.757843979811022,4.605251202916637,7.126626169680024,19.490743649771435,2.7399642751897364,9.127327001235532,10.083402709880122,8.339398346925881,13.515636902762889,10.949624973601612,6.149977624924105,8.677852617719767,8.704532313139651,11.682180777400259,9.963438718970558,8.367619616397599,5.247712949994739,6.5721108779973845,5.10214339922866,4.828429405836023,4.854824061430333,2.586720448404089,2.1737808401517436,4.070663043722306,3.732179238902669,5.925284901240925,8.669960394117146,7.537469250099486,6.9649621521465495,7.692167570268018,6.580381496979659,18.450522854072215,7.0937917001446795,9.403950474340757,8.132399698713753,5.631166543326512,36.787206959234055,7.973985652185389
3,2.7231905455273306,2.3109717189464147,2.1436380469108647,-0.0,1.142663647960214,1.485536223344461,0.9339275754425695,2.450599131187335,3.7211330483599174,3.519280495847487,8.010939519147861,4.85838455124837,7.263010439567277,11.273424499133236,4.149667077622043,9.769352606424201,9.298437687602668,8.689300124758988,12.42317300936078,10.782815985079157,5.776245892862888,8.665814378599244,9.987447677255165,11.1700335259788,11.93640858048715,8.308136223378845,4.836031063253564,6.844573418280995,5.196119858725961,4.38899475703312,3.453353957208265,2.1485935198863357,1.7213270266954113,4.332019998448769,3.1024875157543104,5.820671490051304,8.955699727928836,7.685525428946697,8.604859078666934,5.74422629827555,6.781167626729833,11.800027209219937,6.592588583959256,8.547075920117148,8.706629644898834,6.0703548753109695,38.144969725565005,7.275762627208385
4,2.929986183556156,2.0970220138366185,1.9915999913635907,1.142663647960214,-0.0,1.0985423208476035,1.0722351423323728,2.3338803853430075,3.597586380781617,3.7159045248679385,8.278282201654443,5.96350369350136,7.7938965983973825,12.364700613994112,4.401574048761674,10.429843689346818,9.631421835389528,9.802470503223656,12.227879062797784,10.720292645219262,6.558663828666638,8.836624835733822,9.857068936436345,13.319989300304998,12.308592515240218,8.010193257713349,5.360777785414077,7.499723315394703,4.763024925258997,3.7472928719279976,3.334547902097966,1.3261238266125526,1.4372917781534886,4.883095723758042,2.77937453388123,5.5701945876824475,9.461947984851632,7.3913646718980255,8.608085288478735,6.646121554112942,6.421189927998363,18.67937506676449,7.4551234963980395,9.575113526835644,8.55195169341569,6.237281250566363,37.87061275318797,8.213060860907172
5,3.786877586017099,2.8173432612256217,2.688865618086005,1.485536223344461,1.0985423208476035,-0.0,1.246148814111006,3.5264063954758473,3.089003807129885,4.0744496248741875,8.016961511389912,6.845958122894416,8.184069684142635,11.529146104982761,4.806373253891247,11.550859769536727,9.66650923553683,10.950175672558464,11.836489199579013,11.701952126336076,7.167587521100279,10.163459087769644,10.755940059542016,13.28994396037811,12.79037757113208,7.591042454096864,6.121543681698506,7.564589099073463,4.8680793671352856,4.316756541021307,3.146390472974445,1.4190182901433572,1.9989620372679273,4.7178063065153735,4.530246945788707,6.606955953686308,9.78195108224259,8.023205325462476,8.978607827714027,6.143812105876007,7.205760536353104,19.687038300171945,8.22084963723608,9.703920864843555,9.307597176885118,6.556200686566725,34.67639893991403,8.026697143622416
6,3.0985877650322973,2.5080459768607652,2.132857916104454,0.9339275754425695,1.0722351423323728,1.246148814111006,-0.0,2.5571034406556543,3.6886874773703426,3.8097005658876557,8.505906496609754,6.213411794390001,7.951472535910645,10.82984352054384,4.044681913855608,10.779175379377712,10.193413743319404,11.325913098002804,11.530142221619286,11.773007457243969,6.308614942959478,9.270020334461714,9.583431812066134,12.70056107773012,11.315782020209582,7.937082298219404,5.542064413406113,7.61334621138896,4.932130376167118,4.382993847808443,4.0194984524255135,1.4735045425069588,1.973566510858921,4.902596466848688,3.012706358011571,6.106491579198215,9.149987556598802,7.584683667429142,8.852805749903203,6.750932644936978,6.726334077924856,24.917692723676357,6.778872543922956,9.557427171579588,9.076819127077583,6.444178553230356,37.783673023529886,6.11872793190197
7,2.4280180388704906,2.233506641494385,3.117409725712995,2.450599131187335,2.3338803853430075,3.5264063954758473,2.5571034406556543,-0.0,1.533975334998659,3.6072176548352015,6.549282552881616,3.939664413124234,4.379202019351408,12.272721628934407,3.5887575214388607,8.767380927675493,7.437737612393224,6.743582345865523,10.598380364537633,9.716978538299376,4.6828255971756985,6.748457284199026,8.676893921234214,11.960775643211107,10.630937941049812,6.549324406872002,4.251234883524285,5.985276151861907,4.2835980807256355,4.982309468664689,5.394914327442027,3.8157285971444863,3.63625273908877,3.16762943203928,2.4633636072905545,5.789616236476329,6.615326675367206,6.073817752838574,7.1239031631963945,6.245033608396802,5.608859044133275,19.140223240505126,4.616598676974269,7.232209994922342,6.835801814658962,4.9556193757968305,40.69450307103526,8.524192066525472
8,2.0663613990425915,2.408621421234747,3.6911150815415272,3.7211330483599174,3.597586380781617,3.089003807129885,3.6886874773703426,1.533975334998659,-0.0,3.029976023336887,5.331287944167418,3.3124735629621282,4.510115923643983,12.51453797750028,3.551586164231905,8.133724973519389,7.944111041126822,8.167648787714768,11.598223886710121,8.255874583452211,4.922131278445369,6.244944983252053,9.52430339519948,11.202936600234063,10.089823246609178,5.6761922506350455,4.754633014583565,5.696350759490716,3.6043648091318268,5.79928442527151,6.792237464948388,3.918884828412648,3.857067951899308,2.630066397737125,3.6345591252059286,4.535151659155888,6.595458961707375,5.238900726240352,5.989848061147589,6.204708977077083,4.767211150124282,24.153590917361885,5.035748121237285,7.612871454966432,6.395263300083006,4.4356448383537135,38.52363950710416,8.678900458536356
9,2.220630397319871,2.435359469701083,3.607020524232202,3.519280495847487,3.7159045248679385,4.0744496248741875,3.8097005658876557,3.6072176548352015,3.029976023336887,-0.0,4.876438903204768,3.2313806411850723,2.80144694736348,13.935842020989572,2.450413909178073,5.4507560191593445,6.86012134618379,7.602746875382048,9.148520282903979,9.013847496954996,4.231369176553558,5.692439532931884,7.249551021463903,8.676615043250733,9.049005302411883,4.188020199422163,3.3416762908296684,4.174904702936363,2.0420428358158977,3.8852273440772773,4.463663612773065,4.864447067879518,4.133426021665326,3.079944479267352,3.4443669481224397,3.180447352888248,4.153640155157469,5.595703792662064,4.2619526226754765,4.684146512429616,3.4102198226276594,24.333181667315607,2.916101178493356,5.2559925129294065,4.216608174490209,2.492395330363778,39.43225718333518,5.84261240292497
10,4.867947805164457,6.081068195870331,7.757843979811022,8.010939519147861,8.278282201654443,8.016961511389912,8.505906496609754,6.549282552881616,5.331287944167418,4.876438903204768,-0.0,2.479284801200795,2.6401570702316604,16.907634855615623,5.085551116586068,3.5094326024725957,2.375574342248953,4.121934555949153,4.890678326509778,3.559563893607034,2.3294382272961545,4.3617330026139856,4.91841266304962,4.286815759362456,3.651213411037754,2.6114089388934523,5.250932608458184,2.822478267046445,3.916703234770203,9.224311500610161,9.489676295546635,9.027018241143734,8.205325739393153,5.650933112281004,7.719551179386459,7.063264046229529,2.288116402706913,1.5340489177067815,2.066381092688822,3.716355617019015,3.0466818377953158,22.92128252114737,3.9316308977818917,2.178922778848345,4.858985984503758,3.0849327811119456,44.389007531227946,8.920072731809936
11,3.426582761176721,4.5491128742716915,4.605251202916637,4.85838455124837,5.96350369350136,6.845958122894416,6.213411794390001,3.939664413124234,3.3124735629621282,3.2313806411850723,2.479284801200795,-0.0,2.636167020216436,14.123571964050514,2.8473855036013993,4.215260550611959,4.145652683036081,4.808394109873185,6.332554032489807,5.358851302047448,2.239794902337923,3.2156430037150203,5.078445527479788,6.010850970327447,5.568047706369533,2.2611794181389673,3.1178176227354175,3.156187876340986,2.959072880484346,6.531007765154032,7.6026734635508975,7.184815935936023,5.778588485839705,4.122127131522526,5.486298058012705,5.686169937424819,3.4378716014628132,3.2385209191263367,2.814252422343435,2.9229401812500004,2.97712139895874,26.013902401374065,2.813776193020661,3.074828583304765,4.800692197382622,2.691541855407216,42.824660191545966,7.97221938656779
12,4.2527242724863035,5.848838255429983,7.126626169680024,7.263010439567277,7.7938965983973825,8.184069684142635,7.951472535910645,4.379202019351408,4.510115923643983,2.80144694736348,2.6401570702316604,2.636167020216436,-0.0,16.373936322198073,4.51802582326285,3.486907610802933,4.03687684208729,5.018947871213804,8.3975985467605,7.329886002210459,2.5682999659564154,4.447226153591902,5.850377787570797,6.090205245173247,5.655420730907514,3.9360898245993945,4.271527130610599,3.0069299335924673,3.835883529144228,7.499614287805686,7.9682958492805245,9.07940282165469,7.99556475911862,4.218334697127049,7.000615096277213,6.53621075287263,2.1704935090976116,3.1443997427316197,2.320945813753434,4.517223183895614,2.4628261594100613,26.974849227730065,2.598788551107834,3.911256636950221,3.8781889523322577,3.155289459424705,41.837688520674014,8.333763974261212
13,16.51759790035748,18.09391072831806,19.490743649771435,11.273424499133236,12.364700613994112,11.529146104982761,10.82984352054384,12.272721628934407,12.51453797750028,13.935842020989572,16.907634855615623,14.123571964050514,16.373936322198073,-0.0,20.78825014885667,19.589284767566664,16.823354941405007,18.088472335380573,20.908133002014853,20.34899376179224,15.735810760480478,17.25630300624068,23.19077704545829,20.891691454496442,26.958474753837518,16.543188822008283,14.22820033898619,16.83022735290049,15.298151295821837,13.998247849902564,13.180871922792047,13.638734351233174,12.696448207597477,13.48310525826679,13.5866489632696,15.038323519670255,19.324509376103876,18.03938179843758,23.98019016736212,15.045930225823481,16.086524012237422,23.817943252421554,14.035691650858018,17.040375028434003,17.564099758764918,15.709674349557414,31.35197886521501,8.063618512914424
14,1.9929675776840414,1.974536545080548,2.7399642751897364,4.149667077622043,4.401574048761674,4.806373253891247,4.044681913855608,3.5887575214388607,3.551586164231905,2.450413909178073,5.085551116586068,2.8473855036013993,4.51802582326285,20.78825014885667,-0.0,6.760303187258287,6.352716318666164,7.232003622018765,9.625939990542278,7.25514935720675,3.546004319232014,5.459914161921147,7.853748943696231,8.185171673421019,7.220078032483594,5.123142570583408,2.487062734707322,4.088398607072466,2.591850076528166,3.951235048857534,4.574378880102656,4.933814194772043,4.670261283774623,4.276164111097648,4.116078723071132,3.9417988970958393,5.568499708485518,5.421086361725782,4.59642198157712,3.8655067907580305,4.275401261528939,18.10036289173574,4.0417043209070265,5.723674260417412,5.50547544974971,2.8765632475491114,38.02094161811241,5.669805285414435
15,6.660950832815334,9.07906444299011,9.127327001235532,9.769352606424201,10.429843689346818,11.550859769536727,10.779175379377712,8.767380927675493,8.133724973519389,5.4507560191593445,3.5094326024725957,4.215260550611959,3.486907610802933,19.589284767566664,6.760303187258287,-0.0,3.6418288875472853,2.4014345256603504,4.470348286263672,4.436622990481256,4.1698205998643285,2.646962128860313,4.738321783287461,2.5735549321924505,3.531762679921958,2.5505477361350737,5.088621823697603,2.0888516908688,4.162944359791777,6.195321845054977,9.619293405207419,11.524390244579154,9.380659215886347,6.981491627541538,8.428669762107667,5.804930382252246,2.1286910568175266,3.4531563333435638,2.8548911111914776,2.9225589009558104,2.5999911402878695,24.640367719439876,5.322875910529601,2.093009081490425,3.27568198790917,3.200507378790951,31.69725455688576,7.519783466565835
16,6.876878019488082,8.355421747379474,10.083402709880122,9.298437687602668,9.631421835389528,9.66650923553683,10.193413743319404,7.437737612393224,7.944111041126822,6.86012134618379,2.375574342248953,4.145652683036081,4.03687684208729,16.823354941405007,6.352716318666164,3.6418288875472853,-0.0,2.5113585821882096,3.693983141303379,3.9243282311654006,4.2842591495781255,2.9499944017625888,2.8998234139479915,3.757059384870324,3.4587257565026746,3.563436527822425,4.882663556502217,3.868980987632149,4.3310501104290555,7.894581236766048,9.861934174881272,11.456617249493295,10.490701139641091,8.94921273060608,9.478545144752704,6.874305531979571,2.5151263291312236,3.5401183622062447,3.805676100395363,3.0741187249523256,4.247567119576625,28.191973403618622,5.201962587040498,3.446282889751374,3.625221999716974,4.014197787778141,53.42576693131241,8.059796946101068
17,8.707448551847657,10.915762634190987,8.339398346925881,8.689300124758988,9.802470503223656,10.950175672558464,11.325913098002804,6.743582345865523,8.167648787714768,7.602746875382048,4.121934555949153,4.808394109873185,5.018947871213804,18.088472335380573,7.232003622018765,2.4014345256603504,2.5113585821882096,-0.0,4.34823979541136,4.353696462605742,4.5663563356317,4.376094154948193,4.271943684883018,3.3824109619511713,3.335695698412501,3.516582147175057,4.135632872936592,3.2714749552224136,5.4537363241909675,9.221865375652019,8.927448097678568,12.009335352523228,12.035802057114681,9.479988966236935,9.057277793094771,7.4793163058910075,3.4537456414064485,4.07504204053214,3.7740974055022454,3.5058181486544933,4.611024644180518,27.237492710931246,6.46848568136501,2.958935735955082,4.214001734509565,5.065675353050953,41.85497333093341,8.92354140801886
18,11.166864443184808,10.546676457944582,13.515636902762889,12.42317300936078,12.227879062797784,11.836489199579013,11.530142221619286,10.598380364537633,11.598223886710121,9.148520282903979,4.890678326509778,6.332554032489807,8.3975985467605,20.908133002014853,9.625939990542278,4.470348286263672,3.693983141303379,4.34823979541136,-0.0,2.5321510570429635,5.522911074833955,6.919950379954456,6.28535700442421,3.6871004055660332,2.500191629010943,4.286088108608437,6.669463018931458,5.314629493434886,7.368267018706955,12.750733750424844,11.609572791878888,12.82502612163333,13.340350497829089,9.22727046679106,12.342100602178123,9.419205421965021,5.9668893456832945,6.20317964870997,6.224299326902709,6.178642805029247,7.562416904677021,22.928723288336684,6.869760810163779,4.195013718975225,7.072508512025541,6.952372464628125,35.755019273672204,11.07888842231671
