0,1,2,time,week
215.3,142.32,79.41,2019-01-05 00:00:00,6
217.83,163.27,79.41,2019-01-05 01:00:00,6
219.02,149.54,82.35,2019-01-05 02:00:00,6
221.45,162.54,88.24,2019-01-05 03:00:00,6
217.2,158.7,85.29,2019-01-05 04:00:00,6
221.37,152.43,88.24,2019-01-05 05:00:00,6
228.43,158.87,94.12,2019-01-05 06:00:00,6
236.75,128.27,102.94,2019-01-05 07:00:00,6
239.58,134.08,97.06,2019-01-05 08:00:00,6
246.72,150.0,94.12,2019-01-05 09:00:00,6
250.5,162.04,82.35,2019-01-05 10:00:00,6
247.9,214.75,70.59,2019-01-05 11:00:00,6
252.92,229.75,61.76,2019-01-05 12:00:00,6
256.82,265.28,58.82,2019-01-05 13:00:00,6
253.72,273.42,55.88,2019-01-05 14:00:00,6
254.53,282.57,58.82,2019-01-05 15:00:00,6
249.13,292.89,58.82,2019-01-05 16:00:00,6
236.85,258.1,61.76,2019-01-05 17:00:00,6
238.05,236.37,64.71,2019-01-05 18:00:00,6
233.75,206.97,70.59,2019-01-05 19:00:00,6
236.1,203.84,70.59,2019-01-05 20:00:00,6
235.23,208.1,67.65,2019-01-05 21:00:00,6
224.63,210.49,64.71,2019-01-05 22:00:00,6
223.33,206.83,61.76,2019-01-05 23:00:00,6
218.27,160.49,61.76,2019-01-06 00:00:00,7
219.8,192.64,67.65,2019-01-06 01:00:00,7
224.05,247.29,67.65,2019-01-06 02:00:00,7
225.42,217.32,70.59,2019-01-06 03:00:00,7
222.97,194.3,73.53,2019-01-06 04:00:00,7
224.92,179.3,76.47,2019-01-06 05:00:00,7
226.4,172.11,82.35,2019-01-06 06:00:00,7
231.9,176.55,91.18,2019-01-06 07:00:00,7
236.92,186.73,88.24,2019-01-06 08:00:00,7
249.77,231.97,85.29,2019-01-06 09:00:00,7
247.57,222.75,79.41,2019-01-06 10:00:00,7
252.78,211.69,76.47,2019-01-06 11:00:00,7
261.78,213.59,79.41,2019-01-06 12:00:00,7
262.95,227.57,70.59,2019-01-06 13:00:00,7
258.68,223.2,70.59,2019-01-06 14:00:00,7
254.52,187.11,70.59,2019-01-06 15:00:00,7
250.86,176.9,70.59,2019-01-06 16:00:00,7
247.25,159.08,76.47,2019-01-06 17:00:00,7
243.58,148.7,76.47,2019-01-06 18:00:00,7
248.0,155.99,79.41,2019-01-06 19:00:00,7
259.27,183.45,79.41,2019-01-06 20:00:00,7
255.23,221.13,79.41,2019-01-06 21:00:00,7
236.82,221.69,76.47,2019-01-06 22:00:00,7
235.75,239.12,76.47,2019-01-06 23:00:00,7
214.2,165.21,79.41,2019-02-09 00:00:00,6
215.55,152.54,82.35,2019-02-09 01:00:00,6
216.57,133.73,82.35,2019-02-09 02:00:00,6
219.8,152.92,82.35,2019-02-09 03:00:00,6
222.23,176.83,85.29,2019-02-09 04:00:00,6
225.42,179.23,88.24,2019-02-09 05:00:00,6
231.15,183.56,88.24,2019-02-09 06:00:00,6
242.87,243.27,94.12,2019-02-09 07:00:00,6
249.68,194.54,97.06,2019-02-09 08:00:00,6
258.3,196.97,94.12,2019-02-09 09:00:00,6
256.37,191.83,85.29,2019-02-09 10:00:00,6
266.45,195.21,76.47,2019-02-09 11:00:00,6
271.92,172.85,73.53,2019-02-09 12:00:00,6
286.45,165.85,76.47,2019-02-09 13:00:00,6
287.12,160.85,70.59,2019-02-09 14:00:00,6
289.18,149.12,67.65,2019-02-09 15:00:00,6
291.38,143.17,70.59,2019-02-09 16:00:00,6
277.17,157.15,88.24,2019-02-09 17:00:00,6
257.47,138.63,82.35,2019-02-09 18:00:00,6
243.47,116.3,88.24,2019-02-09 19:00:00,6
235.67,107.75,85.29,2019-02-09 20:00:00,6
233.62,108.45,85.29,2019-02-09 21:00:00,6
223.02,150.04,82.35,2019-02-09 22:00:00,6
224.53,149.58,79.41,2019-02-09 23:00:00,6
221.9,129.54,85.29,2019-02-10 00:00:00,7
217.47,117.46,85.29,2019-02-10 01:00:00,7
216.85,108.03,85.29,2019-02-10 02:00:00,7
219.58,98.59,91.18,2019-02-10 03:00:00,7
219.42,89.96,91.18,2019-02-10 04:00:00,7
222.05,88.8,91.18,2019-02-10 05:00:00,7
222.8,77.25,97.06,2019-02-10 06:00:00,7
233.68,96.58,114.71,2019-02-10 07:00:00,7
242.23,149.08,105.88,2019-02-10 08:00:00,7
242.58,149.82,100.0,2019-02-10 09:00:00,7
252.72,166.13,91.18,2019-02-10 10:00:00,7
255.72,180.67,82.35,2019-02-10 11:00:00,7
254.08,147.32,73.53,2019-02-10 12:00:00,7
255.07,241.2,61.76,2019-02-10 13:00:00,7
254.52,304.93,55.88,2019-02-10 14:00:00,7
257.65,234.26,55.88,2019-02-10 15:00:00,7
259.23,252.43,55.88,2019-02-10 16:00:00,7
257.95,271.51,50.0,2019-02-10 17:00:00,7
251.65,215.0,55.88,2019-02-10 18:00:00,7
245.52,181.73,67.65,2019-02-10 19:00:00,7
