,0,1,2,3,4,5,6,7,8,9,10,11,12
0,-0.0,31.935926423544835,43.85105608028711,22.9970161346072,30.349474123319307,27.156620173636814,26.6779741463842,16.10847703783364,29.54784162624142,10.689003686617765,24.91332338792777,17.76708640544045,39.30214637131876
1,31.935926423544835,-0.0,29.76346053871821,39.12664104367951,39.18609437559427,37.344515139716535,35.93687773457447,33.354406393566286,24.965505374719612,30.858352387316884,34.39618243055201,34.220944116807196,39.073787815520355
2,43.85105608028711,29.76346053871821,-0.0,44.28839095924585,24.437721732209894,42.487771048638066,24.546656099379156,43.280558352738225,18.10901979929376,38.275416309564946,19.969319432332497,49.875822496639756,22.901687702192167
3,22.9970161346072,39.12664104367951,44.28839095924585,-0.0,28.18686190383126,54.448527565507334,23.1190067382314,10.198082965119905,25.245787937580776,31.642295116735543,23.030078058401738,42.536237216603716,41.461711558255935
4,30.349474123319307,39.18609437559427,24.437721732209894,28.18686190383126,-0.0,35.4029769981773,22.519596910029573,24.76188572732187,14.185814885402884,31.559942418835288,20.346732966274395,37.54611753627027,27.464489010697196
5,27.156620173636814,37.344515139716535,42.487771048638066,54.448527565507334,35.4029769981773,-0.0,38.42869160474065,25.711124633094894,30.602141412000805,33.06409474214771,27.050172346714138,44.759685738261105,20.990853222452202
6,26.6779741463842,35.93687773457447,24.546656099379156,23.1190067382314,22.519596910029573,38.42869160474065,-0.0,13.23430660741924,20.246384020115464,38.50625186463319,14.296883166197697,56.0015070146552,27.677060639201436
7,16.10847703783364,33.354406393566286,43.280558352738225,10.198082965119905,24.76188572732187,25.711124633094894,13.23430660741924,-0.0,23.39632410238758,27.223817944441368,16.912183465877305,28.578983322690164,28.225116103655644
8,29.54784162624142,24.965505374719612,18.10901979929376,25.245787937580776,14.185814885402884,30.602141412000805,20.246384020115464,23.39632410238758,-0.0,25.47488628944435,12.888710692513508,40.90955569530382,22.25448222086074
9,10.689003686617765,30.858352387316884,38.275416309564946,31.642295116735543,31.559942418835288,33.06409474214771,38.50625186463319,27.223817944441368,25.47488628944435,-0.0,33.65554238554079,18.364451963730726,43.25322294285617
10,24.91332338792777,34.39618243055201,19.969319432332497,23.030078058401738,20.346732966274395,27.050172346714138,14.296883166197697,16.912183465877305,12.888710692513508,33.65554238554079,-0.0,34.31443567568916,14.18213367917756
11,17.76708640544045,34.220944116807196,49.875822496639756,42.536237216603716,37.54611753627027,44.759685738261105,56.0015070146552,28.578983322690164,40.90955569530382,18.364451963730726,34.31443567568916,-0.0,40.176118669733604
12,39.30214637131876,39.073787815520355,22.901687702192167,41.461711558255935,27.464489010697196,20.990853222452202,27.677060639201436,28.225116103655644,22.25448222086074,43.25322294285617,14.18213367917756,40.176118669733604,-0.0
