avg,cen
218.59545454545452,217.63
218.33363636363637,216.2
218.3881818181818,213.97
219.8609090909091,220.95
219.18181818181822,220.12
221.57545454545453,220.87
223.57090909090905,218.73
234.14,236.5
238.7618181818182,241.37
241.97454545454548,241.27
243.86727272727273,244.1
244.80999999999995,246.48
246.2981818181818,248.07
248.10818181818178,251.17
248.79,249.77
248.70909090909092,252.12
247.0909090909091,251.12
244.56363636363633,249.82
240.00727272727275,241.67
240.15272727272725,242.73
241.86363636363637,235.85
239.72727272727272,233.05
229.74818181818182,219.75
224.94000000000003,214.68
