,0,1,2,3,4,5,6,7,8,9,10,11,12
0,-0.0,8.345002464029458,27.785503576708845,9.181580087657455,10.324841744170348,12.61094290795104,9.602309705123913,6.844883992547926,19.91919750911414,11.572974174616528,15.944987587596295,13.31311778221953,15.727952636858683
1,8.345002464029458,-0.0,25.171574806826364,6.754624408467997,10.17158205185617,5.41739232062826,18.415655936342205,12.975956478859995,26.611464667187413,17.57838284166176,23.150591134624268,12.145893247382265,15.860875581832111
2,27.785503576708845,25.171574806826364,-0.0,15.515314501937878,20.234093312998507,16.53027701235234,40.38182984210043,19.632627440109406,45.32473433597606,30.77961526578097,36.12375606585935,28.125470907566818,41.57753461127493
3,9.181580087657455,6.754624408467997,15.515314501937878,-0.0,7.303959769277252,4.622281275525771,12.766862315600871,7.406452772952286,21.844858647298167,17.80756313765968,14.312564828816994,15.773343673472304,14.545340672181881
4,10.324841744170348,10.17158205185617,20.234093312998507,7.303959769277252,-0.0,7.505272450390187,12.348356639396489,8.961766404502225,27.902719205532463,17.727123882567852,20.002968011099412,13.957661720851107,22.81402856468149
5,12.61094290795104,5.41739232062826,16.53027701235234,4.622281275525771,7.505272450390187,-0.0,18.260423104840914,11.028287147414265,26.675918721134646,17.2762607309918,17.14642781131857,16.580811523707393,14.937333152045422
6,9.602309705123913,18.415655936342205,40.38182984210043,12.766862315600871,12.348356639396489,18.260423104840914,-0.0,5.118220828194903,19.744967854660505,11.855073422737508,12.308798136625366,13.090217327972008,23.52819381932132
7,6.844883992547926,12.975956478859995,19.632627440109406,7.406452772952286,8.961766404502225,11.028287147414265,5.118220828194903,-0.0,17.08761801824025,8.689759456603795,12.484951845748906,9.453575810202773,18.732985615484843
8,19.91919750911414,26.611464667187413,45.32473433597606,21.844858647298167,27.902719205532463,26.675918721134646,19.744967854660505,17.08761801824025,-0.0,9.691464543387866,9.171253241971156,11.615862264933694,16.117687615319955
9,11.572974174616528,17.57838284166176,30.77961526578097,17.80756313765968,17.727123882567852,17.2762607309918,11.855073422737508,8.689759456603795,9.691464543387866,-0.0,6.988554783483419,7.272308353824278,18.452319123233128
10,15.944987587596295,23.150591134624268,36.12375606585935,14.312564828816994,20.002968011099412,17.14642781131857,12.308798136625366,12.484951845748906,9.171253241971156,6.988554783483419,-0.0,10.195708810661849,12.013254606411657
11,13.31311778221953,12.145893247382265,28.125470907566818,15.773343673472304,13.957661720851107,16.580811523707393,13.090217327972008,9.453575810202773,11.615862264933694,7.272308353824278,10.195708810661849,-0.0,10.824445799974784
12,15.727952636858683,15.860875581832111,41.57753461127493,14.545340672181881,22.81402856468149,14.937333152045422,23.52819381932132,18.732985615484843,16.117687615319955,18.452319123233128,12.013254606411657,10.824445799974784,-0.0
